用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
HEherd27,男,哪来的路边媒体,,一级评论,6,0,2024-11-05 11:55:57
圣哲孔夫子,保密,没事，至少长的还行，可以去麦[喜欢],,一级评论,3,0,2024-11-05 11:13:15
洋洋洋洋洋先生,保密,哦对了,,一级评论,6,0,2024-11-05 08:59:49
你大我,保密,不小了，她采访的时候就知道是什么结果，太虚伪了,,一级评论,5,0,2024-11-05 08:09:27
数钱小孩,保密,满分作文,,一级评论,5,0,2024-11-05 02:23:58
亓-尘,男,取关所有新闻媒体，即便是央视网，刊登新闻也不严谨,,一级评论,5,0,2024-11-08 18:33:54
Super_cheemss,保密,你傻呗吧,,一级评论,4,0,2024-11-08 10:39:58
昊雨,男,你们就笑话,,一级评论,5,0,2024-11-08 10:11:38
晓筱灰,保密,学新闻学的,,一级评论,6,0,2024-11-07 08:23:48
侘寂的心,保密,无所谓，反正我是姜萍颜粉[吃瓜],,一级评论,2,0,2024-11-06 13:21:34
嗨渥鲁茨恩,保密,二笔,,一级评论,4,0,2024-11-06 12:15:21
是辣条一包吖,男,现在慢手上一堆人说是迫害，是不想寒门出贵子，还有人意淫姜萍会到美国成为院士，我都不知道该说什么好[笑哭],,一级评论,5,0,2024-11-06 09:46:12
不然还能怎么样呢,保密,[大笑][大笑][大笑],,一级评论,6,0,2024-11-06 02:55:59
侠隐兜人民币玩家,男,🤡,,一级评论,5,0,2024-11-06 01:28:57
江米凉茶,保密,好话坏话都让你说了，我说谁？,,一级评论,5,0,2024-11-06 00:30:21
cloud_cutter,保密,新闻学无敌了,,一级评论,6,0,2024-11-05 22:52:34
念此良人兮丶,保密,我猜你们很会玩火影里面的川剧自来也,,一级评论,6,0,2024-11-05 22:53:10
The_Sha,保密,@北京日报,,一级评论,5,0,2024-11-05 22:47:55
The_Sha,保密,@央视网,,一级评论,5,0,2024-11-05 22:47:47
晓筱灰,保密,学新闻学的,,一级评论,6,0,2024-11-05 22:11:16
Loveday圣帝,男,。。。,,一级评论,6,0,2024-11-05 21:53:31
一生有爱何沮风飞沙,男,"正话反话都自己说,好好好",,一级评论,5,0,2024-11-05 21:45:57
银牌大佬old-two,保密,热爱数学的人绝不会作弊，热爱名利的可就不一定了,,一级评论,5,0,2024-11-05 21:38:12
察观GMC防破,保密,让支持♀⭕的楚圣远离人类社会就行了。,,一级评论,5,0,2024-11-05 20:38:46
乙忄吾忧太,保密,用你说啊,,一级评论,4,0,2024-11-05 18:39:16
love-ks-5-12,保密,真正可怕的并不是这种东西，而是应该想想为什么会让这种消息出现在媒体上这么长时间，让大众能够接受这么多的反转。难道我们真的已经越来越在这个信息时代得不到真相了吗？,,一级评论,5,0,2024-11-05 18:19:07
饿就是不说,男,学新闻学的,,一级评论,4,0,2024-11-05 17:34:14
Pomelo葉,女,反正好赖话都让你们这些新闻媒体说了呗，马后炮谁不会啊，当初怎么没见出来辟谣，还帮着传播啊……,,一级评论,6,0,2024-11-05 16:37:42
HF不是氢氟酸,保密,最该反思的是你们这群没有良心的媒体人，学新闻学的,,一级评论,5,0,2024-11-05 15:36:33
大雨-小雨,保密,有良知的人干不了媒体,,一级评论,6,0,2024-11-05 15:29:10
怎么改名字--,男,主=6,,一级评论,5,0,2024-11-05 13:34:28
gofirst,保密,现在说不要捧杀啦[笑哭]“别人写解字，jp都快答完了”这不是你们这些媒体捧的？,,一级评论,6,0,2024-11-05 13:27:10
御坂派蒙,保密,不止让功利远离书桌，还要让你们做媒体学新闻的少来参活数理化。,,一级评论,6,0,2024-11-05 12:36:34
Ekuhda,男,[星星眼],,一级评论,5,0,2024-11-05 11:27:02
LJX好好赚钱,男,天天两瓶两瓶，谁关心这个人啊，没新闻就销号，ok？,,一级评论,5,0,2024-11-05 10:41:26
崎玉先生,保密,还得是你这种媒体[偷笑],,一级评论,6,632,2024-11-05 13:10:00
金部长的瓦尔特,保密,都是一群见风使舵的家伙,崎玉先生,二级评论,6,92,2024-11-05 17:30:47
卷帘大将邦布06号,保密,看，这就叫专业,崎玉先生,二级评论,6,22,2024-11-05 18:46:21
喵睡神趴趴,保密,感谢赛博史官,崎玉先生,二级评论,6,29,2024-11-05 18:56:33
图述数说,男,明明自己也干了,崎玉先生,二级评论,6,16,2024-11-05 19:07:25
一条全鱼,男,变脸[笑哭],崎玉先生,二级评论,5,4,2024-11-05 20:33:18
懵逼的三文鱼,男,回旋镖[笑哭],崎玉先生,二级评论,6,3,2024-11-05 20:42:55
梦回那年夏天呢,男,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[笑哭][笑哭][笑哭],崎玉先生,二级评论,5,1,2024-11-05 21:09:50
无烟无言,保密,哈哈,崎玉先生,二级评论,4,1,2024-11-05 21:27:46
本无白毅,男,合订本,崎玉先生,二级评论,6,0,2024-11-05 21:49:31
周六晚上_,保密,《新闻学》,崎玉先生,二级评论,5,2,2024-11-05 22:23:57
东山_西关,保密,还好有你赛博史官记录在本本，不然又被岁月史书，颠倒黑白了。,崎玉先生,二级评论,3,6,2024-11-05 22:56:11
东山_西关,保密,回复 @东山_西关 :新闻媒体还真干的出,崎玉先生,二级评论,3,0,2024-11-05 22:56:45
小白不白--_,保密,哈哈哈哈,崎玉先生,二级评论,6,0,2024-11-05 23:45:53
圣柱军团,男,赛博太史公,崎玉先生,二级评论,5,0,2024-11-06 00:33:46
米兰的小镇做题家,女,👍🏻,崎玉先生,二级评论,6,0,2024-11-06 09:03:18
那个这个我都要,男,回复 @图述数说 :@疯狂的可莉鸡块,崎玉先生,二级评论,5,0,2024-11-06 09:06:37
巴尔后裔查内姆,男,正反都能说[百变星瞳_豆豆眼][百变星瞳_豆豆眼],崎玉先生,二级评论,6,0,2024-11-06 09:37:53
蒙面电视,男,专业！,崎玉先生,二级评论,6,0,2024-11-06 10:37:19
癌股跟国足一样烂,男,正反话都让你们说了[抠鼻],,一级评论,5,352,2024-11-05 20:36:17
俯视大地依旧涵,男,什么新闻矩阵,癌股跟国足一样烂,二级评论,6,45,2024-11-05 21:11:00
致现在的你,保密,🤣🤣🤣🤣,癌股跟国足一样烂,二级评论,5,7,2024-11-05 21:33:50
度大絜长,男,又是新闻学[吃瓜],癌股跟国足一样烂,二级评论,5,14,2024-11-05 21:56:29
尊我为王Null,保密,真的绷不住，笑得我丁痛,癌股跟国足一样烂,二级评论,5,9,2024-11-05 23:59:10
Netanyahu,保密,老哥有缓存视频吗[doge],癌股跟国足一样烂,二级评论,4,4,2024-11-06 00:19:30
飞天大草皮,保密,这就不得不提我同学导师让研究生替他儿子做项目参加青少年科创比赛还没获奖的事了[滑稽],癌股跟国足一样烂,二级评论,2,9,2024-11-06 00:55:47
欧气满满小黑喵,保密,新闻学上大分[大笑][大笑][大笑],癌股跟国足一样烂,二级评论,6,4,2024-11-06 07:19:04
一分一秒都不要浪费,保密,岁月史书了,癌股跟国足一样烂,二级评论,4,3,2024-11-06 10:48:38
柒月玖恒,男,好图，哈哈哈,癌股跟国足一样烂,二级评论,5,0,2024-11-06 10:55:55
臭猪不是臭猪,保密,新闻学大战数理化,癌股跟国足一样烂,二级评论,6,2,2024-11-06 13:49:17
秋柒_Q77,男,要点脸的话就把账号注销了，三流媒体自娱自乐就行,癌股跟国足一样烂,二级评论,5,4,2024-11-06 13:51:59
此人已升仙-,保密,主6媒体的含金量,癌股跟国足一样烂,二级评论,6,1,2024-11-13 22:27:43
fathershere,保密,[呲牙],,一级评论,6,21,2024-11-05 11:29:08
LowestBTNode,保密,每个都是第一时间发力的幕后推手，我不明白这些机构里大部分都应该是受过高等教育的优秀人才，为何连一个懂数学的都挑不出来,,一级评论,5,10,2024-11-05 09:24:42
OMEN暗影精灵官方,保密,你笑媒体不懂数学，媒体笑你不懂新闻学,LowestBTNode,二级评论,6,2,2024-11-05 10:48:44
不凉木,女,他都学新闻了，还要他怎样,LowestBTNode,二级评论,5,0,2024-11-05 19:11:35
从小就是秀儿,男,正话反话都是你们说的,,一级评论,6,9,2024-11-05 21:30:38
嘿---狗子,男,哈哈哈哈,从小就是秀儿,二级评论,5,1,2024-11-06 20:52:03
王的一阶导,保密,[吃瓜],,一级评论,5,7,2024-11-05 19:59:59
王的一阶导,保密,去牛津了,王的一阶导,二级评论,5,1,2024-11-05 20:00:16
渡逸尘w,男,砸钱镀金的还真镀出幻觉来了[大笑],王的一阶导,二级评论,6,4,2024-11-05 20:01:03
王的一阶导,保密,回复 @渡逸尘w : 这两天忙着全平台举报呢，今天我的18个视频全没了[笑哭],王的一阶导,二级评论,5,1,2024-11-05 20:03:59
天堂的湍流,保密,[吃瓜],,一级评论,5,6,2024-11-09 18:49:41
旅行者朱祁镇,男,哈哈,,一级评论,6,3,2024-11-05 20:06:31
神话客人,保密,其支持者最后的挣扎,,一级评论,5,2,2024-11-06 12:46:59
丶静静ぉ,保密,记好了各位，以后卖保健品认准这帮人,,一级评论,4,1,2024-11-07 08:52:09
小谜一小莫,保密,谁来了,,一级评论,3,0,2024-11-18 18:34:10
Rendezvous光,保密,[doge][doge]什么叫登峰啊？,,一级评论,6,0,2024-11-06 10:29:55
光辉岁月cfbb,保密,我看某些挺姜派，是巴不得毁了她呀，还在这扇风点火,,一级评论,6,0,2024-11-05 10:44:39
