用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
虚无小洵,男,数学是这样的[笑哭],海豹型提督,二级评论,6,0,2024-11-07 16:42:06
流炀YX,保密,这件事刚出我就持怀疑态度，只不过当时评论一边倒，根本不敢说话，当看到了她的板书后，我更加坚定了我的想法，只要学过一点点高数的人都写不出那么生硬的板书，她的数学很可能连高考的水平都没有。,,一级评论,3,3,2024-11-06 14:29:14
_菲比寻常,女,那个弹幕ts的给我笑晕了哈哈，不过在公告出之前，就是萍刚火的时候，好像就有人说是萍的老师借名考的,,一级评论,5,2,2024-11-25 03:29:48
是天才小学生呢,保密,"终于轮到我先发了
&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;",,一级评论,5,30,2024-11-05 16:07:19
神座屠,保密,当看到“主＝”还有一帮支持者的时候，就知道广大网友受教育水平了[笑哭],,一级评论,5,3,2024-12-02 11:30:56
雨中芰荷,保密,问题是姜萍和王某老师也一起参加了预赛，好像排名王却在姜之后呢。好像当时央视也有报道，魔怔了。,,一级评论,5,4,2024-11-05 18:16:28
wojiushiaidaqiao,保密,他参加比赛就是为了之后的“帮助”啊，你不会以为他们是同时考试的吧[doge][笑哭],雨中芰荷,二级评论,6,12,2024-11-05 18:19:16
常大队长,保密,一个人使用了两个账号而已,雨中芰荷,二级评论,4,1,2024-11-05 18:25:26
拉屎无止境,保密,因为老师用了她的名字去考试,雨中芰荷,二级评论,5,1,2024-11-06 22:37:13
做真的人,保密,因为太过相信第一直觉而放弃了理性思考，对于不可能的事情应该先根据已有条件来分析可行性和动机才能做出一个比较准确的判断，而不是只是期待梦想成真或者逆天改命。这也是文科歧视的一个原因,雨中芰荷,二级评论,5,0,2024-12-06 12:16:51
老妹这个名字让我过,保密,资本造神而已，用于打破相对公平的教育升阶环境。让我们精英教育普及化的环境成为特权阶级的资源比拼[doge][doge][doge],,一级评论,2,2,2024-11-28 07:36:27
谁能活过你呐,保密,当时就说数学这么好怎么可能进中专，有人还不信[喜极而泣],,一级评论,6,2,2024-11-08 22:44:20
Oh-Sure-yeah,男,"大家都学新闻学吧,死的能说成活的，活的能说成神的，这就是新闻的引领作用！",,一级评论,5,2,2024-11-10 22:56:28
古梦异化面,保密,“主＝6”这仨字放在和数学沾边的人眼里，其实已经算是板上钉钉的告诉你这人作弊了。无非是等官方通报，等着看某些人被打脸后的反应罢了[吃瓜],,一级评论,5,3,2024-11-06 09:36:20
bili_77896274935,保密,阿里全国数学竞赛预赛规定是可以拿手机查找的资料的，几乎可以算开卷，因为不会的还是不会，更何况只是讨论，且讨论本也是允许的，可以去浏览器上查阅其规则,,一级评论,3,3,2024-11-23 23:17:20
那年的那座酒楼,保密,上大号说,bili_77896274935,二级评论,5,0,2024-11-25 11:40:10
一只比丢酱,男,我看到一个博主的推测，感觉挺有道理的。她的号就是她这个老师开的小号，因为开小号可以每开一个号能提前八个小时看到题目。她老师上一届就疑似用过这种手段，上一届是她老师和她考试妻子的号，但是上一届两个号成绩都不好，今年就多开了一个号，没想到超常发挥在姜萍这个号上了。她老师好像还是某个知名大学的硕士，读研期间就展现出了异于身边人的数学天赋。,,一级评论,6,7,2024-11-14 08:43:27
冬天的杀手不太冷,保密,别乱说，江苏大学可不是知名大学,一只比丢酱,二级评论,5,0,2024-11-14 19:59:35
一只小萌新咩咩,保密,回复 @冬天的杀手不太冷 :怎么不是了[笑哭],一只比丢酱,二级评论,5,0,2024-11-15 17:23:02
花香染别衣,男,回复 @一只小萌新咩咩 : 普通211，知名大学大概在很大一部分眼里，就是C9吧,一只比丢酱,二级评论,6,1,2024-11-17 21:09:48
传奇民族英雄左宗棠,男,回复 @花香染别衣 :不是211,一只比丢酱,二级评论,5,0,2024-11-24 11:22:29
花香染别衣,男,回复 @传奇民族英雄左宗棠 :哦，是嘞，想成苏州大学了,一只比丢酱,二级评论,6,0,2024-11-24 13:34:19
一般路过の看客,保密,回复 @冬天的杀手不太冷 :你来山东你就知道江苏大学是不是知名大学了,一只比丢酱,二级评论,6,0,2024-11-29 19:33:58
我还能说啥哩,保密,中专生如果数学真的这么吊，早就被一流学校录取了,,一级评论,5,2,2024-11-10 15:57:19
少年啦飞鼠,男,我讨厌达摩院这种翻手为云覆手为雨的解释，既然你说姜萍和她的老师“讨论”是作弊，那你为什么初赛成绩出来的时候不澄清而是要等事件过了134天以后再来澄清，不仅不澄清还要高调宣传。后来事件发酵了，就把锅甩给姜萍和她的老师。其次既然达摩院现在说这样一场开卷考试中“讨论”算作弊，请问达摩院是如何监控除姜萍外其他选手没有作弊的。悲哀的是也许真相永远不得而知。,,一级评论,6,2,2024-11-09 05:54:41
望山饮雪_,保密,还是不愿意相信事实啊大爷,少年啦飞鼠,二级评论,3,0,2024-11-12 14:59:06
望山饮雪_,保密,回复 @少年啦飞鼠 :你这头像甚至不是人类哈哈哈哈哈哈,少年啦飞鼠,二级评论,3,0,2024-11-13 10:07:41
望山饮雪_,保密,还是觉得这家伙没作弊 笑死了 jp是你女儿吧,少年啦飞鼠,二级评论,3,0,2024-11-13 10:13:44
骇人鲸杨土豆,保密,小心被挂小红薯啊，里面可是有很多人站酱瓶的，毕竟好的本科也是不比专科差的[嗑瓜子],,一级评论,5,2,2024-11-08 09:52:58
清澈的眉目,男,"一次尝试，失败了就继续潜伏，等待下次机会！
[藏狐]",,一级评论,6,2,2024-11-08 18:36:59
泰拉上的咸肉,男,团伙作案，先后答题，先拿自己号答，答完已经晓得考些什么了，利用人脉资源寻求其他擅长这一领域的人帮助自己解答，再用姜的小号答题，只是通报写得太委婉而已【呆无辜】,,一级评论,5,2,2024-11-06 05:51:35
36754032306_bili,保密,我觉得这个竞赛很无聊，本来是一堆数学人的狂欢，结果变成了一场营销。试问现在谁还记得这场数学竞赛怎样了？,,一级评论,4,6,2024-11-05 16:10:22
狐小喵,保密,“竞赛”本身就是功利性活动，这结果不意外。,36754032306_bili,二级评论,6,0,2024-11-06 11:31:32
来此_一游,男,应试教育你说它缺点一堆，会漏掉艺术体育文学方面的天才真都是事实，但漏掉数学天才是不可能的,,一级评论,5,3,2024-11-07 20:51:03
bili_12382599636,保密,作弊女！作弊女！作弊女！,,一级评论,4,4,2024-11-05 22:11:29
小真真诩,保密,作弊的是老王，老王注册多个号给自己提高胜率，只是误操作把姜的号搞到最高分。而阿里、谋媒出于各自的歪心思去炒作，苦了老王。姜是个不知天高地厚的，啥都敢接。幸亏是数学比赛，如果是文学比赛，她将变成下一个韩寒。,bili_12382599636,二级评论,6,3,2024-11-05 23:00:09
bili_12382599636,保密,回复 @小真真诩 :姜萍，作弊女！作弊女！作弊女！,bili_12382599636,二级评论,4,1,2024-11-05 23:02:06
小真真诩,保密,老王是真的热爱数学，只是实力不济没能读博，最后走了歪路。本来事情可以不大的，只要没人去炒作。中途也可以止损的，只要姜实话实说是老王注册着玩，自己不会。谋媒炒作，映射出的问题不浅。,bili_12382599636,二级评论,6,2,2024-11-05 23:03:05
bili_12382599636,保密,回复 @小真真诩 :作弊女！作弊女！作弊女！,bili_12382599636,二级评论,4,0,2024-11-05 23:04:09
小真真诩,保密,回复 @bili_12382599636 : low女low女,bili_12382599636,二级评论,6,1,2024-11-05 23:32:15
小真真诩,保密,回复 @bili_12382599636 : 转人工,bili_12382599636,二级评论,6,1,2024-11-05 23:32:29
shinom1a,保密,回复 @小真真诩 :作为既得利益者，抄袭他人答案，凭什么不算作弊[疑惑],bili_12382599636,二级评论,5,0,2024-11-06 05:40:03
亚瑟酱速速与我结婚,保密,回复 @bili_12382599636 :转人工,bili_12382599636,二级评论,6,0,2024-11-06 09:05:32
bili_12382599636,保密,回复 @亚瑟酱速速与我结婚 :作弊女哪去了,bili_12382599636,二级评论,4,0,2024-11-06 09:07:09
云雾缭绕ddd,保密,网络暴力,bili_12382599636,二级评论,6,0,2024-11-07 09:45:41
苍雷的剑姬,男,凡是上过高中的人都不会相信这事是真的，因为这个事情太容易证明和证伪了，数学不会就是不会,,一级评论,6,5,2024-11-15 11:33:36
右转的架子上第二排,男,我觉有利可图的欺骗应该付出代价，有个什么法之类的，不然层出不穷！老人碰瓷，自媒体假新闻造神，这些事都是没有代价和成本的，所以层出不穷。,,一级评论,6,3,2024-11-19 04:29:29
土御门夜光君,保密,主=6，主说 666[doge],,一级评论,5,2,2024-11-21 14:38:44
唯爱ReveriesLi,保密,6说 主主主,土御门夜光君,二级评论,5,0,2024-11-29 18:02:34
BERSERKWOLF,保密,主不在乎[喜极而泣],土御门夜光君,二级评论,5,0,2024-12-05 21:35:17
臍䵄雛,保密,应试教育可能会埋没美术天才或者音乐天才，唯独不会埋没数学天才[OK],,一级评论,4,2,2024-11-10 15:50:02
观海听风声,保密,"姜萍会服装，韦东奕不会，此乃一胜
姜萍一胜，韦东奕零胜，此乃二胜
姜萍二胜，韦东奕零胜，此乃三胜
五局三胜，优势在我，此战必胜!",,一级评论,5,2,2024-11-12 22:52:59
俏兔战贼鹰,男,一直没评论过！就是怕各种反转！[笑哭]这样的事影响太不好了！学术造假这口子要严抓！,,一级评论,5,2,2024-11-05 16:24:15
大螃蟹ZUVDC,保密,别着急，到底是姜同学的问题还是老师的问题还得等，但是平台嘛，呵呵，只能说大多数其他队都在庆幸逮住的不是他们[思考],,一级评论,6,3,2024-11-05 16:19:37
深蓝的魔王,男,隔壁的学术圈专业人士为这个事也专门出过两三期视频分析，在前两天的视频里提出个个人观点就是阿里官方先炒作后甩锅，具体的就不提了，代入当事者角度思考一下吧，兼听则明。,,一级评论,6,6,2024-11-05 16:46:24
网球老人,保密,因为这类造势搏流量，不需要承担法律责任，当然阿里，学校，王某，姜同学，支持姜同学的自媒体，都拿到了自己想要的利益。只有我们这些有原则，有底线，有自我思考能力的，最后反而成了被戏弄，被网暴的受害者。说白了还是惩罚力度没有，最多他们摆摆样子道歉，甚至低头当听不见，就糊弄过去了,,一级评论,5,12,2024-11-05 16:23:47
溟越z,保密,没教育资源天赋不一定会被激发。啥都没训练过的，除非爱好或极端天才，要不然奥赛不太可能考过系统训练过的。,,一级评论,5,3,2024-11-05 21:32:12
i-712,保密,她不过是受到帮助罢了，不代表她没有这个能力吧,,一级评论,2,14,2024-11-08 12:13:28
我叫小晨晨宇,保密,串？,i-712,二级评论,5,3,2024-11-08 12:16:05
别D了大哥,保密,我竟然看不出你是在讽刺还是认真的,i-712,二级评论,4,6,2024-11-08 12:18:06
ミカエルです,女,哇袄,i-712,二级评论,6,0,2024-11-08 12:40:16
舰某눈_눈,男,官方只是委婉的说辞,i-712,二级评论,5,1,2024-11-08 12:54:57
scbhd,保密,中考数学还不及格，一下突然觉醒了是吧，从古至今这么多数学家还没一个这么顿悟的,i-712,二级评论,6,4,2024-11-08 17:19:13
邂逅逅逅,保密,唐,i-712,二级评论,4,2,2024-11-08 19:38:35
该用户昵称无法呈现,男,回复 @scbhd :我记得外国有一个例子，一个人被电之后就对某一领域异常擅长,i-712,二级评论,5,0,2024-11-09 00:23:52
AyaYz丶阿牙,男,《中职语文刷题》,i-712,二级评论,6,0,2024-11-09 10:05:40
毛玉・咕・斯米尔诺夫,保密,回复 @波萝申科 : 那怕是脑浆子都要电熟才行,i-712,二级评论,6,0,2024-11-09 10:56:29
毛玉・咕・斯米尔诺夫,保密,说明你并没有这个能力，当你只要看过第一次采访她的报道，就知道她是真的不会数学。,i-712,二级评论,6,0,2024-11-09 10:57:37
南亭初,保密,我嘞个豆,i-712,二级评论,6,1,2024-11-09 13:34:21
Ouyag,男,主=6 你来证明一下,i-712,二级评论,6,0,2024-11-09 14:11:13
姬子你带我走吧乌乌,男,唐,i-712,二级评论,5,1,2024-11-10 00:04:29
中中怪ta,保密,以后你考试用搜题软件也可以这样和考官解释，虽然我搜题了，但不代表我不会,i-712,二级评论,5,0,2024-11-11 08:08:28
一只爱看田径的花栗鼠,男,"回复 @Ouyag :因为主=三i
且i全等于！
所以主=三！
即主=3！
所以主=6",i-712,二级评论,5,4,2024-11-11 09:26:32
姜雯雯の犬,保密,哇袄！,i-712,二级评论,6,0,2024-11-13 11:52:44
肥鯮麻酱,保密,她那张数学卷不及格就不可能有这个能力，两年中专下来早就同化了，真嫌太简单那交白卷也没人说她什么，但不及格就是她的问题了,i-712,二级评论,6,0,2024-11-13 16:21:44
胖20,保密,很难评，中专数学不及格，高数不可能懂的。但凡你接触过高数就不会说这种话,i-712,二级评论,6,0,2024-11-13 16:54:16
cfy100,男,人家官方委婉的说法，你咋这么犟啊[笑哭],i-712,二级评论,6,0,2024-11-13 17:24:51
三回-啊-三回,保密,你头怎么尖尖的,i-712,二级评论,5,0,2024-11-15 00:20:22
晖耀晴天,保密,她先升个专科吧,i-712,二级评论,6,0,2024-11-16 03:54:16
咲夜伤宫,保密,啥乱,i-712,二级评论,6,0,2024-11-18 11:01:34
不可名状的小狐狸,保密,似的，我的卷子是别人帮助的，当然，名是我自己写的。所以，这个满分卷子也代表我的实力[墨镜][墨镜],i-712,二级评论,4,0,2024-11-18 22:08:33
我不是厨子_,男,人如机,i-712,二级评论,6,0,2024-11-19 10:13:59
这个香芋不能吃,保密,回复 @舰某눈_눈 :作弊这俩字死活说不出来[脱单doge],i-712,二级评论,5,0,2024-11-19 10:23:02
我的数学1204,保密,回复 @我叫小晨晨宇 :我觉得即使是串，也是博热度的消愁,i-712,二级评论,3,0,2024-11-19 11:33:17
喜欢搞事的孔代小姐,保密,你拿一个小学生的小猿口算号给他刷第一，就说明那个小学生很有能力吗？,i-712,二级评论,5,0,2024-11-20 10:32:51
铲鱼之臣,男,[滑稽]是啊，爱因斯坦要是能帮助我，我也能提出相对论,i-712,二级评论,5,0,2024-11-20 13:07:55
帝国司令,保密,唐完了,i-712,二级评论,5,0,2024-11-20 14:15:35
Vina无奈绝望高飞远走,男,就是透题,i-712,二级评论,4,0,2024-11-21 08:01:01
墨痕达瓦里氏,男,你也只不过是借着小号才敢发言罢了，不代表你敢上大号说这话,i-712,二级评论,6,0,2024-11-21 15:02:31
苏曰尧,保密,二级号破案[笑哭],i-712,二级评论,5,0,2024-11-21 15:48:54
花千tree,男,还有7人点赞，数学是你几个月能学透的吗？中专数学考那个鬼样子，你还不如信我是秦始皇,i-712,二级评论,5,0,2024-11-21 16:47:08
Zinc-excellent,保密,一句真情流露便能秒杀一切串子🤔🤔,i-712,二级评论,6,0,2024-11-21 18:33:38
好吃的东西多多,女,所以你的意思是一个连高中没有上过的，也就是说初中也没学好的，导致高中没考上的。初中但凡每门及格也不会考不上高中。也就是说九年义务教育都没达标。好家伙，虽然中国的教育确实有问题，但也不至没有过滤蠢材。中国教育最大的问题是只过滤的蠢材，没有过滤汉奸，没有过滤变态和暴力狂，只过滤了蠢材。中国最大的问题是只过滤了蠢材，没有顾虑道德上有严重问题的人，这不代表你能质疑中国教育没有办法过滤蠢材吧？中国教育过滤蠢材那是杠杠的，世界第一好不好？中国教育过滤了成千上万年的蠢材！,i-712,二级评论,5,0,2024-11-22 09:50:29
好吃的东西多多,女,我只不过是欺骗你罢了，不代表我不是秦始皇,i-712,二级评论,5,0,2024-11-22 09:51:34
非常想睡觉啊,男,[喜极而泣],i-712,二级评论,6,0,2024-11-22 15:33:07
青衫的百级大海螺,保密,她又不是不能直播 开个直播证明一下不就得了[吃瓜],i-712,二级评论,5,0,2024-11-22 23:48:01
青衫的百级大海螺,保密,回复 @一只爱看田径的花栗鼠 :牛逼,i-712,二级评论,5,0,2024-11-22 23:48:40
zhkzbxm,保密,回复 @胖20 :我怀疑她直接知道答案，不然连第一步都写不出来[OK],i-712,二级评论,3,0,2024-11-23 06:24:17
一只爱看田径的花栗鼠,男,回复 @青衫的百级大海螺 :必须滴,i-712,二级评论,5,0,2024-11-23 08:57:55
艾洛粒,男,哈哈哈哈6啊，真6啊。你以为作文吗？数学告诉你答案了你写上了，你还有什么能力，写字的能力吗？数学不是作文，没什么理解能力啊，自我发挥，答案就是答案,i-712,二级评论,5,0,2024-11-23 14:59:42
coreyRM,保密,串子一辈子赶不上的天赋[滑稽],i-712,二级评论,4,0,2024-11-24 19:11:05
仿佛置身世外翠皇,女,回复 @邂逅逅逅 :确实,i-712,二级评论,5,0,2024-11-24 20:54:50
年轻的柯察金,男,你没读过书吧？没上过大学吧,i-712,二级评论,6,0,2024-11-25 13:02:37
与生活疯狂对线,保密,还在洗？,i-712,二级评论,5,0,2024-11-26 07:53:23
愚者先生的眷者路人A,男,你大脑发育完全了吗？,i-712,二级评论,6,0,2024-11-26 08:06:53
泡沫欄,保密,其他是装傻你是真傻[吃瓜][吃瓜][喜极而泣][喜极而泣],i-712,二级评论,5,0,2024-11-26 09:34:38
真理在于邱小姐,保密,啊？,i-712,二级评论,6,0,2024-11-27 16:17:14
-春_和_景_明-,男,Man！[尴尬],i-712,二级评论,5,0,2024-11-28 23:07:46
__Castiel__,男,"《受到帮助》
哥们儿您多大啊，这种委婉的语言，应该是比较容易听出来吧？
“违规帮助”，说白了不就是作弊吗？难不成平时的正常辅导也能叫“违规帮助”？",i-712,二级评论,5,0,2024-11-29 01:00:41
乔治-沃布什尼格,保密,回复 @scbhd :中考数学不及格 那高中能学好 还是中专 emmm,i-712,二级评论,5,0,2024-11-30 12:11:33
月圆非缘,男,这个指导的学生不是姜萍，是这个老师的门下的师弟，是这两人一起作弊刷分的，阿里故意用”学生”字眼混淆，本意还是想刷热度,i-712,二级评论,6,0,2024-12-02 07:34:58
量子可乐鱼,保密,通知博物馆，猪首找到了,i-712,二级评论,5,0,2024-12-02 22:02:12
一资仓鼠,保密,给我个手机和一个场外指导帮助一下我也能拿个前十,i-712,二级评论,5,0,2024-12-02 23:04:12
花落随风逝去,保密,纯2B,i-712,二级评论,6,0,2024-12-03 13:03:27
牢斑肘击转生解,保密,唐人[笑哭],i-712,二级评论,4,0,2024-12-04 07:17:47
六氟合锑酸铯,男,才知道蝉姐的名字来自于王维的《辋川闲居赠裴秀才迪》诶[吃瓜],,一级评论,4,2,2024-11-05 22:28:16
bili_88062473671,保密,只要有较大利益，此类事情就永远不会杜绝，只有让获利者损失比获利高十倍乃至更多的利益，才有可能杜绝，要靠吃瓜群众自觉远离这些信息，这个难度比设法让获利者遭受巨大的利益损失更大。,,一级评论,4,7,2024-11-07 20:07:15
观月听海,女,"信息部：99％信息保真，分官版、民版。
[doge_金箍]那么问题来了：
什么时候建设好？",bili_88062473671,二级评论,6,1,2024-11-07 21:40:40
RONE010107,保密,有什么利益,bili_88062473671,二级评论,5,0,2024-11-08 00:00:37
v七哥v,保密,"当时看到舆情逼迫浙高校破格录取的时候，就断定又是那些人的阴谋。
眼看湖边学校被铲平了，又想利用舆情破开高考的选拔。
企图以此打开突破口，掌握高校名额的分配权。然后搞成外面的推荐模式。
这样搞上20年，所有高校人才就都是它们自己人了。
又是A里。。。贼心不死属于是。",,一级评论,5,4,2024-11-06 00:29:31
章何求,保密,“当国民认知能力达到一个程度，大家一看便知其虚假，也就不会有流量，更不会有人制造假新闻假事件了”可看看河南大学生夜骑开封的一地鸡毛，这还是群受过高等教育的人的认知，社会上更多的没受过高等教育的人怎么办，认知能力上个台阶根本就是做梦[OK],,一级评论,5,2,2024-11-10 17:56:22
华源神岚_,男,过个几十年看看结果吧,章何求,二级评论,3,0,2024-11-11 01:21:00
JOJO的奇妙科普,保密,集美闪耀群星,,一级评论,6,2,2024-11-06 08:16:35
爱吃猫の鱼咯咯,保密,这么容易作弊，那我感觉这个竞赛也不过如此[星星眼],,一级评论,4,2,2024-11-06 08:23:15
钢师2老玩家吃瓜群众,保密,确实[吃瓜][doge],爱吃猫の鱼咯咯,二级评论,6,1,2024-11-06 09:02:45
五星评论家迈卡亚瑟,保密,央视还报道了呢[笑哭],,一级评论,5,2,2024-11-07 20:29:54
发麻麻的乖宝贝,保密,"停，对不起，打扰一下，别继续往下划屏幕了
我想今天还没有人夸你吧，看看下面这行字
“你很棒！明天请继续加油！”
OK，可以划走啦
只是以防万一今天一整天都没有人夸你(´∀｀)♪",,一级评论,5,49,2024-11-05 16:00:39
南小琪,女,你也很棒呀,发麻麻的乖宝贝,二级评论,6,1,2024-11-05 16:04:11
沐可暮,保密,太棒了！快看我抓到什么！一个会夸夸大家的网友！[星星眼]让我们祝这位网友开心每一天！,发麻麻的乖宝贝,二级评论,6,4,2024-11-05 16:12:54
xfjxgkst,保密,谢谢你[星星眼],发麻麻的乖宝贝,二级评论,5,1,2024-11-05 16:29:04
吾本睚眦,男,我收下了[给心心],发麻麻的乖宝贝,二级评论,6,1,2024-11-05 19:29:39
瞎LaCiega,保密,谢谢你呀,发麻麻的乖宝贝,二级评论,6,1,2024-11-07 02:52:49
遮昨,女,在这个有争议性的评论区里面翻翻，再举报了一大堆人身攻击的评论，中途还等了好几回冷却，看到你是我的福报[大哭][大哭][大哭]温暖的、不辱骂他人的人和言论多一些就好了,发麻麻的乖宝贝,二级评论,5,0,2024-11-24 23:33:28
路漫修远求索,男,数学曾是我引以为傲的科目，可高数一学期下来我与六十擦肩而过[笑哭]。当初只看新闻心里不禁怀疑，看到央视报道才收起我的“小人之心”，毕竟各大媒体如果连央媒都不能相信的话。。。唉，啪啪打脸。。后面不是有人质疑么，看了答题板书，确实是数学符号都写不明白，就想着等后续喽，不是还有复赛么，到时自然见分晓，于是就没有然后了。。。跟头栽得最大的我认为还是央媒，,,一级评论,5,322,2024-11-05 20:45:29
做你天地的伞,保密,好奇央媒有没有跟进这一次的报道,路漫修远求索,二级评论,5,10,2024-11-07 15:42:36
云顶农天使,保密,回复 @做你天地的伞 :有，还单独出了一期[笑哭],路漫修远求索,二级评论,4,4,2024-11-09 06:18:21
梨凉ベ,保密,[doge][doge]学数列的时候，那次月考我只考了十多分,路漫修远求索,二级评论,6,0,2024-11-09 14:43:08
bageryellow,男,当时学校发的作文素材都有四五篇是关于她的[捂眼],路漫修远求索,二级评论,5,0,2024-11-10 10:29:37
独占天下八斗风流,保密,回复 @做你天地的伞 :央视，新华社都有[嘟嘟],路漫修远求索,二级评论,6,2,2024-11-10 11:35:35
Lslsnb,保密,回复 @做你天地的伞 :跟进了，话里话外都表达了“好的985不比中专差”的态度,路漫修远求索,二级评论,5,2,2024-11-14 02:16:27
做你天地的伞,保密,回复 @Lslsnb : 好的985不比中专差？是不是说反了啊,路漫修远求索,二级评论,5,2,2024-11-14 22:02:50
快马突袭_被占先机,男,高一数学120，高二摆烂一个学期掉到80现在高三才勉勉强强九十多，我第一次看到这事的新闻报道我就没相信过，中专的人学高等数学真的没啥可能性的，数学思维早都定性了，真要有那么厉害也不至于去中专，从初中到现在高三我从来就没见过数学好的人语文和物理化学会差到哪去,路漫修远求索,二级评论,4,4,2024-11-16 18:03:09
天星神皇,男,回复 @做你天地的伞 : 一个梗罢了,路漫修远求索,二级评论,4,0,2024-11-17 21:17:30
Unknown01-,保密,回复 @快马突袭_被占先机 :真不至于，我之前高一高二数学都只有90多，高考也考了120+，但是连公式字母都不认识的怎么可能学好数学,路漫修远求索,二级评论,6,0,2024-11-21 13:11:02
少沙君,男,回复 @梨凉ベ :[喜极而泣]这么少吗,路漫修远求索,二级评论,5,0,2024-11-22 13:03:58
少沙君,男,回复 @快马突袭_被占先机 :语文我及格吧，数理化我是没出过以前班级的前五,路漫修远求索,二级评论,5,0,2024-11-22 13:04:48
梨凉ベ,保密,回复 @少沙君 :[无语]高考的时候语文137，数学48，英语77，文综241[无语][无语]这辈子都被数学英语毁了。,路漫修远求索,二级评论,6,0,2024-11-22 16:27:24
少沙君,男,回复 @梨凉ベ :[喜极而泣]理解，我是文科不好，数理化一直都是我的强项，不过数学也有我不咋善长的，就是函数了[笑哭]，一般错题都是函数上,路漫修远求索,二级评论,5,0,2024-11-22 17:04:40
梨凉ベ,保密,回复 @少沙君 :[无语]不仅数学不好，英语也奇差，学不进去，更怪的是我化学特别好。,路漫修远求索,二级评论,6,0,2024-11-22 23:55:06
少沙君,男,回复 @梨凉ベ :[喜极而泣]我数理化，生物和地理挺好，语文及格左右，英语无论多少分的卷子都没超过60分,路漫修远求索,二级评论,5,0,2024-11-23 08:58:22
三两甘露,保密,偏科天才是不可能只能上中专的，中考的难度不能有人不知道吧，而且我身边是真有数学满分但总分低了三分的人破格录取到我们这里的私立第一中学的。再偏科，数学上能称之为天才的人，其他学科也不至于搞到只能上中专的地步。,,一级评论,6,3,2024-11-05 19:57:59
liuucc,保密,阿里这个资本平台借机炒作热度也是很可恶的，肯定早知道真相底细了,,一级评论,4,2,2024-11-05 16:56:46
玉卒典狱长,男,现在知道互联网上90%都是智力低下的了吧？如果这女的数学真能这么好，她就不可能进中专，她一定会被保送,,一级评论,6,2,2024-11-16 12:52:09
丨uroneko丨,男,我都是不怎么看新闻的，我喜欢等过一阵子在去看过时的新闻 就像现在看这个视频。,,一级评论,6,3,2024-11-05 22:35:59
超级小爱同学,保密,数学不会埋没人才 不会就是不会,,一级评论,5,2,2024-11-05 16:08:30
炫神の梦女,女,伟大的一天，Faker夺得了第五个冠军，姜萍被查出造假，央视网也删除了相关视频。这一切告诉我们成功永远属于那些坚定不移 脚踏实地 始终如一的人，而不是弄虚作假 流量营销 乃至官方造神的人。就像S14的主题，耳听为虚，眼见为实,,一级评论,6,9,2024-11-05 16:48:35
毕格比W,保密,@牛津kate朱朱 这里有你的精彩操作,,一级评论,4,2,2024-11-09 14:46:45
永遠の星ヘ,男,当时就说百分之99是假的，数学这东西就不可能是中途觉醒什么天赋，会就是会，不会就是不会，以初中数学那个难度，都不说有天赋了，你只要真的爱这门学科，死记硬背都能考个不错的高中,,一级评论,3,3,2024-11-11 05:37:35
高考数学程伟他爹,保密,但凡看过知乎袁新意的那篇文章都知道有猫腻，黑板上的板书9行13个基本的数学错误，笔记本上写一行就四个数学错误，著名的主=6就是这样诞生的,,一级评论,5,2,2024-11-07 09:44:06
早起好睡回笼觉,保密,这种还能骗到人真的逆天，你猜猜她为什么中专,,一级评论,5,2,2024-11-15 23:47:20
小小无风,保密,数学、物理、化学，会就是会，不会就是不会，没有既会又不会。其实真期待她就是那个天才，但现实里，理科从来就不跟人讲道理。,,一级评论,4,2,2024-11-05 17:50:24
凄美幻境,保密,6月份的事抄到现在，流量都吃饱了，真假无所谓咯，人家赚都赚够了,,一级评论,6,2,2024-11-05 23:22:30
水里的苹果,保密,对所有未知舆论的态度：未知全貌，不予置评。——《魔道祖师》by墨香铜臭（没有ky的意思）,,一级评论,5,3,2024-11-09 20:55:38
楓秋_,保密,好像是论语，不过一件事情不合理的时候自然有人揣摩有人高捧 [藏狐],水里的苹果,二级评论,5,0,2024-11-13 01:46:06
Addior,保密,阿里造势的时候各平台和媒体跟进的太快了，刷的一下就爆了满天都在宣传，紧接着又闹出造假，连在一起看就特别蹊跷,,一级评论,6,3,2024-11-08 03:20:18
KKNSE,男,https://b23.tv/BV1oGDEY5E44,,一级评论,3,2,2024-11-06 14:43:22
独幽小阁,男,有数学天赋的人，小学初中就会参加各钟数学竞赛，怎么可能会被埋没呢！,,一级评论,5,2,2024-11-06 06:49:09
幽幽冰红茶,保密,据说查的两次考试分数是51 83，进步很明显啊，下一次搞不好就120，下下次考试就满分了耶，这不是天才是啥啊[吃瓜],,一级评论,5,2,2024-11-07 13:56:17
岭南柳愚溪,保密,可以去看看胡律师的视频，已经有人做视频说为什么别人中专生数学可以这么好？因为别人术业有专攻，有时间专研数学竞赛，而普通高中生根本没时间偏科[喜极而泣]幽默,,一级评论,6,2,2024-11-06 09:12:57
