用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
一念123451,保密,回复 @邓布鲁多甘达夫 :初中毕业读技校还是可以的，学习汽车维修，电焊，厨师，这些技术，其他很多真的没什么用，而且读中专的人也根本没心学习，大家都不学习，都想着去哪里玩，成群结队，你好意思一个人学吗,我喜欢发呆你喜欢吗,二级评论,4,0,2024-11-04 00:34:44
-这是六个硬币-,保密,"考数学别人写解字 姜萍都快答完了
                                                      ——央视网
平时的作业，我扫了一眼，觉得没有做的价值，我更喜欢在高等数学里探索。                    ——姜萍",,一级评论,5,365,2024-11-03 15:21:57
常务副班长,保密,是没有做的代价,-这是六个硬币-,二级评论,2,8,2024-11-18 00:28:51
御坂御坂10006,男,再一次证明了数理方面会就是会，是天才就是天才，可能大器晚成，但一定不会被埋没，也一定不会毫无征兆。,,一级评论,6,461,2024-11-03 12:51:19
陌年路上,男,是这样的，数理有天赋的人从来没有厚积薄发一说，天才真的就是随便自学就会，怎么可能埋没这么久？,御坂御坂10006,二级评论,5,50,2024-11-03 12:52:35
雪雪雪雪下,保密,真的是这样。刻苦学习就是勉强能高考拿分而已。真正的数学还是需要天才的。,御坂御坂10006,二级评论,6,24,2024-11-03 13:05:28
张铭秦,保密,是啊，关键是想想也不可能，这种爽文里才有的事，现实里怎么可能发生？爽文主角还得靠系统才能逆袭呢！,御坂御坂10006,二级评论,3,12,2024-11-03 13:13:31
不要试图改变世界,保密,在这个应试教育的环境里，很难埋没什么天才的。这么多场考试，如果是天才 他的偶然间崛起几乎是必然的，后面就是看他想不想继续学而已。,御坂御坂10006,二级评论,5,13,2024-11-03 13:13:46
scrser,男,国际数学大奖限制年龄就知道这可不是靠努力就行的，有这本事的就是可以年纪轻轻就展现出来,御坂御坂10006,二级评论,6,10,2024-11-03 13:20:41
一线流水线作业员,男,大器晚成很难出现在现代社会了，以前那是穷没条件读书，现在只要有天赋，别人会想办法栽培你，很少存在数理天才被埋没的情况,御坂御坂10006,二级评论,5,4,2024-11-03 13:39:46
御坂御坂10006,男,回复 @一线流水线作业员 :嗯，理化生尤其偏实验研究方向的还是很多大器晚成的，数学基本上就是青年就得起飞了,御坂御坂10006,二级评论,6,0,2024-11-03 13:45:10
randomcasually,女,对呀，天才其实是绝对性的，文艺方面每个人的观点都不同争议太大了，根本不存在天才，只有理工科这方面才存在天才。,御坂御坂10006,二级评论,4,1,2024-11-03 15:11:51
躺平哥想了解中国,男,回复 @御坂御坂10006 :25以后脑子就走下坡路了，当然是理科,御坂御坂10006,二级评论,5,0,2024-11-03 16:41:12
自由与灵魂的羽翼,男,"回复 @randomcasually :[难过]大体是这样，因为数理化是有理有据的，好评判，也有太多方法程序使得被发现。
当然文史哲艺术做到巅峰能在历史留名也是天才，只可惜大多数人没办法历史留名，达不到那个天赋，而且好多烧钱也没有物质供养。
如果做不到历史留名那个程度后人就不好评判，因为标准是模糊的，而且为什么说是后人评价，很大可能容易被埋没，梵高死了才得到评价。
梵高是这样，那么更多的人埋没也不稀奇。
从来没有系统程序可以培养作家艺术家，没有这种具化的程序，因为艺术是感性的，模糊的。
甚至不同艺术家的创作回路根本不同，很难统一教导，这恰恰和应试教育相反。
评价审美尺度太模糊主观，平凡的世界曾多次被退稿，这也说明文科太容易埋没了，总之没有理科那么好。
再就是史家不幸，诗家幸，艺术成果和环境影响极大，波动大，而理科就不是这样的。
再再就是，一言难尽，[笑哭]，毕竟穷死埋没的包袱施展不开的艺术家，文学家，被通缉逃亡的，千奇百怪的人生境况，千奇百怪各色性格。
就像艺术本身一般，包罗万象。
因此评价艺术也应该尽可能包容，统一标准固化可能挫伤创作者。
主观可以，避免不了，但是要包容，不要独断专行的一棍子打死。",御坂御坂10006,二级评论,5,0,2024-11-03 22:28:10
randomcasually,女,回复 @自由与灵魂的羽翼 :天才就指的是理工科，文艺科那些称之为大家或专家受到有很多人认可的被尊称为画家作家艺术家雕塑家之类的。不是只有天才和不是天才的人，中间还有大家还有各类专家。毕竟天才这个真的是太有绝对性了，而艺术恰恰并不客观。就算不是天才，其实真能做到好作品青史留名的大画家大作家大诗人也很厉害。,御坂御坂10006,二级评论,4,4,2024-11-03 22:39:57
randomcasually,女,回复 @自由与灵魂的羽翼 :回复 @自由与灵魂的羽翼 :对呀，评价艺术真的不能太客观，评价真正的艺术要有一定的包容性，各个风格百花齐放。搞文艺的要么就受到大多数人的认可要么就能开创新流派风格才好。,御坂御坂10006,二级评论,4,3,2024-11-03 22:42:20
自由与灵魂的羽翼,男,回复 @randomcasually :是的，反正在咱们看来都是大佬[笑哭],御坂御坂10006,二级评论,5,0,2024-11-04 00:48:13
randomcasually,女,回复 @自由与灵魂的羽翼 :大佬不大佬的无所谓，平常心吧，反正都是人，不同的境遇而已。,御坂御坂10006,二级评论,4,2,2024-11-04 07:01:28
指非指,男,回复 @陌年路上 :但凡看看历史上数学家的生平呢，什么叫数学对天才来说随便自学就会，可能就是你这种人多了才会相信姜萍的“奇迹”吧,御坂御坂10006,二级评论,6,1,2024-11-04 08:30:37
量产型大膜王,保密,"回复 @雪雪雪雪下 : 数学就是纯粹的宇宙之理 它是绝对客观的存在  是人类描述客观规律的语言  热爱对于数学来讲毛用没有  
学习和使用数学需要用到人类最高级的思维-抽象思维  这个只和智商有关  行就是行 不行怎么学也没什么用 大脑就是一个器官 天赋是天生带来的  再科学的训练也无法让一个普通人成为全国田径冠军
人和人是有巨大差距的 包括智商  这世界上绝大多数人没有才能 这就是现实",御坂御坂10006,二级评论,6,0,2024-11-04 11:33:32
量产型大膜王,保密,"回复 @自由与灵魂的羽翼 : 数学就是纯粹的宇宙之理 它是绝对客观的存在 是人类描述客观规律的语言  热爱对于数学来讲毛用没有  数学容不下一丝感性  

学习和使用数学需要用到人类最高级的思维-抽象思维 这个只和智商有关 行就是行 不行怎么学也没什么用 大脑就是一个器官 天赋是天生带来的 再科学的训练也无法让一个普通人成为全国田径冠军

人和人是有巨大差距的 包括智商  这世界上绝大多数人没有才能 这就是现实",御坂御坂10006,二级评论,6,1,2024-11-04 11:35:07
blkkka,保密,回复 @陌年路上 :有一种是自己不想学嫌累那种不是不会，不重视学习的，这种虽然不多也确实有比如浙江那个专本硕博的那位，但那种一般也不会说这样突然厉害起来，成长轨迹都是有迹可循的，天才只是比普通人基础值高不是什么一学就会，落后这么远要追上也是要时间的，但这个什么姜萍就突然冒出来一样没头没尾的,御坂御坂10006,二级评论,4,0,2024-11-04 15:43:22
I-am-lost,保密,造假我一点不惊讶，惊讶的是，全程没说此事谁负责,,一级评论,5,6,2024-11-05 08:35:04
骷髅头了饿哭了,保密,留守小孩全家负责,I-am-lost,二级评论,2,0,2024-11-05 11:53:18
本无白毅,男,回复 @骷髅头了饿哭了 :&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,I-am-lost,二级评论,6,0,2024-11-05 21:51:27
皇帝新衣136,男,猫一杯负责,I-am-lost,二级评论,5,1,2024-11-07 16:19:45
wen回忆,保密,涟水中专和央视负责吧！,I-am-lost,二级评论,5,0,2024-11-11 17:31:40
惨白的灯,男,让大众承认别人优秀的那群人呢,,一级评论,6,6,2024-11-18 00:42:08
红发妖坤,保密,如何分辨狼和狗？看户体，僵翘是狼，僵平是狗,,一级评论,6,7,2024-11-08 16:01:18
却成为我身体的另一半,保密,"让我们恭喜天才少女姜萍啊啊啊
让我们恭喜又有一位优秀的女性在自己热爱的领域闪闪发光！我真的太激动了！原来真的有高人隐于市！谁能想到数学竞赛全球12名得主是一位中专女生！她简直是天才少女啊啊啊",,一级评论,6,1056,2024-11-03 11:27:57
雪天day,保密,天才在民间，[大笑][大笑][大笑]。当然最好是真天才。,却成为我身体的另一半,二级评论,5,17,2024-11-03 11:40:09
晓梓喵,男,哈吉美哈吉美哈吉美,却成为我身体的另一半,二级评论,5,73,2024-11-03 11:42:04
多啦a萌吗,保密,可以安心在plan A发展了,却成为我身体的另一半,二级评论,4,35,2024-11-03 11:42:14
禾下一场梦,保密,满分战吼起手,却成为我身体的另一半,二级评论,5,98,2024-11-03 11:42:38
沙特阿拉伯球,男,啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,37,2024-11-03 11:44:10
Yaegaki-Erika,男,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,5,30,2024-11-03 11:47:02
基克斯派洛,保密,我勒个高潮起手[笑哭],却成为我身体的另一半,二级评论,6,34,2024-11-03 11:47:26
最强脂肪体Panda,保密,经典漏电gc起手,却成为我身体的另一半,二级评论,6,28,2024-11-03 11:47:29
特兰克斯王子,保密,姜萍是传说中的“深山老林里的高手”，让我们祝福她！,却成为我身体的另一半,二级评论,6,7,2024-11-03 11:48:13
长歌不眠,保密,战吼起手，越打越有[嘉然2.0_好好好],却成为我身体的另一半,二级评论,5,18,2024-11-03 11:48:35
栗山未来的御主,男,才三个啊鉴定为失败的模仿[傲娇],却成为我身体的另一半,二级评论,5,10,2024-11-03 11:50:50
湾秋鹭,保密,满分啊啊啊啊起手,却成为我身体的另一半,二级评论,5,9,2024-11-03 11:53:53
Kran2Kheit,男,战吼起手,却成为我身体的另一半,二级评论,6,5,2024-11-03 11:54:41
古蜀的王,保密,啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,3,5,2024-11-03 11:56:24
sickmyduck6666,男,九敏sos,却成为我身体的另一半,二级评论,6,1,2024-11-03 11:58:09
朝露_Ml19,男,啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,3,2024-11-03 11:59:10
怎么还得取名1114514,保密,受不了了，哈基猪为什么会发明这种说话方式，动不动就啊啊啊啊啊啊啊，笑死个人，这到底是是哪个哈基猪发明的,却成为我身体的另一半,二级评论,3,22,2024-11-03 12:02:02
怎么还得取名1114514,保密,回复 @sickmyduck6666 :以后看见这种说话方式就知道成分了,却成为我身体的另一半,二级评论,3,3,2024-11-03 12:03:12
evensot,男,回复 @禾下一场梦 :战吼后置,却成为我身体的另一半,二级评论,6,4,2024-11-03 12:03:29
账号已注销,保密,啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,0,5,2024-11-03 12:05:50
坂本秋月の梦前光,男,不懂就问，它们的语言是啊啊啊吗,却成为我身体的另一半,二级评论,6,2,2024-11-03 12:06:25
繁華一梦,男,你应该啊啊啊啊啊啊起手,却成为我身体的另一半,二级评论,6,2,2024-11-03 12:07:15
书杯-退散,保密,经典高潮起手,却成为我身体的另一半,二级评论,5,5,2024-11-03 12:09:25
SiLence丶-_-,保密,啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,5,4,2024-11-03 12:12:07
柒月也诉疾苦,保密,挑担露电了，这几把孩子[笑哭],却成为我身体的另一半,二级评论,4,3,2024-11-03 12:20:52
枫叶荣荣,保密,啊啊啊啊啊宝宝你模仿的好像啊啊啊啊,却成为我身体的另一半,二级评论,6,6,2024-11-03 12:25:21
冷门牢芙信仰玩家,保密,啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,3,2024-11-03 12:32:56
无声的春意,保密,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,5,3,2024-11-03 12:56:45
lu1luby,女,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,1,2024-11-03 13:28:41
思想者BlueGem,男,开什么玩笑要吐了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,5,1,2024-11-03 13:37:31
雨中真谛,保密,她们真的喜欢边插跳单边讲话,却成为我身体的另一半,二级评论,3,2,2024-11-03 13:42:46
费马不懂模形式,保密,出音味来,却成为我身体的另一半,二级评论,6,0,2024-11-03 14:03:53
黑白格太阳,保密,@牛津kate朱朱,却成为我身体的另一半,二级评论,5,0,2024-11-03 14:04:37
_---未名---_,保密,"就三个“啊”，没吃饭？
让我来“啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊”[大哭]",却成为我身体的另一半,二级评论,3,3,2024-11-03 14:26:37
原使之然也,保密,啊啊啊啊姜萍你是一个一个，一个一个一个啊啊啊啊啊啊,却成为我身体的另一半,二级评论,5,2,2024-11-03 14:52:28
下个礼拜去广州散步,保密,味太重了，味大，无需多盐[笑哭],却成为我身体的另一半,二级评论,6,1,2024-11-03 15:06:53
茅山第一深情,男,胖宝宝胖宝宝啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,0,2024-11-03 15:26:47
硬币の王者,保密,[喜极而泣]要被这楼笑死,却成为我身体的另一半,二级评论,5,0,2024-11-03 15:32:53
铁氰酸根er,保密,哼哼哼啊啊啊啊[星星眼][星星眼],却成为我身体的另一半,二级评论,5,0,2024-11-03 15:39:33
寒晓夜,保密,回复 @铁氰酸根er :你不对劲[doge],却成为我身体的另一半,二级评论,5,0,2024-11-03 15:44:52
绳网用户11451413,保密,对于这起事件，我只能说是一场流量的狂欢，大量媒体正面风向吃一口，反面风向再吃一口，赚的盆满钵满，然后留下一地鸡毛，更可怕的是。主流媒体也能不加考证的大肆宣扬，初衷是好的，但可惜起了反效果，新闻行业也是蒸蒸日上了。[笑哭],却成为我身体的另一半,二级评论,5,2,2024-11-03 15:48:19
生命顶点-地球答案,保密,啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,0,2024-11-03 15:54:53
大格我妻小格我孩,男,啊啊啊啊啊啊啊啊那咋啦啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,0,2024-11-03 15:58:08
来b站看助眠,男,经典与有荣焉,却成为我身体的另一半,二级评论,4,0,2024-11-03 16:53:44
仿生TTI会梦见电子VIP吗,保密,前面不加个刷手机暂停?,却成为我身体的另一半,二级评论,5,0,2024-11-03 22:24:03
献阳-,男,就三个啊糊弄谁呢，多啊点啊啊啊啊啊啊啊啊啊啊,却成为我身体的另一半,二级评论,6,0,2024-11-04 00:10:38
却成为我身体的另一半,保密,我这个评论小红书有原文作者的，大家去搜搜，不是拙劣的模仿，而是原本的复制，,却成为我身体的另一半,二级评论,6,1,2024-11-04 00:20:31
虚翃子,保密,"练得∑型似√2型，达摩院里6函经
姜来问道无余说，云在青天水在萍
涟水中专挥别日，光刻机密负重行
今日暂且展翼去，明朝登仙听凤鸣",,一级评论,6,995,2024-11-03 12:54:13
Fynboshjiu,保密,笑死我了,虚翃子,二级评论,4,7,2024-11-03 13:01:49
叮当-在上,保密,好，好，好[doge],虚翃子,二级评论,6,8,2024-11-03 13:03:35
简leo生,保密,主的钱！！！[生气],虚翃子,二级评论,5,26,2024-11-03 13:07:58
墨言哒哒哟,保密,回复 @露-娜sama :二次元稳定发挥[吃瓜],虚翃子,二级评论,6,0,2024-11-03 13:08:57
她是个十七岁的小女孩,男,这么说，会不会太伤她,虚翃子,二级评论,4,33,2024-11-03 13:09:47
芝士白磷,保密,都是天才，没有作弊。所处的位置不同而已。,虚翃子,二级评论,6,72,2024-11-03 13:15:01
不会跑路的工程狗,保密,好好好，当代文豪,虚翃子,二级评论,5,1,2024-11-03 13:15:09
露-娜sama,保密,回复 @墨言哒哒哟 :啥稳定发挥，没看过原剧是吧？,虚翃子,二级评论,5,2,2024-11-03 13:15:42
鹿7_7,男,牛逼 评论为啥不能投币[笑哭],虚翃子,二级评论,5,4,2024-11-03 13:26:09
鹿7_7,男,回复 @感谢老姐送的大会员 :她在镜头前装模作样的时候 怎么想不到会伤到别人[黑眼圈_金箍],虚翃子,二级评论,5,18,2024-11-03 13:26:41
你瞅啥玩儿呢,保密,道长，何时来的,虚翃子,二级评论,6,13,2024-11-03 13:28:12
妮芙的尾尖,男,回复 @鹿7_7 :楼主和这个回复都是在玩梗。。。大明王朝1566的台词改来的,虚翃子,二级评论,6,13,2024-11-03 13:28:51
你瞅啥玩儿呢,保密,回复 @鹿7_7 :这是个电视剧里的梗,虚翃子,二级评论,6,9,2024-11-03 13:28:55
京-莲见,保密,回复 @感谢老姐送的大会员 :JP:伤腻玛个头👊😡🤚,虚翃子,二级评论,6,12,2024-11-03 13:29:52
魚魚魚魚魚䲆鱻,保密,回复 @感谢老姐送的大会员 :sunny mad toe！[生气],虚翃子,二级评论,5,9,2024-11-03 13:32:59
红豆泥丝米马塞,男,2上面那个厂字是什么意思？,虚翃子,二级评论,6,1,2024-11-03 13:35:05
Tom奇幻派,男,好工整哦！,虚翃子,二级评论,5,0,2024-11-03 13:36:34
苏格兰丶调情斯,保密,润者，吉也[doge],虚翃子,二级评论,5,2,2024-11-03 13:37:37
常-钻石风暴,男,[大笑],虚翃子,二级评论,6,0,2024-11-03 13:48:17
蕭晓语音,男,"“我永远忘不了2024.11.3号，这个属于Faker的日子。”
“你也看英雄联盟吗？”
“我是说数学造假的事情。”",虚翃子,二级评论,6,9,2024-11-03 13:49:55
千夏春熙,保密,这涟水三个年部是在我的肩上担着，你也敢和我侈谈数学[Mygo表情包_不要吵架],虚翃子,二级评论,4,4,2024-11-03 13:54:42
龙者斗恶喵,保密,回复 @鹿7_7 :估计她都不清楚自己装了个什么样的B,虚翃子,二级评论,5,5,2024-11-03 14:01:06
Userdemo,保密,我羡慕你的才华，真是太有才了[笑哭],虚翃子,二级评论,5,0,2024-11-03 14:01:16
逸權的小豆,男,回复 @千夏春熙 :举重冠军换人了是吧,虚翃子,二级评论,6,2,2024-11-03 14:05:26
Super六边形全能狂战士,保密,有的人，不考没有二两重，一上考场一千斤都打不住[doge],虚翃子,二级评论,5,2,2024-11-03 14:27:14
万剑龟鯮,男,让天才查天才[doge_金箍],虚翃子,二级评论,6,4,2024-11-03 14:40:13
Jyanlllll,保密,一个商人玩剩下的比赛被你当成宝贝，姜家十几辈祖宗的脸都被你丢尽了,虚翃子,二级评论,4,3,2024-11-03 14:48:38
下雨or晴天,男,没有学渣，都是学霸,虚翃子,二级评论,5,2,2024-11-03 14:54:17
香动月黄昏,保密,回复 @红豆泥丝米马塞 :数学里的根号,虚翃子,二级评论,5,0,2024-11-03 15:09:32
萌之蚩蚩_,保密,"云在青天水在萍好啊
成名了真的是又飘又水[doge]",虚翃子,二级评论,6,4,2024-11-03 15:12:10
hsdhgvgsd,保密,十几岁的人，捧成超天才，没有什么好处,虚翃子,二级评论,2,0,2024-11-03 15:19:54
小约翰约小,保密,回复 @感谢老姐送的大会员 :伤Xx个头,虚翃子,二级评论,6,0,2024-11-03 15:33:05
Liekkas_Henry,保密,回复 @妮芙的尾尖 :这梗看了好几个了还是有一堆人不知道，B站大多数用户还是低龄梗小鬼为主[怪我咯],虚翃子,二级评论,5,1,2024-11-03 15:59:30
If-There-If,男,回复 @Liekkas_Henry :梗都是有自己的小圈子的，不是人人都认识这个的。,虚翃子,二级评论,5,1,2024-11-03 16:05:58
行之居士,男,我就不懂了，大家都是网上考试，为什么总是谁考的分数多，受的委屈就越大，这多出来的分数你们怎么就揪着不放呢？[吃瓜],虚翃子,二级评论,6,3,2024-11-03 16:36:18
エメとれをる,男,回复 @红豆泥丝米马塞 :根号都不知道吗哥们，初中数学,虚翃子,二级评论,6,0,2024-11-03 21:31:44
这一世不负卿,男,好诗好诗！！！！,虚翃子,二级评论,5,0,2024-11-04 18:00:45
稻野里的爱伦坡,男,数真人是吧,虚翃子,二级评论,6,0,2024-11-04 19:39:18
久秊,男,"数学思维真的是靠天赋，不是说中专出不了牛人，但牛人一般不会沦落到去念中专。
[16岁生贺_？？？]",,一级评论,6,352,2024-11-03 11:34:01
红九科123234,保密,是的比如数学满分就可以上好的高中了，除非她激活系统了不然数学天赋就是从小到大，不可能一招顿悟[笑哭],久秊,二级评论,6,10,2024-11-03 12:27:39
夜月吟,男,如果只是数学牛的话，进中专在我眼里是可能的，但是不可能的是，竞赛前后竟然考试都不及格，竞赛却能拿到高名次。我初中参加过竞赛（没培训过，只是那时成绩确实还可以），一直以为竞赛不就是考试嘛，怕啥，然后在考场里，除了选择题可以蒙，其他题目真的是属于能解出一小题我就感觉我好牛的那种感觉，最终成绩我没问（总分多少我其实也不知道，老师让我参加我就参加的竞赛），反正如果总分100分的话，肯定不超过30分，甚至没到20分，但是超过10分我还是有信心的[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣],久秊,二级评论,6,58,2024-11-03 12:45:53
追寻着答案,保密,自信点，中专就是出不了基础学科类人才，因为这种人才不可能考不上高中,久秊,二级评论,5,45,2024-11-03 12:57:46
上网只为看动漫G,保密,回复 @夜月吟 :数学牛，物理一般也不会差吧,久秊,二级评论,6,21,2024-11-03 13:08:32
派大星141,女,回复 @夜月吟 :部分地区因为严重偏科也会导致进中专[笑哭],久秊,二级评论,6,2,2024-11-03 13:18:33
夜月吟,男,回复 @上网只为看动漫G :一般不会，但这谁说得好呢，也有较低可能的[喜极而泣][喜极而泣][喜极而泣],久秊,二级评论,6,0,2024-11-03 13:27:00
夜月吟,男,回复 @派大星141 :是的，我当年初中要不是初三换班主任（英语老师），我英语至少会低30分左右，而低那么多分情况下，我不保证我能上的了普高,久秊,二级评论,6,0,2024-11-03 13:28:07
王十年R,保密,回复 @夜月吟 :那你是真菜，你学校更菜,久秊,二级评论,2,6,2024-11-03 14:04:51
二次元就是史,男,回复 @王十年R :可以的，教学资源差距被一个菜字直接盖过去了,久秊,二级评论,6,3,2024-11-03 14:38:41
上网只为看动漫G,保密,回复 @王十年R :偏远地区教育资源很差,久秊,二级评论,6,1,2024-11-03 14:59:52
上网只为看动漫G,保密,回复 @上网只为看动漫G :环境也对人影响很大,久秊,二级评论,6,0,2024-11-03 15:00:55
OL-阿婧,保密,回复 @夜月吟 :数学好，物理就不会差，初中的文科又不是很难，怎么考都不会去上中专的[吃瓜][吃瓜][吃瓜],久秊,二级评论,5,10,2024-11-03 15:16:08
是个笨蛋的小清,保密,一般确实没可能，不过说不定也有极个别很惨的，不过那种很惨的估摸着什么机会都没有，也没有发声权,久秊,二级评论,3,0,2024-11-03 16:04:49
猫猫爱喝热可可,男,回复 @夜月吟 :哥们听过特招生吗，如果只是数学牛的话是绝对有可能被特招的,久秊,二级评论,5,5,2024-11-03 16:40:05
猫猫爱喝热可可,男,回复 @夜月吟 :而且要牛到那种程度的话其他的绝对也不会差,久秊,二级评论,5,3,2024-11-03 16:40:42
丿Ray灬紫水晶,男,所以说这成绩是她数学老师的，一个中专数学老师拿这成绩也很强啊[惊讶],久秊,二级评论,6,0,2024-11-03 16:56:42
鸡急叽叽叫,保密,中国可能会埋没音乐天才绘画天才其他杂七杂八的天才，但是肯定不会埋没数学天才，但凡有点天赋那个老师不会让她参加个什么奥数之类的走特招啊。,久秊,二级评论,5,3,2024-11-03 17:13:45
萌的一比啦啦啦,保密,回复 @丿Ray灬紫水晶 :她老师是猜题的，其他两份成绩也不行，只是姜萍这个猜中了,久秊,二级评论,5,1,2024-11-03 19:58:08
丶弃字冻画颜一,保密,有些大佬确实是中专出身，但当年中专已经很牛了。[吃瓜],久秊,二级评论,6,0,2024-11-03 21:47:10
XZ是萧炎他爹吧,男,回复 @夜月吟 :这是不可能的，数学牛不是100分考95就叫牛，是严重突破、严重溢出目前年级所学的知识，有这种脑子，小学和初中那点学习算个屁,久秊,二级评论,6,5,2024-11-03 22:21:54
橘葉-Jueillet,男,回复 @夜月吟 :数学牛语文作文不跑题英语一通乱选都摸得到高中线了,久秊,二级评论,6,2,2024-11-03 23:01:13
kakuiina,女,回复 @夜月吟 :不可能的，偏科和数学牛是两码事，真要有数学天赋最重要的是数学思维，数理化和其它应试是必不可能差的沦落到上中专的。,久秊,二级评论,4,1,2024-11-03 23:39:45
给你的兄弟,男,回复 @夜月吟 :历史上还没出现过数学特别牛其它不行的人，因为学习数学逻辑能力理解力记忆力都要求很高,久秊,二级评论,5,1,2024-11-04 00:13:20
jiekelou,保密,数学牛的念中专可能的，但不可能的是参加中专数学考试成绩还那么烂。。因为不考的话会直接不写，不可能像是英语考试那样乱写。。我以前初中同学数学天赋就蛮高的，属于随便说一下，会举一反三那样。学校会叫他参加奥数，但他本身就是不学习那种，除了数学成绩别的都稀烂，属于逃课，和街边混混厮混的类型，最后就是读的中专。。但最后就读了一年中专不去读了。。,久秊,二级评论,5,0,2024-11-04 01:06:37
语混序乱并不影阅响读,保密,回复 @OL-阿婧 :确实，我英语极差也是高中，中考又不是高考,久秊,二级评论,6,0,2024-11-04 01:18:49
青木uki,保密,回复 @派大星141 :不一定，严重偏科老师也会发展你的特长，没有一个理科老师能拒绝偏科的绝世天才，反而会提供尽可能多的帮助，比如拉着参加各类竞赛，她就像凭空冒出来一样，很莫名其妙[嗑瓜子]，你问我？我就是天才的同班同学，同学化学分数高中没低过95分，语文没高过80分，老师带他参加化学奥林匹克竞赛拿了国一保送了[doge]羡慕不来的天赋，这个是真的,久秊,二级评论,5,0,2024-11-04 03:00:31
枫叶伴随,男,回复 @青木uki :靠，牛逼[笑哭]有种爽文主人公的感觉,久秊,二级评论,5,0,2024-11-04 03:51:13
兰花美丽,保密,回复 @王十年R :你学校牛逼啊？在这给我叫？,久秊,二级评论,2,0,2024-11-04 04:42:59
青木uki,保密,回复 @枫叶伴随 :但是他英语和语文一言难尽，单科满分150分，他俩科加起来还没130分[doge]，偏科是真的严重，平常月考总分还没我高，如果不是老师带他参赛的话，高考可能只有400分[doge]，所以不要偏科，正常高考就好啦,久秊,二级评论,5,0,2024-11-04 07:16:47
派大星141,女,回复 @语混序乱并不影阅响读 :这个看地区吧，我们这里的话单科满分150，中考语数英三门都至少得考到120才能上最差的普高,久秊,二级评论,6,0,2024-11-04 07:20:27
语混序乱并不影阅响读,保密,回复 @派大星141 :确实听说近年来普高卷了些，尤其个别地区，当时就英语差，其余都拉满，参考价值也不高,久秊,二级评论,6,0,2024-11-04 08:59:30
有猫的暗黑派,保密,回复 @派大星141 :有特招，数学这么牛会进高中的,久秊,二级评论,5,0,2024-11-04 10:22:03
有猫的暗黑派,保密,回复 @萌的一比啦啦啦 :记得老师有团队协助,久秊,二级评论,5,0,2024-11-04 10:22:47
有猫的暗黑派,保密,回复 @丿Ray灬紫水晶 :江苏大学硕士，但是答题有团队，还开三小号拖时间(考过两次阿里这个竞赛，对钻漏洞有充分经验),久秊,二级评论,5,0,2024-11-04 10:24:18
霁尘Viola,女,回复 @上网只为看动漫G :我高考数学124，高中三年平均分130+，但物理很菜[笑哭],久秊,二级评论,5,0,2024-11-04 11:27:14
上网只为看动漫G,保密,回复 @霁尘Viola :菜是指多少分[doge],久秊,二级评论,6,0,2024-11-04 11:45:23
霁尘Viola,女,回复 @上网只为看动漫G :六十多[辣眼睛],久秊,二级评论,5,1,2024-11-04 12:16:13
翔lin云,保密,回复 @夜月吟 : 中国有完善的数学竞赛机制，数学牛肯定会被老师从小带着参加各种比赛的,久秊,二级评论,5,0,2024-11-04 12:33:31
世界之大_-,保密,助学贷款有的，不可能沦落到中专的,久秊,二级评论,5,0,2024-11-04 15:35:23
卸甲油小仙女,保密,回复 @夜月吟 :数学在一定程度上代表这个人的思维和智力，初中能上110的不可能考不上高中，但是如果你指的牛是90分以上，那我只能说这个叫偏科，只是把其他科时间用在数学上面而已,久秊,二级评论,6,0,2024-11-04 18:23:47
