用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
布衣超级战士,保密,反正我觉得姜萍挺厉害的，这些数学对错很多人也看不懂，哈哈,,一级评论,5,1,2024-12-10 18:39:57
无限zsbd,男,有现实思维能力的人其实都能判断这是不是真的，教育水平越高的人越不信这种事，这也是为什么参赛选手联名要求调查，最愿意相信姜的一群人可能就是和她学历一样的人，意识不到 理解不了 高深的数学到底是什么程度，因为无知，所以才失去判断力选择相信,,一级评论,5,1,2024-12-12 12:53:34
哈哈你想听音乐吗,男,马云,,一级评论,6,1,2024-12-10 17:46:19
睡梦里的放肆,保密,本质上就是一个问题，艺术生或者是美术生他们可能因为条条件有限而埋没才华，但是像大衣哥这样的草根明星也有一天会出头，数学这种作为从小就选拔出来的学科，大概从初中或者小学就能发现出与众不同的天赋和才华。,,一级评论,5,1,2024-12-11 00:37:33
咕噜噜群公告的圣蝶,保密,期待真人倒模,,一级评论,3,1,2024-12-08 20:02:20
wjw要up,男,主觉得6[吃瓜],,一级评论,6,1,2024-12-09 15:29:38
Minimal__,保密,我先缓存为敬,,一级评论,6,1,2024-12-09 09:41:37
才活了几天就开始回忆,保密,刚爆出来的时候一些蛐以此来攻击国家 制度😎,,一级评论,6,1,2024-12-08 20:29:49
hirowl,女,大概他们很喜欢美国那种推荐信制度吧，蛆都意淫自己是资本家的孩子,才活了几天就开始回忆,二级评论,6,0,2024-12-11 00:09:55
我要吃饱饱i,男,三连支持,,一级评论,5,0,2024-12-08 23:05:35
脑洞乌托邦,保密,谢谢！,我要吃饱饱i,二级评论,6,0,2024-12-10 22:53:17
请叫我民咕咕,男,说明学术造假是常态,,一级评论,6,1,2024-12-08 21:12:48
热成水煮鱼,男,这顶多算考试作弊，和学术不沾边,请叫我民咕咕,二级评论,6,2,2024-12-08 21:36:19
jgszyfsjqf,保密,这跟学术没有半毛钱关系，虽然学术造假确实是常态,请叫我民咕咕,二级评论,6,0,2024-12-09 22:08:01
红色的猫大大,男,阿里那么厉害做戏也做不了全套?,,一级评论,6,1,2024-12-09 00:27:40
THANATO5,保密,只需要知道主＝6这个幽默存在，就已经说明了一切😊,,一级评论,5,1,2024-12-09 20:03:12
enishi99,保密,她自愿去骗人，被网暴也是咎由自取吧。,,一级评论,4,1,2024-12-12 15:01:52
兜兜球球奇奇,保密,普通低等基层的人，同时又希望自己能脱离自己的基层，同时又希望同阶层的其他人不要跳脱出自己的阶层。互相撕咬，行为模式毫无悬念可言,,一级评论,6,1,2024-12-08 21:45:26
番鼠薯球,男,这玩意一眼就是被炒作出来的，每个疑点都致命的很，但凡有点理性思维的都能在半道儿看出来是个骗局，能一路相信到底走到黑的大概率是九漏鱼跟僵尸,,一级评论,6,1,2024-12-08 20:01:36
vpn_111,保密,九漏鱼也不少，而且九年义务教育不是个个都在好好学，大把九年义务教育完出来进厂的精神小伙，跟九漏鱼没区别,番鼠薯球,二级评论,5,0,2024-12-08 20:25:29
鱿汰辣脆,男,可悲，但并不可怜,,一级评论,6,1,2024-12-09 11:43:17
凿石见火,男,@据传说说要放假,,一级评论,5,1,2024-12-09 10:07:14
可乐炖火锅,保密,但是如果这个事情没有被打假，姜萍也是既得利益者了,,一级评论,5,4,2024-12-08 21:15:49
黑色的存在,男,压根就不可能，数学啊。一验就破了,可乐炖火锅,二级评论,6,1,2024-12-08 22:08:44
图腾来着,保密,回复 @黑色的存在 :她如果不接受拍摄写出主=6谁知道她的真实水平,可乐炖火锅,二级评论,6,0,2024-12-09 07:38:10
黑色的存在,男,回复 @图腾来着 :数学啊，现场解题就知道真假啊,可乐炖火锅,二级评论,6,0,2024-12-09 08:05:05
黑色的存在,男,其实这个说是造神压根就不可能，数学不是这么好糊弄的。,,一级评论,6,1,2024-12-08 22:09:25
太尉盾缺满宠,保密,和韩寒的成名路一样,,一级评论,3,1,2024-12-09 03:02:07
我就笑笑Q,保密,真要是拍电影就有意思了[呲牙],,一级评论,6,1,2024-12-09 15:22:16
蘑菇點3636,保密,所以作弊怎么搞到 93 分的，这么牛逼,,一级评论,6,4,2024-12-08 19:45:20
穿梭时间-,男,听说是她老师帮了吧,蘑菇點3636,二级评论,5,1,2024-12-08 20:23:37
蘑菇點3636,保密,回复 @穿梭时间- :我的意思是他老师能帮到这个水平也是牛逼啊，视频中说他老师都四百名左右啊,蘑菇點3636,二级评论,6,6,2024-12-08 20:35:17
巴黎的雨打湿东京的夜,女,回复 @蘑菇點3636 : 老师用自己的号进去先考了一遍，然后用姜萍的号考了第二遍，两次都是老师考的，这个老师确实有点水平,蘑菇點3636,二级评论,6,7,2024-12-08 21:06:53
蘑菇點3636,保密,回复 @巴黎的雨打湿东京的夜 :牛逼啊，无论谁，这能考 12 名是真的牛逼啊,蘑菇點3636,二级评论,6,3,2024-12-08 21:47:42
木槌だぞ,男,回复 @蘑菇點3636 :他老师是数学系研究生，前两年的这个考试也是一直在考的,蘑菇點3636,二级评论,6,1,2024-12-08 21:55:33
蘑菇點3636,保密,回复 @木槌だぞ :那也挺有实力,蘑菇點3636,二级评论,6,0,2024-12-08 22:31:39
洛斯的螺丝,保密,回复 @蘑菇點3636 :他老师有个小群，一群人一起做的,蘑菇點3636,二级评论,6,7,2024-12-08 23:22:31
yinfu01型,男,回复 @蘑菇點3636 :多人多次答题的结果，而且这个比赛是个野鸡比赛。其实没什么含金量,蘑菇點3636,二级评论,6,5,2024-12-09 01:14:31
psl小dick,保密,回复 @蘑菇點3636 : 有群的，双非硕士哪有这个水平,蘑菇點3636,二级评论,5,0,2024-12-09 04:34:17
百年招摇,保密,你不看视频就评论？,蘑菇點3636,二级评论,6,0,2024-12-09 12:24:55
这个滨滨就是逊呦,保密,回复 @穿梭时间- :开题限时8小时啊，这样他老师做完第一遍，假设用了6个小时，给了姜萍，蒋萍12，剩下2小时给自己了，虽说自己做过一遍了，但再整时间不太够，所以自己400多，也正常吧[嗑瓜子],蘑菇點3636,二级评论,5,1,2024-12-10 00:50:11
实在不知道叫啥合适,男,"这个赛制有问题，八小时的考试，但照顾全球时差答题区间是24小时。只要在这24小时之内用八个小时答完题目就行。所以有些人借三个账号，24小时思考答题，最后刷一个高分。这个漏洞人尽皆知，之前也不是没人用过，阿里也不在乎这个，防君子不防小人，反正只是预赛，最后决赛才是真功夫。
本来就是他的老师借了姜萍的帐号参赛，没想到一下子考的还不错，阿里本着宣传的目的写了一篇通稿，没想到一下子符合了武侠小说中的逆袭故事，引来媒体采访。姜萍不懂得数学差距有多大（就好比很多高中生觉得自己高中数学学得好，就自以为能进入大学数学院，走向陈景润、华罗庚的路，但其实这行差距大得惊人），结果牛皮吹大了。等反应过来的时候，骑虎难下不好下场了。",蘑菇點3636,二级评论,5,0,2024-12-10 17:59:24
蘑菇點3636,保密,回复 @实在不知道叫啥合适 :明白了，原来可以先进去看题,蘑菇點3636,二级评论,6,0,2024-12-10 18:15:10
实在不知道叫啥合适,男,回复 @蘑菇點3636 : 也不是先进去看题，更准确地表达是答了三份卷子。因为可能有些题目八小时没想出来，所以最后一份卷子（姜萍的帐号）分数最高,蘑菇點3636,二级评论,5,1,2024-12-10 18:26:02
Roy_T_GAO,保密,回复 @蘑菇點3636 :视频里都有说了，她老师100名的水平，水平还是有的，自己账号做了一次，他老婆账号做了一次，第三次用jp的账号，一个是更加熟练，一个是运气成分。,蘑菇點3636,二级评论,5,0,2024-12-13 18:19:52
云雨风9999,男,邱必须入狱,,一级评论,5,1,2024-12-10 18:04:10
棒子婆姨戏耍14亿,保密,好好，这嘲讽，一帮人看不明白？,,一级评论,2,0,2024-12-12 01:48:13
聪明小葛会接虾,女,嘲讽啥,棒子婆姨戏耍14亿,二级评论,5,0,2024-12-14 10:24:40
挠玻璃上的冰,保密,"整个事情不复杂，期间各式讨论和观点却让这个故事有趣了起来。哪怕是相同的方向和立场，但也有高低不同的出发点和见解。
关于事情的讨论远远比事情精彩，比如支持姜萍的视频大概可以分为三种类型。1:长期发布女性问题的博主，任何问题的终点都是女权的问题。2:正能量类型博主，不顾对错先赢再说。3:互联网老登，没有任何能量，但是会装成大师吸引自己的受众群体。",,一级评论,6,1,2024-12-08 19:39:25
vpn_111,保密,太对了，记得当时有一个视频是一个老登和一群清北数学硕博生在一个直播间争论，自称小学文化然后质疑那些在数学上努力了十来年的人，而且一直在说什么哥德巴赫猜想。只能说很荒谬啊，互联网大部分人都是吃瓜的，尤其这下把中专放的太大了，好多人收不住直接开始香槟庆祝了,挠玻璃上的冰,二级评论,5,0,2024-12-08 20:24:04
ZzzzzJsss,保密,没办法，现在上网完全没门槛了，什么牛鬼蛇神都有,挠玻璃上的冰,二级评论,5,0,2024-12-08 23:20:08
焦虑症太太,保密,学霸人设是最容易翻车的,,一级评论,6,1,2024-12-08 20:42:24
牧场的XLong,保密,这里只有骗子是真的[OK]学术造假，论文抄袭，空降，多如牛毛[喜极而泣],,一级评论,5,1,2024-12-09 10:33:20
Irisbellaa,女,救命我听着都尴尬,,一级评论,5,1,2024-12-12 02:27:27
断金之交,男,残酷么？这本就是个残酷的世界？,,一级评论,6,1,2024-12-08 20:35:21
爱吃月饼馅料的小怪兽,保密,唉，她也才十几岁…,,一级评论,6,1,2024-12-08 21:33:15
雷特男孩,男,实事求是比什么都重要,,一级评论,6,1,2024-12-08 22:36:25
影渡寒塘丶,男,说实话，我这段时间一直看到有“姜萍”的字眼，但从来没点进去看过，以至于不知道发生了什么事情。今天，忽然想起来有这么一个人，才搜索并看见UP介绍的来龙去脉。只能说，我没看见也许是好事，如果看到了，无论是支持还是质疑，总会为这种人或事件提供热度。另一个就是，信息茧房。在我看到类似消息的时候，我没有点进去，之后相关的推送就会少很多。让我不把重心放在这件事上，从而就没有“这件事情热度很高”或者“全民事件”此类的感觉。而且身边人也没有在聊这件事的。但如果我当初点进去了，就会被算法吸引，然后深入了解，从而将对姜萍事件的理解带入现实生活中。造成一种“都在聊姜萍”的假象。,,一级评论,6,0,2024-12-16 10:08:54
浪矢永恒,保密,我有一个问题她能上高中为什么要上中专？,,一级评论,4,2,2024-12-08 22:40:34
樱桃的布偶猫,保密,中专一样能考大学，就比如学美术的艺考生，能考普高，也能考中央美院附属中学，给的毕业证也是中专的，,浪矢永恒,二级评论,5,0,2024-12-08 23:44:33
第三精神院,男,回复 @樱桃的布偶猫 :完全不一样好吧，上了中专基本和统招重点大学无缘了，重点高中上的985的都是顶尖生了，中专学习氛围和教育方向参加统考过二本线都难，很多学习稍好的都只能上高职单招，其它的只能通过成高升学，含金量不是一个层次,浪矢永恒,二级评论,4,1,2024-12-09 09:05:06
樱桃的布偶猫,保密,回复 @第三精神院 :像美术的考了附中还是要第一选择中央美院这类的，我没特指她这个，央美附中鲁美附中都是给的中专毕业证,浪矢永恒,二级评论,5,0,2024-12-09 12:45:30
bbbbbcjn,保密,我是初中被霸凌精神身体都变得有问题，普通高中不想上就想着读中专混日子,浪矢永恒,二级评论,3,0,2024-12-09 19:01:22
趴趴熊2000,保密,我特么听视频都没看视频就知道是她自己说没钱上高中，难道这就是上过高中和没上过的区别[doge]，下面还都在说高中中专[笑哭],浪矢永恒,二级评论,4,0,2024-12-10 01:20:56
源樱さくら,保密,可能家里希望早点工作？至少我身边就有这样的。,浪矢永恒,二级评论,6,1,2024-12-10 12:20:40
五条璠,保密,夏季高考语数外很重要，有的人不擅长语数外考上普高也不上普高，用单招和职教高考或转段考试扬长避短,浪矢永恒,二级评论,4,0,2024-12-11 21:12:24
zhang-cuishan,男,回复 @樱桃的布偶猫 :谁说中专可以考大学的？中专先考大专，大专再升本科！大专升本科难度比高考低，本科阶段是去二本或者一本学校就读，本科不是从大一开始，是从大三开始，相当于本科插班生，2年后毕业获得本科学位学历证书！,浪矢永恒,二级评论,5,0,2024-12-13 01:41:19
樱桃的布偶猫,保密,回复 @zhang-cuishan :我妹就是考的鲁迅美术学院附属中学，给的就是中专毕业证，然后考的鲁迅美术学院[笑哭][笑哭],浪矢永恒,二级评论,5,0,2024-12-13 09:39:44
东跑西跑的糖醋里脊,男,之前一堆人说什么天才啊之类的，我就纳闷儿那些人到底上没上过高中，文史类不会还能胡诌两句写上去，理工类不会最多一个解，一个公示就没了,,一级评论,6,1,2024-12-08 20:36:29
好狼不如虎,保密,时长和隔壁站一样，没删减[doge],,一级评论,6,1,2024-12-08 19:51:47
梦溪笔谈1986,保密,但凡辅导过自己的娃学习的就是知道这事多假了[笑哭]设想下你自己的娃只能读个中专水平，然后有一天他突然跟你说，她参加高考数学考了满分，清华大学要破格录取她，你自个儿信么[喜极而泣]你第一反应是我娃是天才还是她在忽悠我？[喜极而泣]更何况这竞赛难度远比高考数学难啊[笑哭],,一级评论,5,1,2024-12-11 01:49:21
specialweak特别弱,男,我还以为是谁呢，学校发的作文周刊上素材天下就有夸这货的[笑哭][辣眼睛],,一级评论,5,0,2024-12-14 21:43:46
王洛enjoy,保密,爽呀！太爽了，呼~yeah，爽翻了，嘿嘿嘿嘿嘿嘿嘿嘿哈哈哈哈哈哈哈，棒啊，怎么会有这么美的事，快哉快哉，Yahoo，耶一耶一耶一耶，comeon cool，双顺滑,,一级评论,6,0,2024-12-16 10:50:52
厑柯AYAK,男,感觉这期容易下架,,一级评论,6,1,2024-12-09 09:43:16
崔师傅_CoffeeBurner,男,马上就没了 和前几期一样,,一级评论,6,2,2024-12-08 19:10:32
少年稚气,男,up主不要再放方舟子了，他在外网已经是收钱黑中国种种的50万了,,一级评论,6,1,2024-12-09 10:19:02
周淑怡cos李小璐,男,up主阵地就是ytb[笑哭],少年稚气,二级评论,6,0,2024-12-12 02:34:46
泼恩哈卜,保密,赵薇那期是已经无了吗？看到一半吃个饭回来就找不到了，哪里还可以看完整版呢,,一级评论,5,1,2024-12-10 23:17:21
BeckyAntonia,保密,啊？还发了赵薇的呢？,泼恩哈卜,二级评论,5,0,2024-12-10 23:32:14
hirowl,女,啊？我错过了,泼恩哈卜,二级评论,6,0,2024-12-10 23:44:43
fwybjjh,保密,同问,泼恩哈卜,二级评论,4,0,2024-12-10 23:45:49
甜橙儿c,女,？？？什么？咋回事。我想看,泼恩哈卜,二级评论,5,0,2024-12-11 00:01:49
泼恩哈卜,保密,回复 @BeckyAntonia :之前up主出过一期赵薇的40分钟的，真的很想把它看完😭,泼恩哈卜,二级评论,5,0,2024-12-11 00:26:37
BeckyAntonia,保密,回复 @泼恩哈卜 :刚看了眼，油管还有,泼恩哈卜,二级评论,5,0,2024-12-11 02:53:33
落月圆,保密,油管上就有,泼恩哈卜,二级评论,3,0,2024-12-11 07:45:16
TurBODNA,保密,https://www.y0utube.c0m/watch?v=YobA4Q6MQ3g  老规矩把0改成o,泼恩哈卜,二级评论,6,0,2024-12-11 10:59:06
泼恩哈卜,保密,回复 @TurBODNA :多谢[给心心],泼恩哈卜,二级评论,5,0,2024-12-11 20:36:31
塞外之人,男,哪有那么多拉马努金,,一级评论,6,0,2024-12-12 22:34:18
亿仔萌萌哒,保密,感觉这个孩子也是蛮倒霉的,,一级评论,6,0,2024-12-14 13:24:55
无天天312,保密,也没啥倒霉的。虚荣心作祟而已。但是始作俑者第一个是他老师。第二个是阿里！,亿仔萌萌哒,二级评论,5,0,2024-12-15 10:52:07
MaxJune,男,没戏耍到我[doge]小乌不讲我都不知道这个事,,一级评论,6,1,2024-12-08 20:13:32
耶耶团首席团长,保密,女孩子太惨了，被老师利用了,,一级评论,5,0,2024-12-14 17:08:40
我拉粑粑有一套,保密,抄学霸笔记抄错也太真实了[吃瓜]懂得都懂,,一级评论,5,1,2024-12-09 17:53:16
反犹人士,男,86的  高中没考上 初升中专的时候  语文考了138 代数几何6分  历史政治开卷满分 物理60多分  化学50多分  英语64分[辣眼睛],,一级评论,6,0,2024-12-13 00:53:06
布衣超级战士,保密,不管真假，就是喜欢姜萍,,一级评论,5,1,2024-12-10 20:35:06
来风哟哟,男,喜欢她什么,布衣超级战士,二级评论,4,0,2024-12-11 02:51:06
两碗铺盖面,保密,看评论猜性别，哎呀，好难猜呀[笑哭],布衣超级战士,二级评论,6,1,2024-12-11 04:16:38
乐子猫大人,保密,发的多了会让你舔吗？,布衣超级战士,二级评论,6,0,2024-12-11 06:56:59
有奶就是娘的爱因斯坦,保密,你玩原神吗[doge],布衣超级战士,二级评论,6,0,2024-12-11 07:23:51
视线相接,保密,的确，是个当网红的天才。[doge],布衣超级战士,二级评论,6,0,2024-12-11 09:50:05
在熬夜是狗O_o,保密,如果你是串子当我没说，如果你说真的，你只是喜欢她那个爽剧女主的人设,布衣超级战士,二级评论,6,0,2024-12-11 12:06:05
今天抓兔子,保密,合并同类项[星星眼],布衣超级战士,二级评论,5,0,2024-12-11 17:17:38
方脸joker,男,喜欢她的爽剧剧情吗[笑哭],布衣超级战士,二级评论,6,1,2024-12-12 12:59:56
BreadFishing,保密,当时只是奇怪没有特招生吗[喜极而泣],,一级评论,6,0,2024-12-11 20:00:41
晚上不睡觉的,男,最喜欢的一集,,一级评论,6,0,2024-12-12 16:19:33
棒子婆姨戏耍14亿,保密,非常好,晚上不睡觉的,二级评论,2,0,2024-12-12 16:20:45
黯淡的暮星,男,据涟水本地人说是，王润秋上了姜萍的号做的这个事，姜萍实际也没得选。,,一级评论,5,1,2024-12-08 19:07:46
死宅路易,保密,事情闹大她可以主动说嘛，最后还是享受了欺骗的红利,黯淡的暮星,二级评论,6,1,2024-12-08 19:26:28
444011BB,保密,怎么说纯是扯淡，当时不知道？又是直播又是县长慰问现在说不知道！又不是3岁，17了什么不知道？,黯淡的暮星,二级评论,5,1,2024-12-08 19:29:39
秋枫冉迩,保密,后面采访也不可能没得选啊，只能说她自己肯定有责任，当然王润秋和阿里也应该承担相应的责任,黯淡的暮星,二级评论,6,1,2024-12-08 20:06:21
行之有效-bili,保密,王如果本身有这个本事，自己去拿名次成神不是利益更大。全球12名啊，而且是个不知名的中专学校老师，哪个标签都能爆火。,黯淡的暮星,二级评论,5,0,2024-12-08 21:31:08
Peterblade,保密,"回复 @行之有效-bili :这个不一定哦，如果王是自己的实力全球12名，他是年过30， 又是数学硕士，如果他前面的都是20岁左右的名校年轻人，那他的12名就没那么亮眼了。 毕竟这个比赛决赛的前几名也几乎没人关注🥲。
王前几年都参加了，个人名次就是400-100名左右。",黯淡的暮星,二级评论,5,0,2024-12-09 15:42:43
有币就改名的yue老撕,女,人才是第一资源。全世界没有哪个地方会故意限制资源被发掘从而限制国家和社会的发展。是金子总会发光，又或者，金子很早就因为发过光就已经被人捡走了。中考，高考，以及平时的考试当中，无数次机会给到年轻人，考试不过是证明自己是否是金子的机会而已。假如她的成绩是渐进性的越来越好，那么她勤奋的结果绝对经得起考验。可惜。之所以不把她导师拉出来遛，归根结底还是因为她导师也算金子，也算是为数不多的资源。目前还用得着她导师，所以就不再深究。她导师要立马能被别人替代，那肯定也躲不开群嘲。现实就是人们大概率会原谅一个有点真才实学但因满足私欲而犯了错的人，也绝对不会原谅一个骗子。,,一级评论,6,0,2024-12-14 22:00:51
无天天312,保密,我国的教育环境可能会错过体育天才或者一些艺术类天才。因为这方面总体是短缺的！但是绝对不可能错过数学物理天才这种！而且数学物理也不存在说突然龙场悟道的情况。我是足球迷。见过那种有不太出名的球员成长为大球星的。比如齐达内就是个典型！都是通过长期的比赛训练增长经验的选手。时间长了突然就开悟了。但是数学绝对不会说你刷题多就能突然开悟成为数学天才的[呲牙][呲牙],有币就改名的yue老撕,二级评论,5,0,2024-12-15 11:11:17
棒子婆姨戏耍14亿,保密,真好，么么哒,,一级评论,2,0,2024-12-12 15:40:42
穆_潇_,保密,俗话说闷声发大财，闷声干大事不是没有道理的，没什么问题动静大了都可能会被人搞没了，更何况主动炫甚至造假的[笑哭],,一级评论,6,0,2024-12-10 22:21:21
3040116,保密,看完就觉得在这个虚假造神事件里，这个小女孩是责任最低的的但承受绝大部分的谩骂,,一级评论,5,0,2024-12-14 01:54:17
铁胆小冰糖921,保密,从小，我妈就告诉我，有多大屁股穿多大裤衩。裤衩子小了腚大兜不住，裤衩子大了腚小掉裤裆～[吃瓜][吃瓜][吃瓜],,一级评论,5,1,2024-12-08 21:08:15
叫我江鸟先生,保密,这样说她老师才是大神,,一级评论,4,0,2024-12-10 19:33:27
kuroinu9,男,天才少女之中专肄业,,一级评论,6,1,2024-12-08 19:27:02
棒子婆姨戏耍14亿,保密,我准备好了杠几百万人，来吧。,,一级评论,2,0,2024-12-10 16:43:32
雨夜带枪1,保密,公立高中一年学费才几百,,一级评论,6,0,2024-12-11 12:10:32
_一个小孩_,女,这个女孩子就是被操纵的傀儡，阴谋论一下，这是达摩院和她老师等人共同创造的一个“造神”。这个女孩子本可以平凡普通的过一生，如今被贴上了一个无法洗脱的tag。不可否认，确实有一些偏科天才，综合成绩上不了好高中好大学，但是这样的人到什么学校，只要不放弃都不会差。中专也可以考大学考研究生，只要真的有能力和意志力。可惜因为一些人的造神，这个女孩子被“牺牲”了。哪怕以后继续求学考大学，也会被质疑是否作弊。,,一级评论,6,0,2024-12-14 13:07:02
裤裤猫,保密,牛逼的是，她自己知道她是假的，但是她面对采访依然淡定。以后是个人物,,一级评论,6,0,2024-12-13 12:27:33
口罩橘猫头,保密,如果姜平的题是她老师做的，那她老师是不是很牛逼,,一级评论,5,0,2024-12-13 12:10:54
大周则天皇帝,保密,什么时候做一期 江秋莲,,一级评论,5,0,2024-12-13 10:14:00
千阳华欣,保密,姜萍是第一个中专生，但不是第一个民众所认为的社会底层、非精英人设,,一级评论,5,0,2024-12-10 20:05:19
金妮的肉脸蛋子,保密,一场闹剧。,,一级评论,6,0,2024-12-09 23:48:45
失足的加百列,保密,支持[星星眼][星星眼][星星眼],,一级评论,3,0,2024-12-09 02:44:55
爱骑车的米粒,保密,这个姜萍就是个演员，没拿奥斯卡真的是亏了，我从没觉得她是真的,,一级评论,4,0,2024-12-09 19:46:58
宁宁bilibili,保密,问题是老师才120多名，作弊的学生12名？那阿里达摩院难道就没问题？,,一级评论,6,0,2024-12-09 08:36:56
被挖开的心,保密,都是剧本啊 只要不坐牢 怎么都行 赚完钱了就好了,,一级评论,5,0,2024-12-10 00:19:36
清微之上,保密,阿里从没放弃过想拥有属于自己的特殊人脉吧，以前的湖畔大学，近期的姜萍事件,,一级评论,5,0,2024-12-10 22:01:43
vikutoka,保密,在巨大的流量利益下，把简单到验证会不会1+1=2的事情搞成全国滑稽戏,,一级评论,6,1,2024-12-09 11:43:00
古月铮明,男,人们会指责一个普通人骗人，更何况是被“实锤”骗人的普通人，但如果不是一个普通人骗人，就会被解读为“天才的特权”，更有甚者大富大贵的过完普通人永远无可企及的生活,,一级评论,6,0,2024-12-10 14:30:34
A4个4,保密,只能说越来越魔幻了，流量当道啊～,,一级评论,6,1,2024-12-08 23:28:29
不愿透露姓氏的UP粥,男,我个人认为整个事件最大的错就是在一堆名校高学历名字堆里出了一个中专学历，于是质疑由此开始，说个魔幻的想法，如果这个中专学历哪怕换成普通大学，也不会这么多质疑。,,一级评论,6,0,2024-12-09 12:06:48
荔枝给我,男,难道不是达摩院铺天盖地的新闻通稿把她先推到风口浪尖 才进入大众视野的?,不愿透露姓氏的UP粥,二级评论,6,0,2024-12-10 08:43:34
安山史明,男,这孩子，以后怎么办呢？,,一级评论,6,1,2024-12-08 20:40:59
biu锅76,男,其实也没事啦，因为她本来上限也不高,安山史明,二级评论,5,2,2024-12-08 20:41:41
BraveHan-,男,我也在想他们一家人以后还怎么在村里生活[捂脸][捂脸][捂脸],安山史明,二级评论,6,0,2024-12-09 23:37:25
樱桃糖果心,女,做up这么久了 淮安还能念成维安？,,一级评论,5,0,2024-12-11 10:13:44
3otwo,保密,别的不说 就我一个觉得姜萍长得还不错的吗 感觉她很清秀啊,,一级评论,5,0,2024-12-12 08:00:58
安禅老云,保密,勇！[妙啊],,一级评论,6,0,2024-12-10 18:53:22
XGYLP7499,男,还是有疑点的，她老师和师母的分数名次接近，可以解释为作弊，那她分数和名次高这么多，咋解释,,一级评论,6,0,2024-12-12 09:19:08
躺平鹹魚的灣灣,男,只有什麼資格的媒體才能採訪與她相關的人，測試罷了,,一级评论,5,0,2024-12-10 18:04:06
哈哈你想听音乐吗,男,"各位伙计 看这个文章
https://m.hswh.org.cn/wzzx/llyd/jy/2024-11-07/90919.html",,一级评论,6,0,2024-12-10 17:48:15
甜言羡语,女,数学这种学科，基本不可能有隐藏人才，特别还在江苏这种教育非常卷的省份。真那么牛早就被挖出来一路保送了。,,一级评论,6,0,2024-12-09 00:33:16
天已微凉qaq,保密,什么叫14亿？[笑哭]正常人的比例还是不少的,,一级评论,6,1,2024-12-09 12:26:31
棒子婆姨戏耍14亿,保密,是哪，真少有几个看懂的人。,天已微凉qaq,二级评论,2,0,2024-12-12 01:56:49
某科学的蜗导,男,问题在于，谁让这起事件掀起如此大波的？为什么主办方那么多大咖学者看到这种outlier不知道进行假设检验？为什么媒体非要把一个女生的高分上升到性别教育体制等话题上来？姜萍犯了错，但谁让她一错再错？,,一级评论,6,0,2024-12-09 12:16:11
bili_42602459450,保密,阿里呀，马云呀，那不奇怪了,,一级评论,3,0,2024-12-08 21:47:51
今川氏宇,男,小乌的声音真舒服,,一级评论,4,1,2024-12-08 19:43:50
桑吉猫,保密,数学讲究传承。其实一开始，弄一道数学题，很容易就能试出她。,,一级评论,6,1,2024-12-08 21:19:45
最猛男子,男,我怎么从来没刷到过这个事[笑哭],,一级评论,6,0,2024-12-09 07:52:26
Yokukugi,保密,那是你自动屏蔽，这是热搜的事，正反的吵了好些天,最猛男子,二级评论,6,0,2024-12-09 11:39:54
瓦达都督,女,都没听说过这个人,,一级评论,5,0,2024-12-12 04:37:11
大汤姆奥古斯都,男,"您能说一下刘安童的故事吗
大家是否知道刘安童的故事
她现在已经在广东建立邪教组织
目标是中老年人
还美其名曰心灵导师
我用收藏夹做了个视频合集刘安童的故事若有朋友对这感兴趣就看看。",,一级评论,4,0,2024-12-08 20:44:37
Anti-aircraft,保密,她自己也挺乐在其中，没有一个无辜的,,一级评论,6,0,2024-12-09 08:07:18
千阳华欣,保密,就这个活动，造神一直都存在，但姜萍最卖力最狂，她不是罪魁祸首，甚至不是最初的推手，但她挨的骂都是自己实打实争到的,,一级评论,5,0,2024-12-10 20:02:53
谢草草最可爱,保密,[星星眼],,一级评论,5,0,2024-12-09 22:39:47
桑吉猫,保密,希望，阿里给了一点钱给她。让她永远不谈这事。,,一级评论,6,0,2024-12-08 21:17:13
lichao4444,保密,30万,桑吉猫,二级评论,5,0,2024-12-08 21:26:12
l木直牛勿l,保密,才有这台事的时候一眼假！捧这个的人要么傻要么就是收钱办事！,,一级评论,5,0,2024-12-08 22:17:05
柴不会微笑_,保密,我还是相信姜萍,,一级评论,5,0,2024-12-09 04:59:01
井上小百合,女,來了,,一级评论,5,0,2024-12-09 08:31:21
故事x腻,保密,我记得我17岁的时候都大一了 一点世界观都没形成是不可能的 这个年纪为自己的错误买单并没什么问题,,一级评论,2,0,2024-12-09 20:19:11
望乜啫,保密,这种比赛意义何在 线上闭卷考试？,,一级评论,5,0,2024-12-09 19:45:26
盘龍百裂,保密,名单中的何金银是绝世高手？,,一级评论,5,1,2024-12-09 20:22:18
我是雪纯啊,女,小乌姐姐，当时我在姜萍的评论下面发了一句中专生怎么可能取得这么好的成绩时，会不会有问题时，第二天我的b站私信直接爆了,,一级评论,5,0,2024-12-08 23:32:27
OliviaL123,保密,主：6啊！真6,,一级评论,5,0,2024-12-09 18:22:07
relief-义眼,男,怎下又是全国了,,一级评论,6,0,2024-12-09 08:35:34
账号已注销,保密,这事只能说从达摩院到姜萍以及当时各路下场的英雄都是消愁,,一级评论,0,0,2024-12-08 20:50:11
花花咪猪,保密,三观还是挺正的！没关注错,,一级评论,6,0,2024-12-09 10:49:49
