用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
--我手滑了--,保密,回复 @astof :你爱什么系什么系，我就是学了偏微分方程概率论线性代数，有本事证明我没学，没本事别叭叭,--我手滑了--,二级评论,6,0,2024-11-20 19:12:22
果皇会长,保密,回复 @--我手滑了-- :🤣不愿意相信清北高校和官方的结论，宁愿自己意淫是吧,--我手滑了--,二级评论,6,1,2024-11-20 19:12:52
MILLOFMILLER,女,回复 @--我手滑了-- :你凭什么能证明她没有骗人。官方发的公告看不懂吗？数学差就去补数学 汉字都看不懂我建议你换国籍吧[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:13:01
--我手滑了--,保密,回复 @Lev_Pontryagin :是谁在丢人，你们就是叫了这么多人，一个都给不出有理的论证来反驳我的观点，说一些垃圾话，在我看来只是小愁的垂死挣扎罢了,--我手滑了--,二级评论,6,0,2024-11-20 19:13:29
果皇会长,保密,回复 @--我手滑了-- :谁在乎你学没学🤣水平反正是一托 这还是看得出来的,--我手滑了--,二级评论,6,1,2024-11-20 19:14:00
MILLOFMILLER,女,回复 @--我手滑了-- :不好意思。这是大家喜闻乐见的看小丑环节。你要是觉得受了委屈也可以多叫些网友看看网友们会不会帮你说话[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:14:41
--我手滑了--,保密,回复 @MILLOFMILLER :现在是你们说她骗人，还是那句话，你上法庭要证明一个我有罪，举证的是你不是我。官方好像也没说她不会高数吧，看看恼去吧您内,--我手滑了--,二级评论,6,0,2024-11-20 19:14:47
MILLOFMILLER,女,回复 @--我手滑了-- :唉 没道理。唉 高数学了偏微分方程,--我手滑了--,二级评论,5,1,2024-11-20 19:14:56
MILLOFMILLER,女,回复 @--我手滑了-- :官方好像没说过它会高数吧。去看看脑吧[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:15:24
果皇会长,保密,回复 @--我手滑了-- :🤣说明你水平中专都不如，看不出来确实闹子不太好使,--我手滑了--,二级评论,6,1,2024-11-20 19:15:41
astof,男,"回复 @--我手滑了-- :回答一下我的问题：一个函数f在【0,1】上连续，在(0,1)上是C¹的，并且在x＝0处有竖直的切线，那么x→0时是否有f&#39;(x)→0",--我手滑了--,二级评论,4,1,2024-11-20 19:16:06
--我手滑了--,保密,回复 @MILLOFMILLER :你看我随便一炸，你就自爆了，我本来还不确定是不是你叫的，现在确定了。那我就更不委屈了？因为你们都是一个阵营的，这无关乎我的话真伪，只是一开始你们就是一伙的罢了,--我手滑了--,二级评论,6,0,2024-11-20 19:16:10
--我手滑了--,保密,回复 @MILLOFMILLER :我高数就是学了偏微分方程概率论线性代数，有本事你证明我没学,--我手滑了--,二级评论,6,0,2024-11-20 19:16:30
MILLOFMILLER,女,回复 @--我手滑了-- :你有本事证明你学了吗[喜极而泣][喜极而泣][喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:17:15
--我手滑了--,保密,回复 @astof :我不会，我一开始就说我忘了，你是看不懂仁画？,--我手滑了--,二级评论,6,0,2024-11-20 19:17:21
果皇会长,保密,回复 @--我手滑了-- :🤣都@我们了，我们当然的朋友了，组团看候啊,--我手滑了--,二级评论,6,1,2024-11-20 19:17:43
--我手滑了--,保密,回复 @MILLOFMILLER :还是那句话，你要证明我有罪，在法院上要举证的是你不是我,--我手滑了--,二级评论,6,0,2024-11-20 19:17:46
MILLOFMILLER,女,回复 @astof :它会当乌龟说自己全忘了但是以前学了。反正你证明不了它没学[喜极而泣][喜极而泣][喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:17:46
果皇会长,保密,回复 @--我手滑了-- :你学没学都不影响你中专都不如啊🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:18:06
--我手滑了--,保密,回复 @MILLOFMILLER :你想证明我没学，不是我要像你证明我学了，而是你要像我证明我没学，因为你是原告,--我手滑了--,二级评论,6,0,2024-11-20 19:18:23
MILLOFMILLER,女,回复 @--我手滑了-- :哎呀呀 又原告咯哈哈哈哈哈哈。多么可爱的发言呀[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:19:06
astof,男,回复 @--我手滑了-- :啥也不会，你还好意思说自己学过，你学了个啥呀？那我是不是可以说我证出来过黎曼猜想但我忘了呀,--我手滑了--,二级评论,4,1,2024-11-20 19:19:06
果皇会长,保密,回复 @--我手滑了-- :🤣你也梦里做题是吧,--我手滑了--,二级评论,6,1,2024-11-20 19:19:24
MILLOFMILLER,女,回复 @--我手滑了-- :好一个高数学了线代[滑稽] 原来线代是高数里的内容啊哈哈哈哈哈哈,--我手滑了--,二级评论,5,0,2024-11-20 19:19:37
--我手滑了--,保密,回复 @果皇会长 :哦吼，一个经典的逻辑错误 ，我说的是我不如学了高数jp，不代表我不如中专这个群体，再说了群体和个人本来就没有可比性。你这个概念太混乱了，再去练练,--我手滑了--,二级评论,6,0,2024-11-20 19:19:41
果皇会长,保密,回复 @--我手滑了-- :不会也叫学了🤣确实啊   0分也可以嘴硬一句学了都忘了,--我手滑了--,二级评论,6,1,2024-11-20 19:20:36
--我手滑了--,保密,回复 @astof :可以啊，那个谁不是这么说的吗，我证明出来了但是纸写不下了。这么多年不是一直没人能证明他没证明出来吗，有什么问题，大惊小怪,--我手滑了--,二级评论,6,0,2024-11-20 19:20:50
--我手滑了--,保密,回复 @果皇会长 :谁跟你说的，又在艺吟,--我手滑了--,二级评论,6,0,2024-11-20 19:21:07
果皇会长,保密,回复 @--我手滑了-- :🤣不如jp确实够fw的,--我手滑了--,二级评论,6,1,2024-11-20 19:21:11
--我手滑了--,保密,回复 @MILLOFMILLER :大学里的数学统称“高数”，我高数就是学了线代，你天王老子来了我也是学了,--我手滑了--,二级评论,6,0,2024-11-20 19:21:50
果皇会长,保密,回复 @--我手滑了-- :🤣中专数学83都不如的人 也出去别说自己懂数学了，怪丢人的 哈哈哈,--我手滑了--,二级评论,6,1,2024-11-20 19:21:54
--我手滑了--,保密,回复 @MILLOFMILLER :好无力的发言,--我手滑了--,二级评论,6,0,2024-11-20 19:22:07
果皇会长,保密,回复 @--我手滑了-- :🤣🤣🤣啥都不会只会满地打滚呗,--我手滑了--,二级评论,6,1,2024-11-20 19:23:10
MILLOFMILLER,女,回复 @--我手滑了-- :[支持][支持][支持]原来大学里的数学都统称高数啊 这是谁规定的[喜极而泣][喜极而泣]。那同济版的那本书又该叫什么呢[滑稽] 哎呀 我们连实变函数论都是分成好几门课学的根本没这个说法你统称高数是怎么来的呀[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:23:27
--我手滑了--,保密,回复 @果皇会长 :是啊，我一开始就说的不如人家嘛，所以你们到底想反驳什么，自己看看没事找事的是谁。不如是不如，骂人又是另一码事。天王老子来了也是你们这些来找茬的伪人理亏在先,--我手滑了--,二级评论,6,0,2024-11-20 19:23:52
果皇会长,保密,回复 @--我手滑了-- :🤣装死挽尊有啥用啊 😆都是过来笑话你的，你还满地打滚更卖力了,--我手滑了--,二级评论,6,1,2024-11-20 19:24:03
MILLOFMILLER,女,回复 @--我手滑了-- :好无力呢。高数学线代哈哈哈哈哈哈哈哈,--我手滑了--,二级评论,5,1,2024-11-20 19:24:07
astof,男,回复 @--我手滑了-- :那好呀，你考试的时候也这么写，看老师给你几分吧,--我手滑了--,二级评论,4,1,2024-11-20 19:24:14
--我手滑了--,保密,回复 @果皇会长 :好像原地打滚的是你们这些宿舍仔吧，我的临危不乱真是太帅了，实在是比你们高一个档次,--我手滑了--,二级评论,6,0,2024-11-20 19:24:47
--我手滑了--,保密,回复 @果皇会长 :我笑话一个人的时候，只会在一旁默默嘲笑，一单参与进来就是另一码事了，现在你们已经是骑虎难下咯,--我手滑了--,二级评论,6,0,2024-11-20 19:25:38
果皇会长,保密,回复 @--我手滑了-- :🤣🤣🤣赶紧撒泡尿照照自己吧 闹子不好使审美都畸形了🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:25:55
--我手滑了--,保密,回复 @MILLOFMILLER :天王老子来了我高数就是学了偏微分方程线性代数概率论,--我手滑了--,二级评论,6,0,2024-11-20 19:25:57
果皇会长,保密,回复 @--我手滑了-- :🤣临危不乱 指的是嘴硬半天啥也不会🤣不是真唐诗吧  🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:26:38
--我手滑了--,保密,回复 @astof :考试又是另一码事了，我偏微分那本书考了96，当然我也证明不了。但是这关我现在忘了什么事,--我手滑了--,二级评论,6,0,2024-11-20 19:26:47
MILLOFMILLER,女,回复 @--我手滑了-- :你学过非线性代数吗[滑稽],--我手滑了--,二级评论,5,1,2024-11-20 19:26:49
果皇会长,保密,回复 @--我手滑了-- :🤣笑死 晚上没事过来逗逗傻子罢了，百天上课谁理你啊🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:27:38
--我手滑了--,保密,回复 @果皇会长 :经典的信口开河，小愁果然是小愁，我认为逻辑是美的，你们这些不讲逻辑的都无比丑陋,--我手滑了--,二级评论,6,0,2024-11-20 19:27:50
MILLOFMILLER,女,回复 @--我手滑了-- :这下骑虎难下了[喜极而泣][喜极而泣][喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:28:07
astof,男,回复 @--我手滑了-- :《偏微分那本书》,--我手滑了--,二级评论,4,1,2024-11-20 19:28:17
果皇会长,保密,回复 @--我手滑了-- :🤣你以为逗傻子机会很多吗  难得碰见电子宠物我不得好好玩玩,--我手滑了--,二级评论,6,1,2024-11-20 19:28:27
--我手滑了--,保密,回复 @果皇会长 :经典的自我开脱了，其实你不是想说服我而是想说服你自己。好让你的损失看起来不是损失罢了,--我手滑了--,二级评论,6,0,2024-11-20 19:28:39
astof,男,回复 @--我手滑了-- :笑死我了哈哈哈，我看你是啥也不懂，还在我这班门弄斧,--我手滑了--,二级评论,4,1,2024-11-20 19:28:50
MILLOFMILLER,女,回复 @--我手滑了-- :考试又是另一码事了，卡拉比猜想是我证明的yau摘了我的桃子，当然我也证明不了。但是这关我现在忘了什么事,--我手滑了--,二级评论,5,1,2024-11-20 19:28:53
果皇会长,保密,回复 @--我手滑了-- :🤣我从来都没想说服你啊 都说都傻子玩了,--我手滑了--,二级评论,6,1,2024-11-20 19:29:17
--我手滑了--,保密,回复 @astof :偏微分占据一定内容的那本书,--我手滑了--,二级评论,6,0,2024-11-20 19:29:32
果皇会长,保密,回复 @--我手滑了-- :🤣不是大学生时间很金贵吗🤣你上过学吗🤣🤣🤣,--我手滑了--,二级评论,6,0,2024-11-20 19:30:12
--我手滑了--,保密,回复 @astof :谁在板门弄斧，你们炫耀各种专有名词的时候，我只是说着最朴素的逻辑,--我手滑了--,二级评论,6,0,2024-11-20 19:30:31
果皇会长,保密,回复 @--我手滑了-- :朴素的逻辑，指的是不知道🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:31:14
--我手滑了--,保密,回复 @MILLOFMILLER :对啊，你证明不了你不能上台领奖，但是别人不能证明你有证据不出来凭什么把你打进大牢？,--我手滑了--,二级评论,6,0,2024-11-20 19:31:28
果皇会长,保密,回复 @--我手滑了-- :🤣不知道 但是要嘴硬我会,--我手滑了--,二级评论,6,1,2024-11-20 19:31:34
--我手滑了--,保密,回复 @果皇会长 :我从一开始就是说我忘了，不知道，有什么问题吗，你自己看看是谁没事找事，我都说了我不会，你们还搁这唧唧哇哇,--我手滑了--,二级评论,6,0,2024-11-20 19:32:18
--我手滑了--,保密,回复 @果皇会长 :我一直说的就是我不会啊，哥们你真是即艳霞又挠蝉,--我手滑了--,二级评论,6,0,2024-11-20 19:32:43
MILLOFMILLER,女,回复 @--我手滑了-- :唉 当年证明费马大定理的那个大学生就在我。只不过后来被老外关进时间停止器里了[笑哭],--我手滑了--,二级评论,5,1,2024-11-20 19:32:44
果皇会长,保密,回复 @--我手滑了-- :🤣什么自我检讨,--我手滑了--,二级评论,6,1,2024-11-20 19:33:08
MILLOFMILLER,女,回复 @--我手滑了-- :我不会=我曾经学过只是忘记了[滑稽],--我手滑了--,二级评论,5,1,2024-11-20 19:33:12
--我手滑了--,保密,回复 @MILLOFMILLER :关我什么事,--我手滑了--,二级评论,6,0,2024-11-20 19:33:16
果皇会长,保密,回复 @--我手滑了-- :老馋就是老馋啊，攻击别人也是唐的没边啊,--我手滑了--,二级评论,6,1,2024-11-20 19:33:29
--我手滑了--,保密,回复 @MILLOFMILLER :这是一个必要不充分条件你不能反推,--我手滑了--,二级评论,6,0,2024-11-20 19:33:55
MILLOFMILLER,女,回复 @--我手滑了-- :对呀对呀。你学过但是忘了关我什么事呢[喜极而泣] 我看你发言太糖了想骂你而已咯[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:34:11
--我手滑了--,保密,回复 @果皇会长 :检讨什么，我哪错了？,--我手滑了--,二级评论,6,0,2024-11-20 19:34:19
astof,男,回复 @--我手滑了-- :告诉我是哪本书呀，谁写的,--我手滑了--,二级评论,4,1,2024-11-20 19:34:38
MILLOFMILLER,女,回复 @--我手滑了-- :哇 竟然还知道必要不充分呢[支持][支持] 好扎实的数学功底[支持],--我手滑了--,二级评论,5,1,2024-11-20 19:34:38
--我手滑了--,保密,回复 @MILLOFMILLER :对啊，就是不关你事啊，你也知道啊，我学没学过关你什么事，你还这么糖？过来找茬？,--我手滑了--,二级评论,6,0,2024-11-20 19:34:54
--我手滑了--,保密,回复 @astof :数2那本书,--我手滑了--,二级评论,6,0,2024-11-20 19:35:21
--我手滑了--,保密,回复 @MILLOFMILLER :有一个逻辑错误，知道必要不充分条件无法证明功底扎实，只能说明我知道这个概念,--我手滑了--,二级评论,6,0,2024-11-20 19:35:49
MILLOFMILLER,女,回复 @--我手滑了-- :我有厌蠢症看你啥都不懂又嘴硬挺招笑的怎么骂你两句还急眼了呢[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:36:01
果皇会长,保密,回复 @--我手滑了-- :🤣我想笑你就笑你也不管你事🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:36:06
MILLOFMILLER,女,回复 @--我手滑了-- :高数学了线代导致的[喜极而泣][喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:36:48
--我手滑了--,保密,回复 @MILLOFMILLER :现在好像是浪费时间还没得到一点补偿的你们比较急吧？,--我手滑了--,二级评论,6,0,2024-11-20 19:36:56
--我手滑了--,保密,回复 @果皇会长 :你的自由，我说你没逻辑素质差也是我的自由,--我手滑了--,二级评论,6,0,2024-11-20 19:37:27
MILLOFMILLER,女,回复 @--我手滑了-- :唉 好急呀。高数没学线代太急了[大哭],--我手滑了--,二级评论,5,1,2024-11-20 19:37:47
--我手滑了--,保密,回复 @MILLOFMILLER :我高数就是学了线代偏微分方程概率论,--我手滑了--,二级评论,6,0,2024-11-20 19:37:47
果皇会长,保密,回复 @--我手滑了-- :🤣你说呗，反正我也不在乎唐诗咋看我,--我手滑了--,二级评论,6,1,2024-11-20 19:37:58
--我手滑了--,保密,回复 @MILLOFMILLER :你没学就没学关我什么事,--我手滑了--,二级评论,6,0,2024-11-20 19:38:16
果皇会长,保密,回复 @--我手滑了-- :🤣急的不行  想卖弄自己那点东西 结果就是大学入门的东西😆,--我手滑了--,二级评论,6,1,2024-11-20 19:38:43
--我手滑了--,保密,回复 @果皇会长 :经典的自我开脱，通过贬低一个人来贬低他的言论，其实只是为了拯救自己可悲的自尊心,--我手滑了--,二级评论,6,0,2024-11-20 19:39:00
astof,男,回复 @--我手滑了-- :你怎么证明别人没学呢,--我手滑了--,二级评论,4,1,2024-11-20 19:39:01
astof,男,回复 @--我手滑了-- :谁写的？哪个出版社？是同济版的高数吗,--我手滑了--,二级评论,4,1,2024-11-20 19:39:16
果皇会长,保密,回复 @--我手滑了-- :🤣🤣🤣结果还毛都不会🤣也就会撒泼打滚了，大学确实不教这个啊,--我手滑了--,二级评论,6,1,2024-11-20 19:39:26
--我手滑了--,保密,回复 @astof :他自己说他没学线代，还说自己很急又不是我说的,--我手滑了--,二级评论,6,0,2024-11-20 19:39:42
--我手滑了--,保密,回复 @果皇会长 :我可不像你们卖弄一堆专有名词，我自始至终是只讲逻辑的，还要我跟你解释多少遍小愁,--我手滑了--,二级评论,6,0,2024-11-20 19:40:15
astof,男,回复 @--我手滑了-- :有没有一种可能，他没学指的是老师不教（因为太简单了），他是自学的,--我手滑了--,二级评论,4,1,2024-11-20 19:40:57
果皇会长,保密,回复 @--我手滑了-- :🤣🤣🤣逻辑就是不如中专🤣🤣🤣嘴硬也是逻辑啊😆,--我手滑了--,二级评论,6,1,2024-11-20 19:41:08
MILLOFMILLER,女,回复 @--我手滑了-- :诶。不是上面还说我没学过高数吗[滑稽] 你能不能证明我没学过高数呀[滑稽]。我确实没学过同济版的高数你能证明我没学过其他高数吗[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:41:16
--我手滑了--,保密,回复 @果皇会长 :你们无理取闹，拿不出一点证据，还想找各种理由来挽救自己可悲的自尊心。确实可悲哈,--我手滑了--,二级评论,6,0,2024-11-20 19:41:18
MILLOFMILLER,女,回复 @--我手滑了-- :唉 专有名词[喜极而泣],--我手滑了--,二级评论,5,0,2024-11-20 19:41:25
果皇会长,保密,回复 @--我手滑了-- :🤣到底是谁可悲呢 天天挨骂🤣自己还在哪沾沾自喜,--我手滑了--,二级评论,6,1,2024-11-20 19:41:46
--我手滑了--,保密,回复 @果皇会长 :又开始了用个体和群体进行对比，概念混乱，真的有点像对牛弹琴,--我手滑了--,二级评论,6,0,2024-11-20 19:41:55
--我手滑了--,保密,回复 @果皇会长 :怎么，你是觉得你骂人还有理了？,--我手滑了--,二级评论,6,0,2024-11-20 19:42:20
果皇会长,保密,回复 @--我手滑了-- :🤣自尊不是嘴硬来的🤣天天被人家访的人还谈自尊 你要笑死个人？,--我手滑了--,二级评论,6,0,2024-11-20 19:42:34
MILLOFMILLER,女,回复 @--我手滑了-- :唉 太可悲了。高数学线代 你老师怕是凑数的研究生吧[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:43:00
--我手滑了--,保密,回复 @astof :管我什么事，他自己说他没学,--我手滑了--,二级评论,6,0,2024-11-20 19:43:01
果皇会长,保密,回复 @--我手滑了-- :🤣到底是谁可悲的自尊心碎了一地啊，只靠嘴硬吗？,--我手滑了--,二级评论,6,1,2024-11-20 19:43:05
--我手滑了--,保密,回复 @果皇会长 :你也知道啊，牛哥,--我手滑了--,二级评论,6,0,2024-11-20 19:43:31
MILLOFMILLER,女,回复 @--我手滑了-- :我没学过线代。因为线代我们高中就基本学完了。我大一倒是学过一门叫线性代数与群论的课不知道算不算线代呀[滑稽],--我手滑了--,二级评论,5,1,2024-11-20 19:43:55
果皇会长,保密,回复 @--我手滑了-- :🤣🤣确实啊   为什么你是个体呢，有没有可能那个猴子是你呢,--我手滑了--,二级评论,6,0,2024-11-20 19:44:06
--我手滑了--,保密,回复 @果皇会长 :是谁到现在也拿不出实质的的证据来证明我的发言失误，到底是谁在嘴硬我问你,--我手滑了--,二级评论,6,0,2024-11-20 19:44:08
果皇会长,保密,回复 @--我手滑了-- :文明管猴😆,--我手滑了--,二级评论,6,1,2024-11-20 19:44:24
--我手滑了--,保密,回复 @MILLOFMILLER :管我什么事，你自己说你没学，现在又要干嘛？又要说你学了？反正你学没学都不关我事,--我手滑了--,二级评论,6,0,2024-11-20 19:44:56
果皇会长,保密,回复 @--我手滑了-- :🤣都说了 你学没学关我p事，我看候还要问猴子发源地吗。,--我手滑了--,二级评论,6,1,2024-11-20 19:45:15
astof,男,回复 @--我手滑了-- :数2是哪本书？参考教材吗？直接说是哪个出版社，谁写的,--我手滑了--,二级评论,4,0,2024-11-20 19:45:47
--我手滑了--,保密,回复 @果皇会长 :某个猴子不是个体吗？你只要用“你”指代我，那不管我在你心里是猴子还是人都是一个确切的个体,--我手滑了--,二级评论,6,0,2024-11-20 19:45:48
--我手滑了--,保密,回复 @果皇会长 :对啊，我学没写关你p事，你也知道不管你事你还来没事找事，还说什么我的ip是广东找我的发源地？到底是谁在自相矛盾还嘴硬啊,--我手滑了--,二级评论,6,0,2024-11-20 19:46:50
果皇会长,保密,回复 @--我手滑了-- :🤣可不是个体吗，耍猴一样，天天被一群人玩，自己还没发现人家逗你玩,--我手滑了--,二级评论,6,1,2024-11-20 19:47:36
--我手滑了--,保密,回复 @果皇会长 :你爱给谁治病给谁治病，带着乐子人心态就能没事找事了？那你不过是个可悲的人茶罢了,--我手滑了--,二级评论,6,0,2024-11-20 19:47:49
果皇会长,保密,回复 @--我手滑了-- :🤣都说逗傻子玩了，你但凡正常点我都懒得搭理你🤣,--我手滑了--,二级评论,6,1,2024-11-20 19:48:10
--我手滑了--,保密,回复 @astof :我忘了呀，我只记得是数2，干嘛要帮你查,--我手滑了--,二级评论,6,0,2024-11-20 19:48:11
MILLOFMILLER,女,回复 @--我手滑了-- :忘记了。你学的线代估计也就讲讲解行列式多元一次方程和特征值吧。这个我们也就提了一嘴 毕竟太好学了老师觉得浪费时间[偷笑]。如果说线代里的内容 可能双线性函数与对偶空间 正交空间与辛空间这些讲的比较细吧。就怕你连听都没听过[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:48:19
MILLOFMILLER,女,回复 @--我手滑了-- :唉 我高数确实没学线代[笑哭],--我手滑了--,二级评论,5,1,2024-11-20 19:48:39
果皇会长,保密,回复 @--我手滑了-- :🤣我乐意 你管得着吗，😆谁让你这么有意思,--我手滑了--,二级评论,6,1,2024-11-20 19:49:04
--我手滑了--,保密,回复 @果皇会长 :是吗，我觉得你们一个个到最后没有取得任何结果只是在浪费自己的时间。而我用了自己微不足道的时间浪费了你们这些人茶的时间。想想觉得还有点黑暗骑士的味道,--我手滑了--,二级评论,6,0,2024-11-20 19:49:18
--我手滑了--,保密,回复 @MILLOFMILLER :管我什么事，你学没学都不关我事,--我手滑了--,二级评论,6,0,2024-11-20 19:50:04
--我手滑了--,保密,回复 @果皇会长 :我也乐意当黑暗骑士，没办法骑士就是需要小愁,--我手滑了--,二级评论,6,0,2024-11-20 19:50:24
MILLOFMILLER,女,回复 @--我手滑了-- :唉 不关你的事。你不是说我没学过吗[喜极而泣]。我确实没在高数里学过线代[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:50:35
MILLOFMILLER,女,回复 @--我手滑了-- :不对。我连高数都没学过[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:50:59
--我手滑了--,保密,回复 @MILLOFMILLER :你自己说你没学过 ，又不是我说的。反正我高数就是学了线代,--我手滑了--,二级评论,6,0,2024-11-20 19:51:05
MILLOFMILLER,女,回复 @--我手滑了-- :唉 高数学了线代[喜极而泣][喜极而泣][喜极而泣][喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 19:51:24
astof,男,回复 @--我手滑了-- :我还没见过哪本高数会讲pde的，更别说概率论和线代了，根本就是不同的几门课,--我手滑了--,二级评论,4,1,2024-11-20 19:51:42
--我手滑了--,保密,回复 @MILLOFMILLER :我大学高数就是学了线性代数偏微分方程概率论,--我手滑了--,二级评论,6,0,2024-11-20 19:51:56
MILLOFMILLER,女,回复 @--我手滑了-- :唉 数2。又数2上了[喜极而泣],--我手滑了--,二级评论,5,0,2024-11-20 19:52:11
MILLOFMILLER,女,回复 @--我手滑了-- :你只学了这么些课吗[滑稽],--我手滑了--,二级评论,5,1,2024-11-20 19:52:32
astof,男,回复 @--我手滑了-- :666，你的高数比清华丘班的数分都还硬核,--我手滑了--,二级评论,4,1,2024-11-20 19:52:55
--我手滑了--,保密,回复 @astof :我指的是大学数学称为“高数”，又不是说某本具体的书叫高数，你到底在发什么典嘛,--我手滑了--,二级评论,6,0,2024-11-20 19:53:02
--我手滑了--,保密,回复 @astof :我管你什么班，反正我就是把大学数学统称为“高数”，但我学了线性代数概率论偏微分方程,--我手滑了--,二级评论,6,0,2024-11-20 19:53:57
--我手滑了--,保密,回复 @MILLOFMILLER :别的忘了,--我手滑了--,二级评论,6,0,2024-11-20 19:54:07
--我手滑了--,保密,回复 @果皇会长 :但是你是小愁,--我手滑了--,二级评论,6,0,2024-11-20 19:54:16
MILLOFMILLER,女,回复 @--我手滑了-- :想知道你能打出这种评论 你学过常微分方程复分析泛函吗[滑稽],--我手滑了--,二级评论,5,0,2024-11-20 19:55:19
--我手滑了--,保密,回复 @astof :那可能是我概念不清，反正我大学就是学了偏微分方程概率论线性代数,--我手滑了--,二级评论,6,0,2024-11-20 19:55:31
果皇会长,保密,回复 @--我手滑了-- :你骂人的样子 想在耍宝🤣👉🤡,--我手滑了--,二级评论,6,0,2024-11-20 19:56:00
--我手滑了--,保密,回复 @MILLOFMILLER :都跟你说我忘了，我不能忘吗那你帮我用vue和js写透明计划支持导入申请T-Code,--我手滑了--,二级评论,6,0,2024-11-20 19:57:00
--我手滑了--,保密,回复 @果皇会长 :那又怎样，效果反正达到了，用我微不足道的时间来换你们这些人茶的时间，还是一换三，太值了,--我手滑了--,二级评论,6,0,2024-11-20 19:58:03
MILLOFMILLER,女,回复 @--我手滑了-- :我在跟你聊数学你怎么还转移话题了呢[滑稽],--我手滑了--,二级评论,5,0,2024-11-20 19:58:51
MILLOFMILLER,女,回复 @--我手滑了-- :哦 连学过什么都忘了。课程名称都忘记了 这是失忆了吗[笑哭],--我手滑了--,二级评论,5,0,2024-11-20 19:59:18
果皇会长,保密,回复 @--我手滑了-- :🤣谁家啊q正传🤣 牛魔喜剧片都达不到的效果,--我手滑了--,二级评论,6,0,2024-11-20 19:59:38
--我手滑了--,保密,回复 @MILLOFMILLER :我聊逻辑，既然你想把话题带向你擅长的领域，那我也把话题带像我擅长的领域。搞得谁不会这招一样。本质上不都是想逃避自己顶不住的话题吗,--我手滑了--,二级评论,6,0,2024-11-20 20:00:06
MILLOFMILLER,女,回复 @--我手滑了-- :哦 聊上逻辑了。你的逻辑是高数学过线代pde是吧[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 20:00:48
--我手滑了--,保密,回复 @果皇会长 :哈哈哈，你也承认是浪费啊，我的任务完成啦,--我手滑了--,二级评论,6,0,2024-11-20 20:01:19
果皇会长,保密,回复 @--我手滑了-- :🤣你脑子有问题吧  这都能高潮上,--我手滑了--,二级评论,6,1,2024-11-20 20:03:24
--我手滑了--,保密,回复 @MILLOFMILLER :概率论里还学过贝叶斯什么的，真要想还能想起来一点，不过我干嘛要想,--我手滑了--,二级评论,6,0,2024-11-20 20:03:31
MILLOFMILLER,女,回复 @--我手滑了-- :有没有可能别人看马戏团表演不算浪费时间呢 怎么又精神胜利呢呢[偷笑],--我手滑了--,二级评论,5,1,2024-11-20 20:03:36
MILLOFMILLER,女,回复 @--我手滑了-- :所以你到底学没学过ode呢[滑稽],--我手滑了--,二级评论,5,1,2024-11-20 20:04:09
果皇会长,保密,回复 @--我手滑了-- :🤣学过啊 但是我忘了🤣,--我手滑了--,二级评论,6,1,2024-11-20 20:04:31
--我手滑了--,保密,回复 @MILLOFMILLER :不，看马戏的人通常会把自己置身于事外，一但自己卷入其中，哪怕好玩的事也会变得不好玩，不过嘛，我要的就是这个效果,--我手滑了--,二级评论,6,0,2024-11-20 20:05:01
果皇会长,保密,回复 @--我手滑了-- :确实啊 啊q也是一直怎么赢赢赢啊,--我手滑了--,二级评论,6,1,2024-11-20 20:05:07
MILLOFMILLER,女,回复 @--我手滑了-- :唉 这都300多层楼了 还在精神胜利吗[喜极而泣],--我手滑了--,二级评论,5,1,2024-11-20 20:05:35
--我手滑了--,保密,回复 @MILLOFMILLER :关你什么事,--我手滑了--,二级评论,6,0,2024-11-20 20:05:44
MILLOFMILLER,女,回复 @--我手滑了-- :问你学没学过ode复变函数。你说你忘记了[喜极而泣] 那我问你学没学过十以内加减法你怎么不说忘了呢[偷笑],--我手滑了--,二级评论,5,1,2024-11-20 20:06:18
