用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
DtrndG,男,支付宝查,耶耶耶ai兔,二级评论,3,0,2024-11-03 12:38:15
天方无痕,保密,回复 @天鸃 :本来这种事情我都懒得看[吃瓜]但有人认为这个属于民生~所以进来看看结局,耶耶耶ai兔,二级评论,5,2,2024-11-03 12:41:43
耶耶耶ai兔,保密,回复 @天鸃 :这个事情已经出来了，刚开始确实是件很好的事情值得转载和报告啊，谁知道里面还会有猫腻？现在最好的结果就是弄清真相不就好了，你越是这样越会导致有些媒体发现报道错了越不敢公布真相，对社会对大众知道真相有什么好处呢？弄错了就改正，下次谨慎对待不就好了。,耶耶耶ai兔,二级评论,5,1,2024-11-03 12:44:41
贝蒂小熊QAQ,保密,回复 @耶耶耶ai兔 :为什么会弄错？根本没调查！,耶耶耶ai兔,二级评论,6,5,2024-11-03 12:47:52
佩韦Boy,保密,回复 @天鸃 :这种烂事我这从身边朋友同学到各年龄的亲戚都没人关注，都多大点事这么投入精力感情，还不如说藏话的那个，乐,耶耶耶ai兔,二级评论,6,1,2024-11-03 12:48:00
键盘打不了字了,保密,你可千万别以为媒体会改正，下次给你炒作一个更加狠的,耶耶耶ai兔,二级评论,3,0,2024-11-03 12:48:37
天鸃,男,回复 @佩韦Boy :我那个班里还真有不少同学信了[笑哭],耶耶耶ai兔,二级评论,5,0,2024-11-03 12:51:09
耶耶耶ai兔,保密,回复 @贝蒂小熊QAQ :也很能理解，谁也不会刚开始无缘无故去怀疑这件事情是假的啊[笑哭]。基于没怀疑的角度，这确实是一件非常好的事情，我也是看到她的那个月考成绩单的事情才怀疑的。而且像这种竞赛，在我们一般人观念里面应该是挺严格的，没必要调查啊，就像平常的数学竞赛我也不会怀疑那个第一名是作弊啊？,耶耶耶ai兔,二级评论,5,0,2024-11-03 13:04:54
超神全靠手抖,保密,那就不得不问为什么一开始真相不清了,耶耶耶ai兔,二级评论,6,1,2024-11-03 13:05:27
耶耶耶ai兔,保密,那个八月秋高的网友，评论完我就把我拉黑，哈哈哈哈。“护主”？你是狗吗？看见别人发表自己观点，和你观点不一样，就用这种词来说别人？一点素质都没有。,耶耶耶ai兔,二级评论,5,0,2024-11-03 13:09:37
贝蒂小熊QAQ,保密,回复 @耶耶耶ai兔 :理解个毛，真实原因是怕赶不上热点,耶耶耶ai兔,二级评论,6,1,2024-11-03 13:16:28
黄昏orz,保密,回复 @耶耶耶ai兔 :所以为什么不查证？,耶耶耶ai兔,二级评论,3,0,2024-11-03 13:27:57
洛雪璃灬,保密,主=6,,一级评论,6,2,2024-11-03 12:30:23
Arthur_埃里克森,男,主≠6[大哭],,一级评论,6,139,2024-11-03 12:53:00
遞䥝㩹䥖,保密,不小心点到你头像，好大的鱼,Arthur_埃里克森,二级评论,6,10,2024-11-03 13:27:23
刀妹空大怪我咯,保密,回复 @遞䥝㩹䥖 :我怀疑你是楼主小号，故意让人看大鱼,Arthur_埃里克森,二级评论,6,10,2024-11-03 14:26:38
七十六碗水,男,没错啊[doge],Arthur_埃里克森,二级评论,5,0,2024-11-03 14:34:30
计划当个疯子,保密,我还是从前那个小央，没有一丝丝改变。改名只不过是成长，对有趣有料有态度内容的追求丝毫未减~,,一级评论,6,12,2024-11-03 12:27:55
草木之人的呆雁,保密,满嘴仁义道德[调皮],计划当个疯子,二级评论,6,6,2024-11-03 13:05:31
_密斯特灰_,保密,编造传播虚假信息罪（不是[滑稽],,一级评论,6,12,2024-11-03 13:46:31
彩色い幻想,男,你们是之前的视频早都被人录下来，现在已经疯狂转发了[滑稽],,一级评论,6,19,2024-11-03 12:26:18
C_FENG_,保密,只是说它作弊了，没说它写的是错的，所以主=6被证明了！,,一级评论,5,20,2024-11-03 14:01:47
每天都想种菜,保密,看过原采访视频，完全可以去考表演系，演技秒杀百分之98的小鲜肉。,,一级评论,5,24,2024-11-03 14:32:58
起飞这就起飞,男,别人还在写解的时候，jp已经交卷了,,一级评论,6,106,2024-11-03 12:42:20
幸枯-koko-,保密,数学天才 就是指写出老师教过的答案,,一级评论,6,162,2024-11-03 12:21:59
不期不会,保密,还没抄对[嗑瓜子],幸枯-koko-,二级评论,5,24,2024-11-03 13:34:43
马克吐槽_,保密,"数学天才=老师直接代笔，
你让她用输入法打个Σ，她都未必知道怎么打。",幸枯-koko-,二级评论,4,13,2024-11-03 13:42:11
未九未久,男,违反规则？这叫作弊！,,一级评论,6,14,2024-11-03 12:34:16
伊丽莎白精神病院,保密,经典重拿轻放,,一级评论,6,11,2024-11-03 12:47:09
prt483737,保密,"为什么不能发图片，不然我还想问
我:“这是你吗？”
某网:“那时我还不知道🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️”",,一级评论,4,14,2024-11-03 12:43:22
以前的村子回来了_,男,对于新闻学的见解，张XX老师的含金量依旧很高[鼓掌],,一级评论,6,11,2024-11-03 13:26:15
希望付予田野,保密,“真理的殿堂里，没有诡辩者的位置。”,,一级评论,4,105,2024-11-03 13:44:38
想去偷狗,男,我记得央视网还发过，好魔幻,,一级评论,5,14,2024-11-03 12:43:06
FIGHTYY,保密,发过,想去偷狗,二级评论,5,3,2024-11-03 13:42:41
星宇丸,男,《漫无止境的八月》唐唐完结！[星星眼],,一级评论,5,92,2024-11-03 12:20:24
蝶渴,男,8月95号终于完结了[打call],星宇丸,二级评论,6,6,2024-11-03 12:29:14
雾色随风淺,保密,你脸皮真厚哈,,一级评论,6,9,2024-11-03 14:29:02
R4ndyson,保密,我还是从前那个小央，没有一丝丝改变。改名只不过是成长，对有趣有料有态度内容的追求丝毫未减～,,一级评论,4,7,2024-11-03 13:14:35
雷洛_雷斯killer,保密,今天是八月九十五日，果然是八月份就出结果[星星眼][星星眼],,一级评论,5,7,2024-11-03 13:11:00
稞比---布莱煾忒,男,幽默媒体,,一级评论,6,9,2024-11-03 13:17:23
颗埃开,男,媒体要提高致己滴知识水平[脱单doge][脱单doge],,一级评论,6,9,2024-11-03 13:11:22
发生了肾马事,保密,营销号,,一级评论,5,6,2024-11-03 14:25:27
kitefind,保密,道歉,,一级评论,5,3,2024-11-03 14:10:16
tist,保密,"发生什么事了,有没有关联视频让我看看[滑稽]",,一级评论,6,7,2024-11-03 13:11:43
怎么在b站取个好名字,保密,严肃清查新闻系统,,一级评论,5,16,2024-11-03 14:33:19
沟通9,男,看到真正人民的观点都是明晰的，欣慰的笑了。,,一级评论,6,9,2024-11-03 13:55:27
山鬼Linda,男,"不管怎样，老师和师生都很厉害了，能打败众多高手，在绝大多数数学爱好者心中也算是强者！
——出自央视百度号精选",,一级评论,5,47,2024-11-03 13:44:22
宋辭-,男,谁说这Faker出不了啊，这Faker绝了[打call][打call],,一级评论,6,9,2024-11-03 12:45:18
喵吃鸟,保密,诶，之前天才少女 主=6那个视频去哪了？,,一级评论,6,34,2024-11-03 12:33:27
红色魔女帽,男,不信谣,,一级评论,6,4,2024-11-10 08:15:20
攻击减3_防御加9,保密,原来只是老师违反了预选赛不能讨论的规则呀，我还以为选手犯了什么十恶不赦的过错呢。网友真别太苛责[笑哭][笑哭][笑哭][星星眼][星星眼][星星眼][吃瓜][吃瓜][吃瓜][嗑瓜子][嗑瓜子][嗑瓜子],,一级评论,6,11,2024-11-03 14:06:46
蒼白王子,保密,串的不像，还得练[doge],攻击减3_防御加9,二级评论,5,7,2024-11-03 14:09:07
漫天星斗OoO,男,主流媒体的所作所为，不多说了，给你们点个赞吧[星星眼][星星眼],,一级评论,6,8,2024-11-03 13:00:43
逝氚,男,作为江苏人说一下我的看法，首先，涟水是涟水，和我们江苏其他城市特别是南京没关系,,一级评论,6,11,2024-11-03 13:02:03
元神测画的爹,保密,谁说这姜牢啊，这姜太棒了😆,,一级评论,5,17,2024-11-03 12:44:49
盏镜,保密,你真的太能逗乐了,,一级评论,6,9,2024-11-03 13:04:57
我能想到最浪的事,保密,主＝6，姜门,,一级评论,6,8,2024-11-03 14:05:11
liltanktim,保密,天才都是有迹可循的 [脱单doge] 你看影后已经崭露头角了 [脱单doge],,一级评论,5,26,2024-11-03 13:28:45
溜溜球不给昵称,保密,好在姜事情是假的，确实假到离谱。这要是真的，又来个天才没用，努力来凑了。天才就是天才，科研人员和人才不是嘴上说努力就能弄出成果的，还要有运气，努力只是很小的一部分。我不懂为什么大肆宣传这种努力学习数学能力会改变的鸡汤，不尊重这种事件的客观规律，即使大家应试时的数学考得好也不过是照葫芦画瓢，真正有数学能力的人是会使用数学这种工具来解决问题，努力不过是画瓢的那种人自我满足，能用数学能力解决问题的才是人才,,一级评论,6,19,2024-11-03 14:35:41
Tig3rK1Nggg,保密,不如相信范小勤会算100以内的加减法[吃瓜],,一级评论,6,13,2024-11-03 13:16:53
想象竞合人,保密,你不道个歉？,,一级评论,6,10,2024-11-03 14:31:10
Backspace_ZZK,男,是为了给那些考不上高中的娃娃们增自信缓解矛盾吗,,一级评论,5,6,2024-11-03 14:27:29
某东西拉黑搞精神胜利,男,更多是为了消除学历歧视，结果搬起石头砸了自己的脚,Backspace_ZZK,二级评论,3,2,2024-11-03 14:28:56
大梦未醒真君,保密,支持赛博史官，电子审判[吃瓜],,一级评论,4,48,2024-11-03 12:45:09
你又講得幾有道理,男,那么高考是不是也可以让教师指导一下呢？,,一级评论,6,93,2024-11-03 14:10:12
死于淡紫之海_,保密,那能一样吗[大哭],你又講得幾有道理,二级评论,6,1,2024-11-03 14:39:17
这随便写的名字,保密,fvv美题,,一级评论,5,8,2024-11-03 14:30:59
可持续性emo,男,"数学这种东西，没有基础就不可能有建筑。
一步飞升的事网文里面爽爽就得了。",,一级评论,6,39,2024-11-03 14:38:09
蒼白王子,保密,好的985/211不比中专差[偷笑],,一级评论,5,5,2024-11-03 14:25:41
椰酥233,保密,继两小时速通后的又一力作，最漫长的八月，格里高利历的含金量还在上升[喜欢],,一级评论,5,41,2024-11-03 14:23:34
咕噜呼露,保密,快和三只羊坐一桌[喜极而泣],,一级评论,5,3,2024-11-03 13:18:04
HL-Dreamer,男,新闻讲究实事求是[doge],,一级评论,4,8,2024-11-03 12:22:00
jkyzwx,保密,我在思考一个问题，策划新闻采访前，要不要先委派数学专业的高校老师去摸摸底，听听他们的意见，也不至于事件反转。策划和审核要不要担责？,,一级评论,5,13,2024-11-03 14:34:52
berber乱蹦大鲤子,保密,man！what can i say,,一级评论,6,24,2024-11-03 14:39:10
Magic可达鸭,保密,别忘了还有他老婆，前面比赛成绩他俩可是紧挨着的，严惩不贷？！？！？！？！,,一级评论,5,17,2024-11-03 14:36:34
Magic可达鸭,保密,前年,Magic可达鸭,二级评论,5,0,2024-11-03 14:36:53
天下之大滑稽_,保密,系老师行为，与媒体无关👍🏻,,一级评论,6,30,2024-11-03 12:21:24
西蒙佩奇,保密,打脸了吧,,一级评论,5,4,2024-11-03 14:25:18
伊卡洛斯基不给力,保密,主＝6,,一级评论,5,7,2024-11-03 12:26:12
前路漫漫且暗暗,保密,人无信而不立,,一级评论,6,36,2024-11-03 13:27:49
溯泷洄澜,男,笑嘻了,,一级评论,6,7,2024-11-03 14:25:26
要葡萄干布丁,保密,支持热辣滚烫，支持姜萍[doge],,一级评论,5,5,2024-11-03 13:16:37
笑泪图灵,保密,"谢谢央视能在一切都是未知数的时候，给这个处于被质疑境况中的未知数鼓气撑腰，我这样的路人看了都会燃起一些小小的希望。
也谢谢央视能在谨慎调查核实后，及时告知我们真实情况，及时止损避免后续更多的错付，用更理智清醒的心态看待自身当下的处境与未来的发展。",,一级评论,6,252,2024-11-03 13:35:14
浦汀爱游艇,保密,你过关！,笑泪图灵,二级评论,6,37,2024-11-03 13:44:26
哈基米会梦到数据线吗,保密,江苏公务员,笑泪图灵,二级评论,6,24,2024-11-03 14:08:57
起床饿到现在,保密,最想进步的一集,笑泪图灵,二级评论,5,25,2024-11-03 14:11:03
RaL-懿清,保密,等会要是开精选评论你包过！,笑泪图灵,二级评论,5,81,2024-11-03 14:11:19
掉小真猪辣,女,奖励去电子厂拧螺丝[星星眼],笑泪图灵,二级评论,6,19,2024-11-03 14:14:35
白月明0,男,从茫茫评论中选出这条评论很辛苦吧？,笑泪图灵,二级评论,5,17,2024-11-03 14:15:48
赛诸葛の謖,男,是不是山东徐州的，IP标错了,笑泪图灵,二级评论,5,5,2024-11-03 14:18:10
今天继续摆,男,申论80行测50，去面试吧[doge_金箍],笑泪图灵,二级评论,6,10,2024-11-03 14:21:03
霏儿0305,男,实事求是，务实作风,笑泪图灵,二级评论,6,4,2024-11-03 14:25:15
sooomf,保密,我嘞个豆，怎么说都有理，也是厉害😄,笑泪图灵,二级评论,5,9,2024-11-03 14:26:04
钻石镐爺爺,保密,高手[滑稽],笑泪图灵,二级评论,5,3,2024-11-03 14:28:13
ZZZ-GHO,男,明天这一楼评论区只留你！[吃瓜],笑泪图灵,二级评论,5,11,2024-11-03 14:32:15
喝不了很多醋的山西人,男,忠诚！,笑泪图灵,二级评论,5,3,2024-11-03 14:32:59
寻问取人不见数峰青,保密,6月份造谣信誓旦旦的时候你是不是也发过这个？,笑泪图灵,二级评论,6,3,2024-11-03 14:33:12
灯海霓虹,男,回复 @寻问取人不见数峰青 :这种人单位挺喜欢[doge],笑泪图灵,二级评论,6,7,2024-11-03 14:34:27
键盘车GEI教,保密,两面三刀[辣眼睛],笑泪图灵,二级评论,6,0,2024-11-03 14:38:48
淡默的无痕,保密,优秀,笑泪图灵,二级评论,4,0,2024-11-04 23:51:46
whattttever,男,别让王润秋隐身啊！他是老师，他是最大责任，作弊后有媒体采访都不阻止！,,一级评论,6,5,2024-11-03 14:18:53
拥抱高冷宽啊,男,fw媒体,,一级评论,5,6,2024-11-03 14:24:47
人神共氛,男,实事求是的态度值得肯定！,,一级评论,6,40,2024-11-03 12:34:36
星辰的火系,保密,我没看出它有什么实事求是，无非是事情败露，轻拿轻放罢了，你看这些造谣的有谁会被处理吗？,人神共氛,二级评论,5,22,2024-11-03 12:49:28
HimiQ,男,回复 @星辰的火系 :没错，还吹实事求是呢？之前质疑这中专女的人无疑都被扣上各种各样的帽子，现在呢？[大笑],人神共氛,二级评论,6,14,2024-11-03 12:51:31
哦夜夜c,保密,实事求是的话就不会有这事了[吃瓜],人神共氛,二级评论,6,10,2024-11-03 13:01:50
漫画爱看戏,男,回复 @哦夜夜c :笑死，这锅应该是阿里背它才是监管机构，没有发现作弊才是大问题，实事求是不是你这么用的,人神共氛,二级评论,5,2,2024-11-03 13:18:49
君冉瑜莞,保密,主=6,,一级评论,4,5,2024-11-03 12:58:49
玉虚龙宇君的小号,保密,我说啥来着，我七月份的视频说中了~[OK],,一级评论,6,23,2024-11-03 12:22:18
乎焉,男,别说作弊这种话！[汤圆][汤圆],,一级评论,6,6,2024-11-03 14:31:00
离心率_超级鸠厨,男,就算不封号也得对相关人员作出一定处罚,,一级评论,4,5,2024-11-03 14:26:13
kkkkkkzzzwwww,女,新闻学的含金量,,一级评论,6,39,2024-11-03 12:31:11
JOJO昕,男,[笑哭]刚刷到，还想看之前的视频，结果怎么没了。,,一级评论,5,11,2024-11-03 14:02:54
开辟未来的胸针,保密,眼见为实的含金量[笑哭][笑哭],,一级评论,5,38,2024-11-03 12:20:48
都会如期而至,保密,影响深远,开辟未来的胸针,二级评论,5,0,2024-11-03 12:34:05
吃不下打包带走,保密,包变脸的呀牢底[笑哭],,一级评论,6,3,2024-11-03 14:09:18
陽丶Official,保密,油麦,,一级评论,5,3,2024-11-03 13:45:19
月下花间酒_,男,玛德你知道我这两个月是怎么过的吗，我天天想为什么主=六，现在你告诉我这是假的[大哭][大哭][大哭],,一级评论,5,4,2024-11-03 13:48:17
傻傻等春暖花开,男,新闻学魅力时刻,,一级评论,6,2,2024-11-03 13:34:10
墨翼號,保密,新闻学魅力时刻啊[胆大党_微笑],,一级评论,6,2,2024-11-03 13:31:58
SkirmisherEzio,男,十↓二↑？十↓二↑啊！当时以为是尾子 然后就卡尾子进去,,一级评论,6,2,2024-11-03 13:15:37
MA的船帆上狂,男,别关评论区嗷，宁可要站着挨骂，也不要跪着当没发生过,,一级评论,5,2,2024-11-03 12:40:35
Vv绫瑠vivi,保密,新闻学裹挟的魅力时刻,,一级评论,6,2,2024-11-03 14:15:13
枸杞当归龙眼肉,男,数据女工的魅力时刻[打call],,一级评论,6,2,2024-11-03 13:47:01
奥恩布莱亚克,男,等等，看这评论区里的内容。我们中国人是不是进化出预见未来的超能力了？当时的记者根据当时所了解的情况进行了报道，并不知道其中的内情。现在同样对之前错误的内容进行修改并且根据调查后的内容重新报道。要是要求新闻绝对正确，那就不用看新闻了。,,一级评论,5,2,2024-11-03 13:37:20
年少初吻的那教堂,保密,乐子,奥恩布莱亚克,二级评论,5,3,2024-11-03 13:37:40
蛋糕ヽ,女,赫赫，是个人都知道不可能是真的，中国应试考试你说扼杀你的艺术天赋我还信，扼杀数学天赋是否有点😅,奥恩布莱亚克,二级评论,6,6,2024-11-03 13:38:22
bbb背起了行囊,男,问题是当时刚出来的时候社会上质疑的声音就非常大，并且还有很多人已经给出他的成绩还有笔记的截图，很多地方就是有很多疑点，刚出名的时候就有了，自己当时没上网吗？,奥恩布莱亚克,二级评论,5,7,2024-11-03 13:38:31
奥恩布莱亚克,男,回复 @年少初吻的那教堂 :对，肯定乐子啊。毕竟你们都进化出超能力了，我不是乐子是什么？希望你的超能力能一直保持下去，不要成为下一个“乐子”嗷。,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:38:40
浦汀爱游艇,保密,那用预见？是没脑子吗？,奥恩布莱亚克,二级评论,6,8,2024-11-03 13:38:41
董香071,保密,不明所以,奥恩布莱亚克,二级评论,5,3,2024-11-03 13:38:42
像凬一样,男,招笑,奥恩布莱亚克,二级评论,5,6,2024-11-03 13:38:56
伟大的罗马奥古斯都,男,你又装上理中客了[点赞],奥恩布莱亚克,二级评论,4,8,2024-11-03 13:38:58
月岛静寂的头孢,男,中国不会埋没一个数学天才，这么浅显的事实都不能认知吗[吃瓜],奥恩布莱亚克,二级评论,6,4,2024-11-03 13:39:06
易不中奖体质,男,当时自媒体报道的时候就争议很大，最好的结果是不报道，次好的结果是只报道不表态，表态的结果就是这样了。,奥恩布莱亚克,二级评论,6,4,2024-11-03 13:39:20
浦汀爱游艇,保密,当初脖子嘴巴硬的也不少,奥恩布莱亚克,二级评论,6,3,2024-11-03 13:39:39
隼枭氚258,男,听风就是雨?在未考察事件的真实性之前就进行报道那这不就是造谣/未遂?,奥恩布莱亚克,二级评论,6,6,2024-11-03 13:40:02
猫の卷卷,保密,那你当时怎么知道她有没有作弊呢？中专生能有这样的成绩本身就值得怀疑，而一个官方媒体未经调查就开始铺天盖地地报道宣传，甚至造神，这不正是最可笑的事情吗？[大笑][大笑][大笑],奥恩布莱亚克,二级评论,5,7,2024-11-03 13:40:05
被夺走的永眠,男,回复 @奥恩布莱亚克 :转人工,奥恩布莱亚克,二级评论,5,3,2024-11-03 13:40:30
奥恩布莱亚克,男,回复 @隼枭氚258 :那就不用报道新闻了，所有新闻要求的时效性要是都要调查取证就全成旧闻了。,奥恩布莱亚克,二级评论,5,1,2024-11-03 13:41:26
寻风xl,女,你没在大学学过数学可以理解,奥恩布莱亚克,二级评论,5,6,2024-11-03 13:43:56
blilblil创作中心,保密,新闻三要素之一真实性,奥恩布莱亚克,二级评论,5,3,2024-11-03 13:44:05
猫の卷卷,保密,回复 @奥恩布莱亚克 :那新闻是不需要准确性是吗？,奥恩布莱亚克,二级评论,5,1,2024-11-03 13:44:26
SentinDespaiR,保密,任何一个传谣的人或者造谣的人都可以用你这套说法规避，你能证明它造谣传谣的时候一定不知道吗？造成了不良影响，骂几句总可以吧。不能宽以律己严以律人吧………[辣眼睛]你想表达的意思我大概明白，但这个事它就是要承担责任。错了就要认。反正我这次很气愤。唉,奥恩布莱亚克,二级评论,5,5,2024-11-03 13:44:32
奥恩布莱亚克,男,回复 @blilblil创作中心 :新闻三要素之一时效性。,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:44:37
star-心尘,男,回复 @奥恩布莱亚克 :新闻报道就实事求是报道，标题大写的“天才少女”看不到？天才在哪里？实事求是了吗？[吃瓜],奥恩布莱亚克,二级评论,6,4,2024-11-03 13:44:52
Heureux-er,女,其实就是当初太火了，一个不知含金量的比赛造神中专学生，造成的舆论影响很大，学历无用论，甚至男女权话题都随之产生，而主流媒体对她的夸奖更是增加了讨论热度，舆论是把双刃剑,奥恩布莱亚克,二级评论,5,1,2024-11-03 13:46:30
牵着umi看umi,女,别等了，正常认知对你来说是超能力啊，数学符号都不认识抄不对，参加比赛还能名列前茅[大笑]你是不是现在还深信不疑，想为jp打抱不平[疑惑],奥恩布莱亚克,二级评论,6,4,2024-11-03 13:46:31
萌的一比啦啦啦,保密,做新闻的最重要的是实事求是，不然和西方那些乱造谣的媒体没什么两样,奥恩布莱亚克,二级评论,5,1,2024-11-03 13:47:05
奥恩布莱亚克,男,回复 @SentinDespaiR :这不算传谣哦，谣言是要有虚假性的。而姜取得成绩这个新闻是真实的，只不过他取得成绩过程中进行了作弊行为。在姜取得成绩这个新闻是没有问题的，有问题的是取得成绩的过程与方法，而这个监督过程失责不在于记者，而在于阿里巴巴。连敌人都看不清楚就开始冲？果然，网络是没有记忆的，树圣，桥圣和朱圣还是没教会网友这个问题。,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:48:37
奥恩布莱亚克,男,回复 @萌的一比啦啦啦 :姜取得成绩这个事是虚构的吗？他是过程中作弊了，但不是在成绩排面上作弊了。,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:49:51
奥恩布莱亚克,男,回复 @牵着umi看umi :呵呵，我从一开始就没信过。但我不是学你们一样去冲记者。这次的过错方在阿里，举办比赛但透题，这是想干什么？是不是那所贵族大学满足不了马了。想要搞这种比赛来争夺保送资格。,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:52:41
奥恩布莱亚克,男,回复 @牵着umi看umi :举办比赛的阿里没事，透题的阿里内部员工没事，负责比赛监督的阿里没事，发布成绩的阿里没事。反而是报道成绩的记者被冲烂了。这不有点奇怪吗？一个中专老师真有那么大能量？能从阿里内部搞来题？,奥恩布莱亚克,二级评论,5,0,2024-11-03 13:54:45
SentinDespaiR,保密,回复 @奥恩布莱亚克 :每一个造谣的都可以说啊，“我是根据我当时看见的/听见的现实情况而做的判断。”至于这个现实情况是否真实他没办法判断或者这个情况是因为有人使坏才出现的。这都是有可能的。和这次事件不是一样的吗？你说阿里巴巴没起到监督责任导致有人利用作弊手段取得了不该出现的成绩，当事人不知道她考没考？她不清楚？她依然说自己实力所致。她是不是弄虚作假造谣啊？随后你去了她说什么就是什么。因为分数在就没考虑她作弊就夸她天才少女。这还不是传谣？再说个例子，你家窗户敞开着箱子被翻了，有人报警说你家可能进小偷了，你作为屋主人明知道监控里只有你家人进来找过东西，执法人员来了你就说确实是丢了东西丢了好多钱，导致人心惶惶你这还不算传谣？那算什么？捏造是非？[辣眼睛]我对你的论据大感震撼。可能我水平不足。但你现今两条我看不出来任何依据。你要是认为我说的不对你告诉我原因，我愿意学习，但别搞人身攻击，更别阴阳怪气。因为没意义。[辣眼睛],奥恩布莱亚克,二级评论,5,0,2024-11-03 14:03:13
想踩缝纫祭・,保密,回复 @奥恩布莱亚克 : 所以在新闻具有那么大争议的时候，自己又不确定事件的真实性，就肆意取带有强烈主观色彩的标题，谁教你的[抠鼻],奥恩布莱亚克,二级评论,5,1,2024-11-03 14:04:27
肾言肾行,保密,😅,,一级评论,6,2,2024-11-03 13:34:57
马斯特贝特尔,男,善者如竹，美者如笠，智者如萍，她力量[加油],,一级评论,6,2,2024-11-03 13:28:50
乙基溴化镁,男,评论区比视频更精彩,,一级评论,6,2,2024-11-03 13:24:16
LyIN_YE,保密,"姜姐姐用初等数学证明哥德巴赫猜想
从阿里初赛访问回来的姜萍姐姐全然不顾身体的疲惫，连夜找我们几个小标兵商量决赛的安排。谈得晚了，便送我们出门，要司机送我们回家。在去大门口的路上，我们说：“姜姐姐，您回去休息吧。您刚从初赛回来。”

姜姐姐摇摇头，“不碍事，你们知道现在网络上有很多人把中专生当作敌人，不断给我们制造麻烦，中专是zg的未来，职业教育的事情便是gj的事情，是头等大事。”我们都激动了，眼里噙着泪花。多好的姜姐姐呀。

姜姐姐抬头看看天空说：“如果数学界像这天空这么安静就好了，但是就有一些问题，像哥德巴赫猜想，至今未得到证明，它们是一团乌云。”

说着，姜姐姐弯下腰，从课桌上拿起一支粉笔，然后看着黑板说：“该死的哥德巴赫猜想。”

说着她用粉笔奋力写出几行初等数学公式，很快就见公式突然爆发出耀眼的强光，然后就变成了一堆抽象的符号。“这就是哥德巴赫猜想的证明，它一直在数学界上空笼罩，几百年未得到证明，我已经忍了很久了。”姜姐姐愤愤地说。同学们都鼓起掌来，为涟水中专有这样的旷世奇才而感到自豪。

一会姜姐姐叫来秘书问：“那个证明刊发到哪里了了？”“好像是阿里达摩院。”秘书说。

姜姐姐一怔，说：“赶紧派人去查，看有什么错误没有。”之后姐姐送我们到大门口， 一直挥手到看不见我们。

第四天我们听说达摩院那边出事了，我们很紧张。而这时姜姐姐叫我们过去。

她依然那么慈祥，让我们坐下说：“证明总是要有纰漏的。为摘取数学皇冠上的明珠而奋斗的人是伟大的。”她这时低下头说：“但我必须承认，我当时用初等数学尝试证明的行为太鲁莽了，我在这里向全球数学家们道歉。我将向全球数学家说明情况。”

我们顿时热泪盈眶，多好的姜姐姐呀，她在证明哥德巴赫猜想过程中的小失误竟然被他记在心里，还道了歉，我们将来一定要向姜姐姐学习，学她那宽广的胸怀和不耻下问的精神。",,一级评论,4,2,2024-11-03 13:07:59
bili_74274073782,保密,喜欢我主=6吗😅😅😅🖕🖕🖕,,一级评论,3,2,2024-11-03 12:49:55
永不完结的日常番,男,新闻学魅力时刻[doge],,一级评论,6,2,2024-11-03 12:34:40
烟斜雾横冯家楠也,男,可以选饮料瓶了,,一级评论,6,23,2024-11-03 14:01:27
又是爱小鱼的一天,保密,评论区要笑死我[笑哭]揭底啊,,一级评论,4,2,2024-11-03 12:43:18
Lucy-Morning,保密,还以为你要关评论区[哦呼],,一级评论,5,2,2024-11-03 12:22:45
混血狮鹫,保密,“数学只是我的planb”,,一级评论,6,19,2024-11-03 13:29:45
Transylvaniaball,保密,果然，数学永远不会骗人，终于赶上了，今天是2024年8月93号[星星眼],,一级评论,6,6,2024-11-03 12:58:04
刘逍遥呢,男,啊？ 现在的新闻都不知道那个是真的那个是假的了,,一级评论,4,7,2024-11-03 14:18:42
AswotLFao,保密,解：,,一级评论,4,3,2024-11-03 13:21:22
只因是什么意思啊,男,本来是有机会收入百万的，现在没了[doge],,一级评论,5,6,2024-11-03 14:23:53
爱自己就是了不起,男,真有那实力早就开播了，当面做几道题大伙嘴早都闭上了，然后不随便赚钱[喜极而泣],只因是什么意思啊,二级评论,5,0,2024-11-03 14:29:24
秀儿专属名称,男,说人话就是作弊了呗[吃瓜],,一级评论,4,12,2024-11-03 14:36:02
Jesseoo,保密,主流媒体，极速响应[支持],,一级评论,5,24,2024-11-03 12:26:08
叔叔的阿瓦隆真恶心,男,不道个歉吗？,,一级评论,6,4,2024-11-03 14:28:32
积极向上的生活吧,保密,主主主,,一级评论,5,3,2024-11-03 13:16:16
骁小羽_wxy,保密,官方背书，支持,,一级评论,5,5,2024-11-03 14:12:19
古希腊掌管切锅的神,保密,是金子总会发光，可是她不是金子，只是别人把光给了她,,一级评论,6,6,2024-11-03 14:32:08
震怒的超级机枪射手,保密,第五人格杰克加强[打call],,一级评论,5,36,2024-11-03 12:20:48
震怒的超级机枪射手,保密,发别的发不出来，发个这出来了[笑哭],震怒的超级机枪射手,二级评论,5,4,2024-11-03 12:21:27
