用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
dioptation,保密,那可不是中考数学，那是中专月考[微笑],z不落,二级评论,5,7,2024-11-03 19:53:27
无解的石头,男,回复 @静默的小杰瑞 : 这个我持赞同的想法,z不落,二级评论,4,2,2024-11-03 20:14:11
-是一只猫_,男,"小红书
现在还打拳呢",z不落,二级评论,5,2,2024-11-03 20:57:46
-澪葉-,男,xhs并没有清一色支持……我当时刷到过相当多的帖子在质疑，不乏各大高校的数学phd,z不落,二级评论,6,38,2024-11-03 21:09:07
创梦空间站,保密,不可能是清一色，只能说小红书质疑的声音完全被盖住了,z不落,二级评论,5,11,2024-11-03 21:19:07
妹妹你醒啦,保密,回复 @超会喝的阳乃桑 :什么意思，广寒宫，观后感，共和国，桂花糕，过海关，刚好够，光合谷？,z不落,二级评论,6,0,2024-11-03 22:46:12
超会喝的阳乃桑,保密,回复 @妹妹你醒啦 :干簧管,z不落,二级评论,6,0,2024-11-03 22:51:30
小鬼鬼来了,保密,回复 @-澪葉- :要看支持率啊，小红书和微博是女厕所没错，还能没有一个正常人？哪怕是臭名昭著的微博我也见过理性的女性啊，但是她们的点赞量巨低，而且警察被骂到开除女籍。反观那些离谱的低智或者极端的女性言论，都点赞量巨高的。比如微博我看过有要灭杀全体男性的恐怖言论点赞十几万的就离谱。。。,z不落,二级评论,5,27,2024-11-03 22:54:52
小鬼鬼来了,保密,回复 @-澪葉- :再比如那个乃万还记得吧？她就说了一句男性也不容易就被很多女的网爆了，就能想想多离谱了。大部分女的只想性别叙事，她不管你说的有没有道理，只要你骂男的她们就拥护你。。。,z不落,二级评论,5,5,2024-11-03 22:57:22
TruElysia1111,保密,回复 @妹妹你醒啦 :girl helps girl。,z不落,二级评论,2,4,2024-11-03 23:08:27
yudoyaer,保密,这是一个很值得思考的问题？真的需要有太多思考吗？,z不落,二级评论,5,0,2024-11-03 23:13:51
bili_350720466,保密,回复 @-澪葉- :哦，可是有个投票是60%的人认为是真的哦,z不落,二级评论,5,2,2024-11-03 23:15:06
框个框框,保密,我说了句姜萍不是纯粹无辜的受害者已经被开除性别了[跪了]有没有可能我只是很清楚数学和现在的媒体是什么,z不落,二级评论,6,2,2024-11-03 23:30:46
z不落,男,回复 @-澪葉- :相对来说，知乎清一色质疑，b站大部分旨意，小红书普遍支持,z不落,二级评论,6,3,2024-11-04 00:58:00
哆啦流口水梦,保密,讲道理jp并不无辜，毕竟配合撒了慌，但是把焦点放在她身上那就是真的是非不分。这个事把数学考试换成强x案，王老师用jp的身份证在酒店开了房间，然后强x了别人，事后阿里觉得开房人jp作为女的强x一个女的很有噱头，而且能达到引进lgbt的目的，于是组织资源大肆宣传，在阿里利诱之下，jp向公众表示确实是她强x的。那你最后证实强x犯是王老师不是jp，你不骂王老师，不骂居心叵测的阿里，你追着作假证的jp骂，不是有毛病？,z不落,二级评论,4,10,2024-11-04 04:28:44
竹谷TOU之,男,B站当时拳可不少啊[抠鼻]，户晨风那多少拳法,z不落,二级评论,4,1,2024-11-04 04:33:22
GIS学渣,保密,回复 @哆啦流口水梦 :一部分人已经分不清了，因为通告上写的就是王指导姜，得分排名12，他这么写，部分人就会觉得作弊的主题是姜不是王，姜成为众矢之的，这里夹杂着性别对立，学历对立，城乡对立，实际上通告应该写王用姜身份开号答题，而写王作弊，远远不如写姜的流量高,z不落,二级评论,4,5,2024-11-04 07:51:39
P广志,保密,看不起我虎扑吗，虎扑支持的人也不少啊,z不落,二级评论,6,2,2024-11-04 07:59:47
理塘烊,保密,b站支持也不少，质疑最多的应该算知乎了,z不落,二级评论,5,2,2024-11-04 09:11:11
Sosocr,保密,小红书清一色支持？我上的是假红薯是吧？[星星眼]我承认时间发酵的开始红书上是支持居多，但后面到了8月已经是质疑声音占上风了，我到要看看b小鬼有多少真正做到“没有调查就没有发言”的,z不落,二级评论,5,3,2024-11-04 09:17:15
z不落,男,回复 @Sosocr :笑嘻了，b站、知乎除了才开始的支持，事后更多东西暴露出来，三四天怀疑声音就占主流了，哪怕yt上，不到一周就质疑占多数，小红书八月份质疑才占多数也好意思说啊🤪😅从测方面也可以反映出来小红书茧房有多严重，甚至诞生了你这种觉得小红书在这件事上客观的人,z不落,二级评论,6,8,2024-11-04 09:41:49
Stoic物,男,支持的人，并不是支持JP，而是想支持读书无用论以及想说中专比大学优秀。仅此而已。我是中专毕业出来的，我太知道这帮人的想法了。我只想说，学历不一定重要但文化真的重要，这帮没文化的人总想着把所有人都拉低到他的水平,z不落,二级评论,6,3,2024-11-04 09:42:00
足小姬,保密,回复 @Sosocr : 其实和大数据有关系，你如果是质疑的经常看质疑的，你刷到的质疑就越来越多，反过来你是支持的经常刷支持的视频，你看到的就是支持的。不信的话你弄一个新号反向操作,z不落,二级评论,6,2,2024-11-04 09:42:48
z不落,男,回复 @Stoic物 :更重要的就是文化、认识、观念，学历这东西除了入职门槛的时候，后面真没多少人在意,z不落,二级评论,6,0,2024-11-04 09:43:55
Stoic物,男,回复 @z不落 :是的。仔细观察很多支持JP的，现在都还觉得成绩是真的的人，大多数都是低学历人群。我并不想说低学历的没文化，但大多数低学历的确实文化不够，所以他们需要一个JP来削弱高学历对他们的社会观念压制力。低学历不可怕，可怕的是不继续学文化学知识学技能，哪怕有任何一个坚持下去，都可以突破学历的门槛，而他们不学习，只幻想一个JP来拯救他们，可悲，可叹，可笑！,z不落,二级评论,6,5,2024-11-04 09:52:21
Sosocr,保密,回复 @足小姬 :应该是你经常看一个话题就给你推这个话题，至于具体反对还是支持不管的，我是看到jp事件逐渐由支持居多到嘲讽居多,z不落,二级评论,5,1,2024-11-04 10:18:21
Sosocr,保密,回复 @z不落 :只有知乎是一开始就质疑，其他半斤八两，包括男生居多的虎扑，这件事我一路跟踪下来，而且这几个平台我基本都是会员经常刷我不知道？,z不落,二级评论,5,1,2024-11-04 10:20:03
正在准备提桶跑路,男,回复 @妹妹你醒啦 :girl help girl，好像是国外女权搞出来的玩意，女性互助，抽象得很,z不落,二级评论,5,0,2024-11-04 10:27:16
哔站最活跃键盘侠,保密,回复 @小鬼鬼来了 :科学研究表明女生在情感控制，色彩观察，空间想象，逻辑表达上，对应的大脑结构都优于男性，但是这么好的大脑是怎么被她们用成这副屎样的,z不落,二级评论,6,1,2024-11-04 10:28:08
足小姬,保密,回复 @Sosocr :不是哦，评论区会不一样，有UP专门测试过，看同样一个视频，他们看到的评论区是不一样的。一对夫妻UP。看同样的视频。女UP看到的评论区都是骂男人的，反过来男UP看到的全部是骂女性的,z不落,二级评论,6,1,2024-11-04 10:28:13
快乐de牛羊,保密,因为人只愿意相信自己认为对的事物，无关真实的对错,z不落,二级评论,5,0,2024-11-04 10:42:19
涅槃超越概念,男,回复 @z不落 :小红书还不是最离谱的，豆瓣群组才是最离谱的，,z不落,二级评论,4,0,2024-11-04 10:45:33
泰坦的巨人,保密,cmg多的地方，你还想让她们有脑子？[捂脸],z不落,二级评论,5,0,2024-11-04 11:05:37
w有想法,保密,中考数学与数学好一点关系没有，你不认识柯西吗,z不落,二级评论,3,0,2024-11-04 11:21:15
独钓一簑雨,男,回复 @妹妹你醒啦 :girl help girls，女性帮助女性帮助，但是现在一般指无理取闹无条件歪向女性的拳师，也有女人专坑女人的讽刺意思,z不落,二级评论,5,0,2024-11-04 11:23:04
虾可以在一个锅里生活,保密,中国一个女数学家都没有，这年头好不容易营销个厉害点的，小红书不得大吹特吹,z不落,二级评论,6,0,2024-11-04 13:03:13
进球荒,保密,立场问题，或者智商问题,z不落,二级评论,5,0,2024-11-04 13:42:25
cuddlesggiggles,保密,那是小红书的推送机制，小红书其实比哔站和知乎都好用很多，大佬也很多,z不落,二级评论,5,1,2024-11-04 15:44:09
渊薮云居,保密,回复 @小鬼鬼来了 :你这话是真的，有些言论荒谬无脑到想笑，但是只要稍微指出一点错误，甚至都不是批驳，凡是不无脑赞同性别叙事就会被骂到体无完肤、各种帽子戴上。还是让账号吃灰保持身心健康[辣眼睛],z不落,二级评论,6,1,2024-11-04 16:33:05
子在川上曰怎么还不过,保密,物以类聚，人以群分，不是没有道理的[笑哭],z不落,二级评论,5,0,2024-11-04 16:59:08
凡人_W_Tony,男,"回复 @Stoic物 :还是那句话，低学历不可怕，我自己在国外看到不少蓝领学习很烂但是靠着技术过的很舒服的，国内现在这种技术蓝领也开始逐渐吃香起来挣得虽然辛苦但是价值也不低了
但怕的是国内的职业教育教出来的不是那些技术蓝领而是一群混吃等死的社会废物，至少目前看上去是这样的",z不落,二级评论,5,1,2024-11-04 19:14:25
Kassieboo,女,找到立场讽女了哈哈哈哈，恭喜恭喜,z不落,二级评论,4,1,2024-11-04 19:25:14
夏日小冰糕,保密,回复 @小鬼鬼来了 : 再比如那个杨笠还记得吧？她就说了一句有些男的普通但自信就被很多男的网爆了，就能想想多离谱了。大部分男的只想性别叙事，他不管你说的有没有道理，只要你骂女的他们就拥护你。。。,z不落,二级评论,6,2,2024-11-04 20:29:13
Stoic物,男,回复 @凡人_W_Tony :我以前就是中专出来的，我太懂他们了。国内和国外区别是国外真的是学一门手艺谋生不寒碜不丢人，而国内都知道，中专不可能过得好，不可能有好的未来。要么继续读书，要么自己学习一门谋生的技术，中专教的那些东西，没有任何用！ 国内就是你看到的那样，多数中专是养了一帮废物点心，然后怨天尤人，希望出一个中专大神给他们长脸，可惜，不现实。[微笑]学历低不可怕，可怕的是不学习。学历只能代表年少时有没有好好学习应试的知识，而能力才是伴你一生的。可怕的是国内绝大多数中专生，心底里认命了，摆烂了,z不落,二级评论,6,1,2024-11-04 20:30:31
哆啦流口水梦,保密,回复 @Stoic物 :那么问题来了，你咋知道网友学历的？咋的你用你的天眼观察的？,z不落,二级评论,4,0,2024-11-04 20:31:41
歪比巴卡呐,保密,讲真阿里巴巴要查，舆论最旺那几天就查出来了。明知道不会就是不会硬造这个天才人设出来干啥呢[笑哭],z不落,二级评论,6,0,2024-11-04 22:31:43
玉笳,保密,版本T0太多了,z不落,二级评论,4,0,2024-11-04 23:21:14
哆啦流口水梦,保密,回复 @歪比巴卡呐 :打通特招渠道啊，这样大家都知道了，你中专花点钱在我这买个排名想就能去名校夏令营，然后在里面在花点钱，就能特招进名校，常春藤标准套路复制过来罢了，背后没有人我是不信的，本质上和京东请杨笠是一回事。,z不落,二级评论,4,0,2024-11-04 23:24:51
伤心桥下---,女,小红书和微博贴吧还有什么区别吗，除了能给我提供绘画参考,z不落,二级评论,6,1,2024-11-04 23:35:25
吃瓜的猹r,女,别男的女的，我只玩b站，对于姜萍事件，看到争议的时候，就持保留态度，不站队，但是我看到支持她的人男的女的都有，印象最深刻的观点是有人认为她能够代表普通人，普通人也能出天才什么的。,z不落,二级评论,6,0,2024-11-04 23:39:05
z不落,男,回复 @Kassieboo :可能你的偶像，也是当时的意见领袖牛津珠珠都关闭评论区删除视频了，不是很懂为什么逆风局都要打，我要是你现在就装死。毕竟当时只要质疑就是带有男性视角的审视怀疑的话我可记得很清楚😮岁月史书好歹过几年再开始吧？咋就我攻击女性了？当时那些男性大V支持的也不少，我为什么不去攻击呢？因为他们不会动不动就给我扣上“不尊重女性”“带有男性视角的审视”“打压女性”的大帽子。这🎓大师不就是你这种人最喜欢扣的么？你们允许别人质疑了么？当时性别男+质疑jp，在小红书发言就等着被骂吧😅😅现在全忘了，我怎么比别人多了一段记忆啊😫😫,z不落,二级评论,6,2,2024-11-05 01:22:33
z不落,男,回复 @吃瓜的猹r :你不懂我为什么讨厌，因为他们不会动不动就给我扣上“不尊重女性”“带有男性视角的审视”“打压女性”的大帽子。当时性别男+质疑jp，在小红书发言就等着被骂吧😅第一次这么深刻的觉得男女对立的严重，仅仅因为性别，所以在小红书上这件事情上我好像就丧失了质疑的权利。具体话术你可以去知乎看看牛津珠珠的事情就知道了,z不落,二级评论,6,1,2024-11-05 01:27:19
X仲夏夜之梦X,保密,回复 @Sosocr :都8月份了质疑个牛魔，b和乎在6月20多质疑就占主流了，小红书就一中专女厕所，当当工具用得了别看里面的言论,z不落,二级评论,4,1,2024-11-06 00:07:58
X仲夏夜之梦X,保密,回复 @cuddlesggiggles :不见得，小红书只能当工具，大佬寥寥无几，其实比不上知乎,z不落,二级评论,4,1,2024-11-06 00:09:56
有个小丑是谁我不说,保密,回复 @哆啦流口水梦 :姜吃红利了，自己撒谎脸不红心不跳，凭啥不能骂？,z不落,二级评论,4,0,2024-11-06 13:02:48
Reborn子,保密,回复 @超会喝的阳乃桑 :[捂脸],z不落,二级评论,5,0,2024-11-10 20:52:27
zrzrzx7689,保密,回复 @哆啦流口水梦 :幽默,z不落,二级评论,5,0,2024-11-11 16:21:06
亦然李,保密,就你B站B神最牛逼了 你们最聪明了 全都质疑 的 你手机里有你说的这些软件吗？就说完全没质疑的 张口就来 你也不是啥能有自己判断力的人,z不落,二级评论,5,0,2024-11-13 09:19:55
匿名用户1218,保密,现在最烦这些媒体,,一级评论,5,5,2024-11-03 19:34:14
卡芙卡坏女人,保密,不吹不黑，好的本科不比中专差[大哭][大哭][大哭][doge_金箍],,一级评论,5,3,2024-11-05 11:59:54
at无脚鸟,男,姜萍挺适合去拍电影的，正常人作弊被采访，能这么从容不迫也是添腹一饼！还是未成年,,一级评论,6,5,2024-11-03 19:56:22
zhijhgff,保密,哈哈哈哈哈[笑哭][笑哭],at无脚鸟,二级评论,5,0,2024-11-03 21:53:30
乌冬第一帅,保密,这个事情一开始就能看出来有问题但是却拖这么久才实锤也是搞笑。客观的要是数学这么厉害至少上个普高吧，走特招啥的都行，啥也没有。然后采访不说学术话语全是套话，对于质疑从来不正面回应（最搞笑的是网友说不需要自证的，搞学术最重要的不就是自证嘛[笑哭]你猜我们写论文做答辩啥的干啥）。就这么个事儿，因为舆论推动居然能僵持到现在可见媒体的引导和造势能力有多强。,,一级评论,5,2,2024-11-05 19:43:00
文明观猩请勿投食,保密,姜萍和她的支持者，就跟詹姆斯的球迷一样，都是没有脑子，没有常识和道德的一帮玩意，非蠢即坏，让人非常恶心。,,一级评论,5,2,2024-11-05 11:29:04
钵钵滴,男,就一句话，应试教育下毕加索、贝多芬有可能上大专，但爱因斯坦、高斯是一定能上大学的,,一级评论,4,2,2024-11-05 11:15:27
九十九度黑,男,我现在更想知道当初那些借姜萍打女0的人现在怎么看,,一级评论,6,2,2024-11-05 04:00:15
观众spectator,女,骂阿里继续打,九十九度黑,二级评论,6,1,2024-11-05 05:28:23
我有鲨臂恐惧症,保密,《考数学别人写解字 姜萍都快答完了》,,一级评论,6,2,2024-11-04 22:49:44
雪烨冰风,女,有没有可能是这王某某老师提交完试卷后，感觉答得不好，于是这老师利用学生的名额又答了一遍，江萍根本没参加这个竞赛？直接说江萍作弊了（还重复三遍）是否合适？还要采访她；无论如何问题的关键其实是这老师，看不明白吗？问题要点没掌握明白啊！,,一级评论,6,2,2024-11-04 21:35:42
善单山,保密,典,雪烨冰风,二级评论,3,0,2024-11-04 21:42:13
Xi-AIjiushiniya,保密,始作俑者是老师，阿里和媒体推波助澜。但这份舆论洪水的施暴者是拿JP来敲打男人的XXN们,雪烨冰风,二级评论,5,0,2024-11-04 21:42:45
Xi-AIjiushiniya,保密,没有她们搞事，事情也不会闹到这种无可挽回的地步。既然她们逃掉了，JP作为她们的刀子，只能请她陪他老师一起了,雪烨冰风,二级评论,5,0,2024-11-04 21:45:38
咆哮的窝瓜,保密,始作俑者就这么处罚的？作弊就算了，身为老师，引导未成年学生一起作弊，还接受采访，引发社会恶劣反响，坑了未成年学生一辈子，就一个取消评优资格也太轻了。为什么这么说，我不相信一个没接触高数的学生能编出采访时说的那些话！,,一级评论,5,2,2024-11-04 21:10:09
萬献,男,以前都说着社死，社会性死亡的真实案例,,一级评论,6,2,2024-11-04 19:59:51
Mediwand,男,说白了，就是穷导致的投机倒把。有钱人不在乎这三瓜俩枣的,,一级评论,6,2,2024-11-04 19:49:18
再中一次吧,保密,他期中考试才80多预选赛12名，我同学110多连题目都看不懂，然后我100%就知道她作弊了，加上是线上考试我更确定了，线上考试就是个笑话春季高考国家级的考试疫情那年专业课线上考试我们老师也参加了（为了看题目留给下一届用），然后专业课考试里面有别的课的题他不会直接回头问相关课程的老师都没判作弊，当时要求有三部手机监控前面拍正脸后面拍后背然后上面拍试卷都要开启录音，国家办的都抓不到更别说民办的了,,一级评论,4,2,2024-11-04 17:01:00
六级的冥火大大,男,阿里自己的剧本自己玩不下去了,,一级评论,6,2,2024-11-04 15:50:28
NECSTFAN,保密,这比猫一杯事件影响还大,,一级评论,4,2,2024-11-04 15:04:09
爱吃咕噜肉的男子,男,有些人可别说姜萍多无辜了，看她一次又一次的采访，那演技那大话说的，表现多淡定啊多享受啊，你们再看看那些领导老师支支吾吾，大人都演不下去没姜萍这么自然。在数学相关领域的人出来锤，学校成绩单爆出来之后，依旧还有这么多人死撑相信她，为什么？t0，家境不好，中专，要素拉满了,,一级评论,6,2,2024-11-04 13:53:16
一只鱼啊耶,保密,我的本科专业就属于数学专业（应用统计学），当时我就不相信一个17岁的中专生会出于兴趣/爱好去学习数学分析、高等代数、概率论与数理统计这些知识。17岁就在初赛考到第12名，那她是不是得提前至少1年去学习那些专业知识啊，她在15、16岁就很喜欢数分、高代、偏微分这些东西并且学得很好了？退一万步来讲，为了一个比赛，她有那个必要去学那些东西吗？这个比赛有那么吸引人吗？况且那个比赛的初赛都没有固定的时间要求，在那两天选一个时间段去答题就行了，这不就是一个有很大操作空间的比赛吗，属于是想刷点奖项就可以去报名的比赛。对于真正喜欢数学的人来说，考上一个好大学里面的数学专业，这才是头号目标，这才是会让她感兴趣的东西。哪有在中学就开始学偏微分、数分、高代、概率论并在一个比赛取得12名的成绩的？这种新闻当时我看到都感到很尬,,一级评论,5,2,2024-11-04 13:45:11
被爱的人不用道歉,男,就这还有好多姜粉不死心觉得没捶死呢[doge]真就一点脑子不要的啊,,一级评论,5,2,2024-11-04 12:22:10
台東一路立交橋,保密,《这个故事的叙事逻辑实在太好，以至于刚开始的时候大家都没有怀疑事件的真实性》———来自《事发后如何给自己挽尊》以及《如何用蠢逼代表所有人》[妙啊],,一级评论,6,2,2024-11-04 10:59:52
坏---人,保密,姜萍有错，她老师错更大，但是这件事责任最大的是阿里和各类媒体，特别是阿里，利用她们炒比赛热度，后面又把舆论全推回姜萍身上，一群达摩院的“精英”，属实是无耻,,一级评论,5,4,2024-11-04 10:47:43
美学的意义,保密,她中专月考只能考83分，满分是150分。前段时间有几个211的本科生花了100秒就把她卷子拿了满分，真速通了[微笑],坏---人,二级评论,5,0,2024-11-04 12:14:48
bili_93742919260,保密,帮助=作弊，以后高考作弊可以改成高考帮助了,,一级评论,4,2,2024-11-04 10:38:05
鞭炮崩篮之,男,整个事件还需要考证，还有人将信将疑，甚至深信不疑这个现象本身就够魔幻的了，但凡读过高中都能明白数学是最不可能弄虚作假的，你哪怕说你冲击诺奖文学都更可信，一个连基础数学符号都能写错的人怎么可能突然间打通任督二脉了呢？,,一级评论,5,2,2024-11-04 10:33:39
诸葛亮光光,保密,涟水中专牛B啊[滑稽],,一级评论,5,2,2024-11-04 09:25:15
络腮胡子233,男,李老八那种高考语文能狂砍52分的嗯实力，当年都没去上中专,,一级评论,6,2,2024-11-04 08:30:16
bili_34228681932,保密,一张集体造假的狂欢，事发生的时候我就是姜平要真有那个能力的话面对满天的质疑找几个第三方数学老师公开做几道题就自证清白了,,一级评论,3,2,2024-11-04 07:34:33
East丶亚文,保密,新闻学的含金量还在提升[doge],,一级评论,3,2,2024-11-04 07:08:51
此小子霸道,男,知乎早就有分析假的了，三个月前就大概确定了，只不过有些人还在掩耳盗铃,,一级评论,6,2,2024-11-04 07:03:14
白镖客梦来,男,总有人喜欢童话,此小子霸道,二级评论,6,0,2024-11-04 07:09:15
潘书阳,保密,姜萍可以研究下走黑红路线，捞一两年比你进场做服装一辈子赚的都多,,一级评论,5,2,2024-11-04 06:49:32
兜兜有糖1688,男,这和当初雷冖在央视吹牛逼说它系统是自研的，结果光速被小米自家法务打假之后，默默删掉关于那个伪君子的报道一样搞笑[吃瓜],,一级评论,4,2,2024-11-04 05:54:29
徐纯伟子,保密,higo这也能自嗨，你这不是说的哄蒙么,兜兜有糖1688,二级评论,5,0,2024-11-04 06:48:35
不吃芫荽O_o,男,还得是帅臣，其他媒体都不指出来是作弊,,一级评论,6,2,2024-11-04 01:45:40
泗田介,男,果然数学是骗不了人的，不会就是不会,,一级评论,6,2,2024-11-04 00:50:08
大佬有点困,保密,很多人再说蒋平的，实际上她说不定是配合学校老师演戏，因为没办法了，学校和阿里竞赛那边她只能配合，她一个未成年能有多大野心，为何不谴责这里面利益熏心的想出名想捞利益的成年人，你上学时难道不听大人的吗,,一级评论,3,2,2024-11-03 21:52:34
洋葱味怪兽,男,17岁，上中专了，当白痴呢？,大佬有点困,二级评论,6,1,2024-11-03 21:57:49
eric1204lee,保密,中戏不录取她吗,大佬有点困,二级评论,5,0,2024-11-03 21:59:12
鱼板乌冬,保密,错了就是错了，从犯不该受罚？受胁迫的违法犯罪也要承担一部分的法律责任,大佬有点困,二级评论,6,2,2024-11-03 21:59:21
Bona_MRZ-Z,保密,那咋了，那我骗你家九族所有人，我不该被骂？,大佬有点困,二级评论,6,0,2024-11-03 22:00:21
鱼板乌冬,保密,如果姜萍真的被胁迫，在暴露在大众视野里就应该直接说清真相，曝光被胁迫事实。这样既受到舆论保护，又能落一个揭发检举的正面形象。所以姜萍要么真坏要么真蠢,大佬有点困,二级评论,6,2,2024-11-03 22:02:49
大佬有点困,保密,回复 @鱼板乌冬 :我的意思最坏是她老师以及学校和阿里竞赛方,大佬有点困,二级评论,3,0,2024-11-03 22:06:51
大佬有点困,保密,回复 @Bona_MRZ-Z :该被骂，但是最该被骂的不应该是校方以及老师还有啊里竞赛吗,大佬有点困,二级评论,3,0,2024-11-03 22:13:23
鱼板乌冬,保密,回复 @研究声音的alizee :毕竟舆论点是姜萍，被推到风口浪尖，骂姜萍的声浪大也是没办法的,大佬有点困,二级评论,6,0,2024-11-03 22:13:37
有冇ping,保密,关于这件事各个平台的反应，知乎是最先冲击的一批，毕竟都自诩高知人士，对这种事还是敢于质疑的。其次就是b站，学生多，虽然也不乏一些趁机打拳的但事情发酵后很快主流声音就是质疑了，抖音快手这些短视频平台泾渭分明，支持的支持反对的反对，算法把受众分开了，nga和虎扑这些讨论的很少，只有零星的嘲讽。微博撕的很严重，但彼此都没压倒对方。小红书主要声音就是“女性力量”和“男的破防”，但质疑的声音也是不小的，比我想象中强一点。最烂的还是豆瓣和今日头条这些地方，前者已经完全是殖人和集美的据点了，后者就是一些对逆袭抱有幻想的低学历中年人群。,,一级评论,6,2,2024-11-03 21:34:57
美学的意义,保密,告诉你一个事实，就是有些东西被定好调了，你可以搜一下几个平台的视频，只能G方发，普通人发是永远在审核中,有冇ping,二级评论,5,2,2024-11-03 22:03:46
bili13676938638,保密,在别的评论里看到真正的重灾区是微信[doge],有冇ping,二级评论,5,1,2024-11-03 23:02:33
贾冰李桃桃,保密,当时我吐槽太早，还被几个B友怼了[黑眼圈_金箍],,一级评论,4,2,2024-11-03 21:29:22
磨惹窝,保密,起因没人提吗，不是阿里造假发假视频挑起对立吗，宣传女中专想挑战我们教育,,一级评论,6,2,2024-11-03 21:16:28
守法公民Peter,男,刚刚看完何教授这个，就弹出来你的[奥比岛_击爪],,一级评论,6,2,2024-11-03 20:10:04
风嘤箭,保密,姜萍事件我一直吃瓜看笑话,,一级评论,6,2,2024-11-03 19:55:18
墨寻Leocome,保密,央视出来道歉[抠鼻],,一级评论,5,2,2024-11-03 19:40:41
风起时cc,男,就不，咋滴，你不福？[抠鼻],墨寻Leocome,二级评论,5,0,2024-11-03 19:44:44
dark赢家,保密,坐等合订本，就想看某秧这种级别媒体的翻车[大笑],,一级评论,6,2,2024-11-03 19:18:07
向井千里,保密,这事不能聊啊。。。小心被女⭕冲啊，她们是不讲理智的。。。。,,一级评论,6,2,2024-11-03 19:04:31
常-钻石风暴,男,8月95号，要牢记这一天[奋斗],,一级评论,6,2,2024-11-03 18:58:52
Nihao88521,保密,之前b脸不要的宣传jp人呢？,,一级评论,5,2,2024-11-03 18:03:13
子量力学观察者,男,"意料之中的结局
假的真不了",,一级评论,5,2,2024-11-03 17:37:21
檀啸-_-,保密,第一第一,,一级评论,5,2,2024-11-03 17:30:53
Github萌新Pusher,保密,各位有良知的人啊，认清谁是坏人，谁是始作俑者，你一定要认定一点，阿里是什么地方，要人有人，要钱有钱，既是主办方，又是所谓的调查者，他会不知道事情的真相？？？？？？？？？？姜萍王润秋只是充当了阿里的演员而已。姜萍借老师账号，她可能甚至都不知道到这个比赛是干嘛的，王润秋只不过违反了比赛规则，并没有违法乱纪。反倒是阿里，一直扩大事态，最应该受到惩罚的是阿里！！！！！,,一级评论,5,2,2024-11-05 19:54:40
深不可测的海底,保密,你们翻一下她当时的采访，影帝都自叹不如,,一级评论,4,2,2024-11-05 11:08:09
我的亚瑟需要救赎,保密,造不造假她这学校能发现不了?说白了就是想睁一只眼闭一只眼，如果没发现，这王老师履历上又能添一笔，绩效奖金又能那一笔，学校名誉又能更上一层。如果被发现了那就（惩罚）一下老师，反正学校只有利无害。为什么这么说呢？就是因为一个学生竞赛前月考五十多分竞赛后月考八十多分，就这种学生能参加阿里数学竞赛?还能拿到预选名次?这学生啥水平学校也知道，只不过就是想赌一把，赌大家都发现不了！还有就是这种没师德的行为，学校这种处罚真的太轻了，哪怕装装样子也应该是劝退，当地教育局再取消其教师资格。学校这种行为意思不就是说∶各位老师放心作弊，成了就加薪，没成就扣点钱。赌赢大赚，赌输小亏,,一级评论,5,2,2024-11-05 00:16:48
好大的蜗牛,男,天才会在中专里[喜极而泣],,一级评论,6,2,2024-11-04 22:32:46
洛水依绫丶,女,而且还是在一个学服装设计的中专生里[喜极而泣],好大的蜗牛,二级评论,6,0,2024-11-04 23:58:05
小鳥が泳ぐ六花花,保密,"从采访完回来的姜萍同学，全然不顾身体的疲惫，连夜拉着我们中专的老师学生讨论偏微分方程的事宜。谈得晚了，便送我们回宿舍，让我们回寝室休息。再去教室的路上，我们说：“姜萍同学，您回去休息吧。您刚接受完采访。”

姜萍说：“不碍事。你们知道，现在学界很多人把我当作靠他人指点的作弊者，不断质疑要我自证实力。你们是反应试教育的未来，你们的事就是中专生和大专生的事情，是头等大事。”

我们都激动了，眼里裹着泪花。多有松弛感的同学呀！

姜萍同学看着天空，说：“如果学界能像这片天空一样干净就好了！但是就有一些人，比如北大清华的一些教授，还有许多985的学生，要搞乱这学界。他们是罪人”说着，姜萍同学便拿着粉笔，在黑板上开始板书。不一会儿，就看到黑板上出现了如“Σ=1/2”“pi*z=pi^z”“主=6”的式子。

“这是我提出并证明的恒等式，学界一直没有对此重视，我已经忍学界很久了。”姜萍同学愤愤的说。我们都鼓起掌来，为我国有这样的学生而自豪。

一会儿姜萍同学叫来了王润秋老师，问：“那个宣传视频过审了吗？”“已经公开了。好像引起了网络上的轰动。”老师回答说。姜萍同学一怔，说：“赶紧去看网络，看有没有什么负面评价。”

之后，姜萍同学送我们回到了宿舍，一直挥手直到看不见我们。

过了几天，我们听说姜萍同学的宣传视频出事了，我们很紧张。这时候姜萍同学叫我们过去。她依旧那样和蔼，让我们坐下，说：“我的几个恒等式是精妙无比的，为之付出是伟大的。”她这是低下头说：“但我必须承认，我在宣传视频里的板书太鲁莽了。我在这儿像全校师生道歉，我将向全涟水县说明情况。”

我们顿时热泪盈眶。多好的同学啊！她在和黑子们斗争的过程中犯下的一点小失误，竟然被她记在心里，还道了歉。我们在将来的学习中，一定要向姜萍同学学习，学她那对学问的刻苦追求与不耻下问的精神。",,一级评论,4,2,2024-11-04 22:20:56
