用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
元气少女赵黑虎,保密,哈哈哈哈哈哈哈哈哈,fbtbgtbh,二级评论,6,3,2024-11-03 13:06:52
冰殇雪63,男,怎么可能,fbtbgtbh,二级评论,5,0,2024-11-06 12:49:11
贪玩杰姆,男,"从采访完回来的姜萍同学，全然不顾身体的疲惫，连夜拉着我们中专的老师学生讨论偏微分方程的事宜。谈得晚了，便送我们回宿舍，让我们回寝室休息。再去教室的路上，我们说：“姜萍同学，您回去休息吧。您刚接受完采访。”
姜萍说：“不碍事。你们知道，现在学界很多人把我当作靠他人指点的作弊者，不断质疑要我自证实力。你们是反应试教育的未来，你们的事就是中专生和大专生的事情，是头等大事。”
我们都激动了，眼里裹着泪花。多有松弛感的同学呀！
姜萍同学看着天空，说：“如果学界能像这片天空一样干净就好了！但是就有一些人，比如北大清华的一些教授，还有许多985的学生，要搞乱这学界。他们是罪人”说着，姜萍同学便拿着粉笔，在黑板上开始板书。不一会儿，就看到黑板上出现了如“Σ=1/2”“pi*z=pi^z”“主=6”的式子。
“这是我提出并证明的恒等式，学界一直没有对此重视，我已经忍学界很久了。”姜萍同学愤愤的说。我们都鼓起掌来，为我国有这样的学生而自豪。
一会儿姜萍同学叫来了王润秋老师，问：“那个宣传视频过审了吗？”“已经公开了。好像引起了网络上的轰动。”老师回答说。姜萍同学一怔，说：“赶紧去看网络，看有没有什么负面评价。”
之后，姜萍同学送我们回到了宿舍，一直挥手直到看不见我们。
过了几天，我们听说姜萍同学的宣传视频出事了，我们很紧张。这时候姜萍同学叫我们过去。她依旧那样和蔼，让我们坐下，说：“我的几个恒等式是精妙无比的，为之付出是伟大的。”她这是低下头说：“但我必须承认，我在宣传视频里的板书太鲁莽了。我在这儿像全校师生道歉，我将向全涟水县说明情况。”
我们顿时热泪盈眶。多好的同学啊！她在和黑子们斗争的过程中犯下的一点小失误，竟然被她记在心里，还道了歉。我们在将来的学习中，一定要向姜萍同学学习，学她那对学问的刻苦追求与不耻下问的精神。",,一级评论,6,4,2024-11-11 13:23:59
眉心微雪,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,3,2024-11-05 22:04:08
守护Ta的光玉,保密,就要这两个字作弊，其他的再怎么打太极都没用,,一级评论,5,3,2024-11-06 11:55:44
蓝色机能鞋,保密,很喜欢集美的一句话，你们男人见不得我们女人好[OK],,一级评论,4,4,2024-11-03 13:18:10
拼接拼接,女,她本人要骂，也不要忘了她老师和阿里，还有当初那么多转发的主流媒体。。。,,一级评论,6,3,2024-11-04 18:25:15
别拿柚子煮稀饭,保密,媒体都是不粘锅，而且这反映了很可怕的事咱们的媒体工作人员，有部分人专业水平奇差。,拼接拼接,二级评论,6,0,2024-11-04 19:07:54
after_the_end,男,微信评论区是这样的捏[吃瓜][吃瓜][吃瓜],,一级评论,5,42,2024-11-03 18:54:48
西粥洲州,保密,都是些无脑中老年人,after_the_end,二级评论,5,43,2024-11-03 18:56:02
神王古拉丁,男,现在基本是个人就有微信，很难知道微信用户的本科率是多少[吃瓜],after_the_end,二级评论,6,19,2024-11-03 18:56:27
swx404,女,微信全都是一些机器人吧,after_the_end,二级评论,5,8,2024-11-03 19:47:35
效实我了,保密,回复 @西粥洲州 :小鬼也有很多,after_the_end,二级评论,3,5,2024-11-03 21:27:25
已经秃头的经济学牲,保密,手痒,after_the_end,二级评论,5,2,2024-11-03 21:33:52
八月未雨绸缪,男,中年人居多，喜欢大谈阔论,after_the_end,二级评论,5,9,2024-11-04 00:02:23
tpxk0,男,估计这些中年人自己的孩子都不相信这件事，也是无语了[笑哭],after_the_end,二级评论,5,7,2024-11-04 00:42:21
zzzkj1111,保密,是的，觉得上学很轻松，念书很简单，自己高考必须是985211的，感慨并坚信寒门出贵子，最好再是被中外势力仇视日本的阴谋论洗洗脑 顺便再仇视仇视咋们的清华北大,after_the_end,二级评论,3,5,2024-11-05 00:27:26
死灵法师Official,男,老登没脑子,after_the_end,二级评论,5,2,2024-11-05 16:35:11
夏姒予,男,回复 @神王古拉丁 :微信本科率约等于中国本科率，大概4.43％,after_the_end,二级评论,3,0,2024-11-07 14:01:01
神灯喵星人,保密,其实这有啥好争议的，查一下姜萍过往的数学成绩，大概就知道她是不是数学天才了。数学这东西，是极吃天赋的，也很真实的。行就是行，不行就是不行，几乎不存在短时间培训就成为天才的可能。,,一级评论,5,7,2024-11-03 16:09:44
SuMuuuuuu,保密,果然又是回旋镖，互联网上东西真是一点不能相信,,一级评论,5,5,2024-11-03 19:53:23
走笔冰烟,保密,不过是一些人想造势的牺牲品罢了，可怜的女孩,,一级评论,4,3,2024-11-04 00:12:15
爱吃肉肉的王捕快,男,她也有责任，整个事件影响最恶劣的就是大量主流媒体转发专人报道，其中她全程配合说谎了。但考虑到年龄，整个事件她责任又是最小的。,走笔冰烟,二级评论,4,4,2024-11-04 00:41:44
誰人无檌,保密,幽默,走笔冰烟,二级评论,4,0,2024-11-20 23:26:52
真常应物常应常静,男,祝大家长寿，看到更多想看的结局。[抱拳],,一级评论,6,72,2024-11-03 12:29:36
泥泥宝宝的动态真好看,保密,我很期待，赶紧地到我[蹲蹲],真常应物常应常静,二级评论,6,2,2024-11-03 17:43:14
小张b站日记,男,想看东航调查结果[doge][doge],真常应物常应常静,二级评论,6,2,2024-11-03 18:21:42
柚浊,保密,爆笑，刚出来的时候就知道又是在造神了,,一级评论,5,3,2024-11-04 09:49:19
in北海十公里,保密,"这种是典型的小事，夸大处理这种事情，就算老师有错，把他向媒体公告出来，没有尽职做到保护孩子。
抹杀了所有孩子做过的努力，不提倡这种手段。",,一级评论,5,27,2024-11-03 21:34:24
大淘砂,男,那咋了,in北海十公里,二级评论,6,12,2024-11-03 21:35:59
谢惠民版数学方便面,保密,雪崩了没有一片雪花是无辜的，她老师拿着刀强迫姜萍参与了？,in北海十公里,二级评论,5,14,2024-11-03 21:39:04
理塘丁真officiaI,保密,你姜萍是被别人用枪指着去参与采访说她自己天天刷数学题了？,in北海十公里,二级评论,5,22,2024-11-03 21:40:22
ViviDfuturElife,保密,采访时候撒谎可是面无表情的，笑死我了,in北海十公里,二级评论,4,29,2024-11-03 21:41:58
墨_涩,男,在我上小学的时候，我父母就告诉我做人不能作弊，那时我不到10岁…,in北海十公里,二级评论,4,15,2024-11-03 21:43:02
大润发二三十,保密,经典无辜人家获利的时候可不是那么说的,in北海十公里,二级评论,4,13,2024-11-03 21:43:22
BrookTaylor,保密,笑死我了🤣,in北海十公里,二级评论,5,3,2024-11-03 21:43:27
蘸辣酱的薯条,保密,受采访的时候你姜可是真大方，一点都不怯场呢,in北海十公里,二级评论,4,10,2024-11-03 21:44:12
泽凛寂长言,保密,我嘞个立体防御主动切割啊 拿了奖我的功劳 被查出来作弊那就是老师的问题,in北海十公里,二级评论,6,9,2024-11-03 21:50:10
一杯桂花乌乌龙,保密,恶有恶报,in北海十公里,二级评论,6,4,2024-11-03 21:51:09
鹿幼节节洁杰捷,女,现代社会基本的等价有偿原则你懂不，她被社会各界夸奖获利的时候没见你们出来讨论，现在塌了就是孩子无辜，是不是你们价值观就是获利不需要后果啊,in北海十公里,二级评论,6,4,2024-11-03 21:59:51
谜之热可可XXX,男,理中客是这样的[星星眼],in北海十公里,二级评论,6,1,2024-11-03 22:03:19
埃兰迪尔I,男,享受舆论“天才待遇”时你可不是这样说的,in北海十公里,二级评论,5,3,2024-11-03 22:07:37
双鱼lxllxl,保密,反串是吧,in北海十公里,二级评论,6,1,2024-11-03 22:08:26
郭先生的账号,保密,那咋啦？,in北海十公里,二级评论,6,0,2024-11-03 22:13:16
给个机会点,保密,大哥，她靠作弊得到了那么多关注那么多资源甚至开直播圈钱，她自己一开始会不知道自己是作弊吗？她自己会不知道自己什么水平吗？这种人欺骗大家感情啊，说夸张点她给予一些人比如中专精神力量，给予希望，但是破灭了，现在谈什么保护孩子，她纯骗子呀诈骗呀朋友，还抹杀努力，我都怀疑你根本不了解全过程。,in北海十公里,二级评论,5,3,2024-11-03 22:13:20
麽得感情的檸檬精,保密,采访的时候谁逼着拍视频了[doge_金箍],in北海十公里,二级评论,5,0,2024-11-03 22:14:36
给个机会点,保密,还典型小事，那么多新闻你是一点没看啊，作弊骗取流量引起舆论，朋友平时多看看新闻多思考思考比你在网上口嗨好多了,in北海十公里,二级评论,5,0,2024-11-03 22:16:17
222zzz888,保密,网友质疑的时候就是刻板印象，就是迫害，现在实锤了就是小题大做是吧,in北海十公里,二级评论,6,0,2024-11-03 22:18:36
诡诸无,保密,厦笔,in北海十公里,二级评论,6,1,2024-11-03 23:01:48
谢惠民版数学方便面,保密,所有孩子做过的努力，姜萍有啥努力你说说。努力造假吗，努力考进中专吗，努力中专月考83吗（满分150）,in北海十公里,二级评论,5,0,2024-11-03 23:25:27
丸丸心心妮妮,男,她自己百分之一百知道自己是在作弊,in北海十公里,二级评论,5,0,2024-11-03 23:39:32
嘴臭龙卷风,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,in北海十公里,二级评论,6,0,2024-11-04 01:31:11
别自我打击了,保密,对啊，这么努力地装模作样，居然白费了，一个愿打一个愿挨，最后就赖愿打的人没保护好愿挨的，是是是老师逼着学生作弊了，做理中客之前查查自己智力，看看是否有资格做这理中客先,in北海十公里,二级评论,5,0,2024-11-04 08:11:03
肯定都是8u反串的,保密,笑死我了，之前天天吹中专数学天才，网上一群人喊着浙大破格录取她的时候，你怎么不出来说这种话,in北海十公里,二级评论,5,2,2024-11-04 12:17:31
超绝闪电旋风劈,保密,5岁小孩都知道不能撒谎，她接受这么多次采访，对着镜头够后面的十几亿观众撒谎的时候怎么这么自然？,in北海十公里,二级评论,5,0,2024-11-05 03:29:00
Alxater,男,中间她能拒绝这些名誉我也就不骂她[吃瓜],in北海十公里,二级评论,6,0,2024-11-05 17:47:09
孩子们谁信我肘击谁,保密,好处拿完了，一点风险都不想承担，哪儿有这种好事儿？[大笑],in北海十公里,二级评论,5,0,2024-11-06 06:56:22
爱jz的大鹅,保密,也够,in北海十公里,二级评论,2,0,2024-11-06 20:00:52
浅入梦来,保密,"“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”
“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”
“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”",in北海十公里,二级评论,5,0,2024-11-07 18:11:44
穿过这森林,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,6,3,2024-11-04 18:03:18
黃金體驗安魂曲,保密,【凤凰网力挺姜萍(补档)-哔哩哔哩】 https://b23.tv/8QkUnVJ,,一级评论,6,7,2024-11-03 17:29:14
17KiRa,男,传播学魅力时刻,,一级评论,5,4,2024-11-08 07:11:45
吉米-麦吉尔,保密,11月3号才发通报 刚好s13决赛 然后过两天大选出炉 你品 你细品,,一级评论,6,3,2024-11-06 12:57:33
开齐柏林飞艇,男,@塌方嘲笑你 说话,,一级评论,5,3,2024-11-05 20:06:30
红黑红红黑paul,男,看来老哥跟我有一样的境遇[笑哭],开齐柏林飞艇,二级评论,6,0,2024-11-06 01:31:03
蛇皮王在此,保密,"【凤凰网力挺姜萍(补档)-哔哩哔哩】 https://b23.tv/4tJaeBV
传送面板已上线",,一级评论,5,4,2024-11-03 19:29:01
薄青一出天地惊,男,装的不错 脸不红心不跳的,,一级评论,5,7,2024-11-03 15:32:56
长夜t,保密,dy真的是见识物种多样性[喜极而泣]，还是b站的评论让我觉得自己是个正常人[doge_金箍],,一级评论,4,6,2024-11-04 01:02:21
niumaniumaniuma,保密,支持姜萍，因为天才永远不需要被别人知道，自己知道就行，所以她为了保护自己故意乱考一通了[黑眼圈_金箍],,一级评论,5,3,2024-11-03 15:59:07
刘代刘酸钠_,保密,今天是Faker的日子，数学faker也是Faker[吃瓜][吃瓜],,一级评论,6,4,2024-11-03 14:03:13
信诗,保密,"喜欢[doge]叫，自己打自己的脸
【姜萍老师数学竞赛获得全球125名：如果有领路人 或许我的人生也会不一样 所以我尽可能来帮助他们-哔哩哔哩】 https://b23.tv/zzS1on3",,一级评论,5,7,2024-11-03 17:59:38
你年多,保密,"我觉得这不叫打脸，因为凤凰网是客观报道，没有掺杂自己的评论什么的。真正打脸的是央视网，他还让大家相信这件事。
考数学别人写解字 姜萍都快答完了

        ——央视网（2024.6.14 09:57）",信诗,二级评论,5,1,2024-11-03 18:04:09
INFP的我,保密,回复 @你年多 :凤凰网，还客观？公知最多。,信诗,二级评论,5,1,2024-11-03 18:06:46
信诗,保密,回复 @你年多 :你没看那个片子吗？结尾暗讽那些质疑姜萍的人都是在跟着不明所以的[doge]叫，这还不算打脸吗？[嫌弃],信诗,二级评论,5,2,2024-11-05 12:57:50
_冷月月月_,保密,纯真的一个就够了[生气],,一级评论,4,3,2024-11-04 12:24:18
eytthhfg,保密,很难想象她的粉丝什么个心态。,,一级评论,5,2,2024-11-23 00:22:41
小夏小杰,男,最喜欢的标题，就是俩字，作弊！,,一级评论,6,8,2024-11-03 13:17:18
羊东羯的羊,保密,胖猫那会造谣可不是一个通报就处理完了的呀[思考][思考][思考][思考][思考][思考][思考],,一级评论,5,16,2024-11-03 14:27:53
喜欢科研的阿光,保密,急急国王,羊东羯的羊,二级评论,4,0,2024-11-30 21:05:28
羊东羯的羊,保密,回复 @喜欢科研的阿光 :这有啥急的啊哥们，我真不理解你们脑袋里想的啥[笑哭][笑哭],羊东羯的羊,二级评论,5,0,2024-12-01 03:36:54
喜欢科研的阿光,保密,回复 @羊东羯的羊 :对啊，你急啥啊,羊东羯的羊,二级评论,4,0,2024-12-01 07:07:52
羊东羯的羊,保密,回复 @喜欢科研的阿光 :我急啥了呀我请问呢,羊东羯的羊,二级评论,5,0,2024-12-01 12:26:54
喜欢科研的阿光,保密,回复 @羊东羯的羊 :寻思我也没说你急啊😰,羊东羯的羊,二级评论,4,0,2024-12-01 12:29:46
羊东羯的羊,保密,回复 @喜欢科研的阿光 :你没说我急你上面在说啥呢哥们？,羊东羯的羊,二级评论,5,0,2024-12-01 12:40:15
喜欢科研的阿光,保密,回复 @羊东羯的羊 :我说的急急国王啊,羊东羯的羊,二级评论,4,0,2024-12-01 12:50:19
喜欢科研的阿光,保密,回复 @羊东羯的羊 :我说的造谣的人，你说的谁？🤔,羊东羯的羊,二级评论,4,0,2024-12-01 12:50:52
羊东羯的羊,保密,回复 @喜欢科研的阿光 :哦，那我确实不该急,羊东羯的羊,二级评论,5,0,2024-12-01 13:25:02
void星葉,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的代价🤓👆，我更偏向于做 高 等 数 学 之类的，它会给我带来 探 索 的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,6,3,2024-11-10 13:48:18
隐形的大叔翅膀,保密,"✅真正的Faker：默默努力，隐藏实力，在关键时刻带飞小老弟
❌虚假的Faker：勤修演技，没点实力，在关键时刻被查出作弊",,一级评论,5,21,2024-11-03 13:43:10
暖小鑫吖,男,说她作弊其实是为了保护她吧，她应该已经被秘密保护起来从事一些重点科研项目了。,,一级评论,6,4,2024-11-03 18:18:53
暖小鑫吖,男,😋😋,暖小鑫吖,二级评论,6,1,2024-11-03 18:19:14
效实我了,保密,串得不像，回去重修[微笑],暖小鑫吖,二级评论,3,1,2024-11-03 21:26:00
饿就是不说,男,当初你不是力挺她的吗？🙄,,一级评论,4,5,2024-11-03 17:22:04
七海冷门信仰玩家,保密,主=2,,一级评论,3,5,2024-11-03 18:46:30
共情人,保密,是3,七海冷门信仰玩家,二级评论,4,1,2024-11-03 18:47:24
悠雨未,保密,回复 @共情人 :是6,七海冷门信仰玩家,二级评论,5,1,2024-11-03 19:04:48
abysswalkers_,保密,只是讨论？？？直接复制粘贴老师的作答/老师直接用她账号多做一遍刷分，表达清楚很难吗,,一级评论,4,4,2024-11-03 16:52:22
Assa123456789,保密,差点就打破了高考的公平，给某些人开拓一条不高考上大学的新赛道。这个女孩子还未成年，却被这个老师害惨了，希望她还能可以静静的过普通人的生活,,一级评论,3,3,2024-11-04 14:42:27
伟哥哥仔,保密,还害惨了，明知道老师用着他的账号去考试，事后笑嘻嘻的接受采访，装无辜？这是什么人品,Assa123456789,二级评论,5,15,2024-11-04 14:49:36
胧礼枭鸟,保密,我已成为哔哩哔哩第226291910位转正会员，挑战转正答题考试获得65分。,Assa123456789,二级评论,5,7,2024-11-04 15:02:35
暖小鑫吖,男,幽默,Assa123456789,二级评论,6,5,2024-11-04 15:03:41
Bili_667704254,保密,真有本事的早靠着数学竞赛直接被保送了，还考什么大学呢[笑哭]就是一fw搁这恰烂钱呢,Assa123456789,二级评论,6,0,2024-11-04 17:20:31
dsdddf,保密,中专生老师还能强迫他吗，怎么强迫不让上中专吗),Assa123456789,二级评论,5,0,2024-11-04 17:42:34
武装直泩机,保密,经典女孩子被害惨了,Assa123456789,二级评论,5,0,2024-11-06 04:36:08
那夜一,女,最多以后拿出来鞭尸而已,Assa123456789,二级评论,6,0,2024-11-23 19:15:01
人类观察员福羊,保密,[胜利]造神杀神新闻学魅力时刻,,一级评论,4,5,2024-11-03 21:43:04
谢惠民版数学方便面,保密,力挺姜萍的是你，现在说她造假的也是你，丢人不,,一级评论,5,5,2024-11-03 21:33:57
不作萧付爱荣,男,纪念伟大的2024年8月95日[笑哭][支持]，man无止境的八月结束力[大哭][大哭],,一级评论,5,3,2024-11-04 17:45:03
Ray-714,男,天才,不作萧付爱荣,二级评论,5,0,2024-11-04 18:40:11
笔与画,保密,很多人把数学偏科和数学天才当成了一回事，应试教育埋没数学偏科正常，但基本不会埋没数学天才,,一级评论,5,10,2024-11-03 21:27:56
去看牦牛,保密,读书这么多年，基本上数学好的物理和化学真的不会很差。初中高中的同学都是这样[嗑瓜子],笔与画,二级评论,4,0,2024-11-03 21:49:12
逆风的口痰,男,你要毁了这个家吗[生气],,一级评论,6,13,2024-11-03 12:16:45
千里之行和始于足下,保密,希望各位不要网暴，我更觉得阿里对于这方面真的很不负责,,一级评论,2,3,2024-11-04 17:54:16
力量从天而降,男,网暴确实不对。不过她为了沽名钓誉也算是缺少诚信。,千里之行和始于足下,二级评论,5,2,2024-11-04 18:07:41
账号已注销,保密,一个女的，面对多家媒体采访，沽名钓誉，胡说八道，脸不红心不跳的欺世盗名，论不要脸，她确实厉害。,千里之行和始于足下,二级评论,0,2,2024-11-19 20:10:16
巨兽的盛宴,男,这下真是自信又普通了[偷笑],,一级评论,5,4,2024-11-03 22:17:02
几点霖霂,男,一群斯睦媒体丨出来看看作弊两个字怎么写,,一级评论,6,27,2024-11-03 12:19:12
清韵寻风,保密,都不用学高数，就学过高中数学都知道能写出∞/2的什么水平,,一级评论,4,12,2024-11-03 19:46:01
重生成太监李莲英,保密,可是央视网表扬过她的啊,,一级评论,4,6,2024-11-03 18:11:45
乐汁,女,删了都[笑哭],重生成太监李莲英,二级评论,6,7,2024-11-03 18:12:39
夜月声烦33,保密,所以做错了就删了,重生成太监李莲英,二级评论,6,6,2024-11-03 18:13:35
鏡ん,保密,什么三流媒体，早都被打脸多少次了,重生成太监李莲英,二级评论,5,4,2024-11-03 19:28:22
账号已注销,保密,回复 @鏡ん :这名字也是三流媒体能叫的。没有相关规定吗。,重生成太监李莲英,二级评论,0,0,2024-11-03 21:33:25
重生成太监李莲英,保密,BV1nY4y1X7Gu,重生成太监李莲英,二级评论,4,0,2024-11-04 01:44:56
刘无双0,男,[妙啊],,一级评论,5,1,2024-11-03 14:00:25
zombiezombieli,男,如图,,一级评论,6,1,2024-11-03 13:12:19
GeorgRiemann,保密,不知道为什么微信订阅号里还一堆人在维护，还什么“不可多得的人才”，“有不错的水平”，主=6啊[笑哭][笑哭][笑哭],,一级评论,5,6,2024-11-05 17:28:38
GeorgRiemann,保密,还大部分都是女[偷笑][偷笑][偷笑],GeorgRiemann,二级评论,5,3,2024-11-05 17:29:40
从此烟雨落京珹,保密,我都不知道他是不是串的。,,一级评论,5,1,2024-11-03 18:21:57
六花不会说六啦,保密,你创个🥚的奇迹[辣眼睛],,一级评论,4,1,2024-11-03 17:28:40
薄利灵梦_official,男,What can I say[星星眼],,一级评论,6,1,2024-11-03 17:19:07
玫川苦茶,保密,"“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”
“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”
“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”",,一级评论,4,227,2024-11-03 17:34:52
unitylakefakemst,保密,建议全文背诵,玫川苦茶,二级评论,5,4,2024-11-03 17:46:13
是星鹤鸭,保密,所以说他是屎[doge_金箍],玫川苦茶,二级评论,4,4,2024-11-03 21:22:58
Y破晓之光Y,保密,真搞笑，高中数学底子打不好还直接学高数，她怎么不直接跳过高中上大学[辣眼睛],玫川苦茶,二级评论,6,2,2024-11-03 21:33:02
将许_,男,纠正：我觉得没有什么做的代价[妙啊],玫川苦茶,二级评论,5,4,2024-11-03 21:38:13
3f41253800a,保密,回复 @Y破晓之光Y :高中数学的时候我觉得高数可能也就那样只不过是说得吓人，现在自学高数的时候我只能说我是小丑,玫川苦茶,二级评论,5,0,2024-11-04 23:59:53
Lynx_Pale,保密,回复 @3f41253800a :没事，等你学到数分的时候自然就发现高数没那么难了，前提是能坚持到学完数分的那一天[妙啊],玫川苦茶,二级评论,6,0,2024-11-05 13:15:41
玛卡巴卡的乾坤圈,女,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做  高  等  数  学  之类的，它会给我带来  探  索  的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️&#34;,,一级评论,5,3,2024-11-05 08:58:59
一定难受2,保密,练得Σ形似2形，千株松下六函经。我来问姜无馀说，云在青天水在萍[难过][支持],,一级评论,5,5,2024-11-04 07:46:51
风隐云逝,保密,练得Σ形似2形，千株松下六函经。我来问姜无馀说，云在青天水在萍,,一级评论,6,4,2024-11-03 16:56:14
地こと,保密,练得真Σ如2形，云在青天水在萍。,风隐云逝,二级评论,5,0,2024-11-03 16:59:51
旷野里的鸟,保密,你好，我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿疯狂星期四。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了!,,一级评论,6,4,2024-11-05 08:43:23
艾米麗可,女,学术造假和学术作弊哪个更严重点[思考],,一级评论,6,5,2024-11-03 17:29:22
阿妖y_,男,[doge]不知道，但是都严重,艾米麗可,二级评论,5,1,2024-11-03 17:42:22
艾米麗可,女,回复 @阿妖y_ : 网络上的事情真真假假，还是得有自己的辨别能力。前有为爱冲锋的勇士，后有暑假作业事件，现在又是这个。虽然被骗了，但是我也选择相信这样一种可能，一种自己做不到但是的的确确能够有人做得到的可能性。,艾米麗可,二级评论,6,0,2024-11-03 17:59:35
一刀斩尽相思苦,男,学术造假更严重一点[doge]因为一般情况下参与人员更多，学术作弊，论文也算作弊啊[doge],艾米麗可,二级评论,6,0,2024-11-03 21:51:28
潇湘明月雨plus,保密,对于这辈子都不会涉足学术的人来说，无所谓[doge],艾米麗可,二级评论,6,1,2024-11-04 11:21:43
艾米麗可,女,回复 @゚清静无为 : [妙啊],艾米麗可,二级评论,6,0,2024-11-04 11:55:40
酸奶_yogurt,男,“作弊”两个字实在是太烫手了啊，从看到新闻到现在，我好不容易才打出来这两个字，相比之下“违反规则”好打多了[藏狐],,一级评论,6,3,2024-11-03 17:14:35
美国卫生和公众服务部,女,结局不就是作弊吗，别人代答的，硬吹她她有啥好处，自己成小丑了,,一级评论,5,3,2024-12-07 13:51:49
小易123,保密,咋帮的，比赛这么宽松吗,,一级评论,6,43,2024-11-03 12:26:36
你是_小王吧,保密,[吃瓜]你去看一下就知道了  预选赛的确很宽松,小易123,二级评论,6,11,2024-11-03 12:40:53
MRF-A,保密,就跟疫情时候大学那个线上考试一样水，甚至还不用开摄像头,小易123,二级评论,5,28,2024-11-03 12:52:34
Pro手柄,保密,线上考试随便作弊,小易123,二级评论,5,11,2024-11-03 13:15:49
比例失调奶狗,保密,随便作弊，又不是在现场做题[笑哭],小易123,二级评论,5,8,2024-11-03 13:35:01
鱼努力不摆烂,保密,赛制的问题，线上的可操作空间很大,小易123,二级评论,3,1,2024-11-03 13:51:56
_Alta_,保密,线上考试，而且考两天48小时，不用开摄像头啥的，到点就交卷，你说紧不紧,小易123,二级评论,5,4,2024-11-03 15:37:30
爱吃鸭子的小白兔,保密,这个比赛本质是大公司为了解决技术上的难题寻找人才的，谁知道会有人拿这个炒作,小易123,二级评论,5,0,2024-11-03 16:41:42
大黑狗安迪,保密,纯开卷网上答题,小易123,二级评论,6,0,2024-11-03 16:59:32
汀ning,保密,开卷答题，jp直接把试题拍下来发给老师做,小易123,二级评论,5,0,2024-11-03 18:01:22
小易123,保密,回复 @汀ning :啊这，一个开卷考试，能炒作到央视这也太奇葩了,小易123,二级评论,6,0,2024-11-03 20:34:35
-奔波-,男,你好我是姜萍，我在阿里数学竞赛决赛中取得了满分，但我的成绩被男性评委恶意篡改了，他们还逼迫王老师承认造假。这些天我一直被监视，好不容易才逃脱出来，现在饥肠辘辘，只想吃一顿肯德基。谁能先转我50块钱救救急？我已经证明了黎曼猜想，等论文成功发表之后，100万美元奖金分你一半！拜托了![大哭],,一级评论,4,9,2024-11-04 22:24:19
什么迅速搜索看,男,作弊这两个字就这么难说出口吗，网上其他的都在说“违反规则”，本质上这俩东西的性质跟“犯罪”和“违反法律”一样大吧，造神都失败了还在洗吗[打call][打call][打call],,一级评论,5,5,2024-11-03 14:28:44
于逍遥,男,最逆天的是还有好多人看不懂认不清通报指的什么，b站算好了，抖音头条那些太多逆天，什么一百名指导十名，阴谋打压的[笑哭]，不过也是但凡带脑子的不用到现在才信，之前七月份有争议时就该看明白了,,一级评论,6,4,2024-11-03 23:14:26
爱吃肉肉的王捕快,男,通告还写的那么含糊，直接定性作弊得了，省得抖音用户看不明白,于逍遥,二级评论,4,0,2024-11-04 00:50:54
祥瑞猫奥斯卡,保密,她力量,,一级评论,6,2,2024-11-03 18:13:28
老司机肯尼迪,保密,[大笑]你居然直言“作弊”，其他媒体都是“指导”,,一级评论,6,3,2024-11-03 13:45:03
雷光河马,保密,你说的太不好听了吧！那叫老师协助学生考试[doge][doge][doge][滑稽],,一级评论,6,4,2024-11-03 20:04:10
