aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url,source_keyword
7433414353342205236,0,17岁中专女生姜萍自学微积分击败北大学霸，却被扒出是指导老师在背后考试作弊？#姜萍 #热门 #娱乐 #中专生,17岁中专女生姜萍自学微积分击败北大学霸，却被扒出是指导老师在背后考试作弊？#姜萍 #热门 #娱乐 #中专生,1730726669,3976273276447883,MS4wLjABAAAARHwrg_O7WvVKDIV4lVtTL-8AmroNr1TRlue_2vRFXnitQ1Hv_v02jQKIiG0L9Hzy,,,,娱卷风,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_49e8a091b3f997349fee4da516f6506b.jpeg?from=327834062,202,34,9,45,,1734591092912,https://www.douyin.com/video/7433414353342205236,姜萍
7432893435176111387,0,姜萍数学竞赛系老师提供帮助 姜萍老师被诫勉谈话 取消评优资格#姜萍,姜萍数学竞赛系老师提供帮助 姜萍老师被诫勉谈话 取消评优资格#姜萍,1730605375,70380144289,MS4wLjABAAAAEZom83KgkNIEd3W8X1DGk5_gIcTArSeY0KhJwlgfXFo,,,,淮安陈大,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ooUAhAAf0EAOD9AghNAem4IOwL3BztbCDAKkwx.jpeg?from=327834062,1354,148,526,197,,1734591092916,https://www.douyin.com/video/7432893435176111387,姜萍
7434239903182998825,0,恩情课文《姜萍奶奶用主＝6击落阿里竞赛》,恩情课文《姜萍奶奶用主＝6击落阿里竞赛》,1730919022,50627673218,MS4wLjABAAAAZhRaLFravyMZFSZyjQMO9uP60RjYdkyyRF2_iIqlBmA,,,,无C街j辣j,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2f1460001c0dd9874803d.jpeg?from=327834062,880,144,46,775,,1734591092917,https://www.douyin.com/video/7434239903182998825,姜萍
7431794924661525772,0,#短剧推荐 #短剧来了#好剧推荐,#短剧推荐 #短剧来了#好剧推荐,1730349616,3496069951658158,MS4wLjABAAAAjvJr_Zlt5PIg5ulRfQ2OjlCw9CLmKShWVeukd6LnGCCdZwjzr22Q4q2ZhkBBqNRv,,,,疯狂花花,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_873bbd445e7254ab2299d40ce756e5c6.jpeg?from=327834062,6392,3020,337,498,,1734591092918,https://www.douyin.com/video/7431794924661525772,姜萍
7433380203210050842,0,草根天才的坍塌令人唏嘘#姜萍 #数学竞赛,草根天才的坍塌令人唏嘘#姜萍 #数学竞赛,1730718720,4407288061238814,MS4wLjABAAAA_4IV0QLr7hZuTN6n9rvTOkWG0x_4oYdjHxTprNelirSL0cBrpSweWTl7DVcIdoH_,,,,鲨鱼阿巴阿巴,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a6cbcec1bfe12721db3ddb131a8ac2ab.jpeg?from=327834062,217,8,26,15,,1734591092920,https://www.douyin.com/video/7433380203210050842,姜萍
7431118989419449650,0,她看不上拿世界冠军的中专生？上一个出圈的还是“数学天才“姜萍 #中专生 #数学天才 #姜萍,她看不上拿世界冠军的中专生？上一个出圈的还是“数学天才“姜萍 #中专生 #数学天才 #姜萍,1730192373,67939731045,MS4wLjABAAAAho36CgP7aaKmvN35rLAoycJ31VQB0dpHKjxnw6xcJ60,,,,网易科技,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_62b2ab0be9f7482d923bfc279b6b9690.jpeg?from=327834062,472,42,31,105,,1734591092922,https://www.douyin.com/video/7431118989419449650,姜萍
7382367666062904627,0,神仙女孩又来了，真是太美好了。#高考#数学#学习方法#姜萍参加的数学竞赛有多难 #街访,神仙女孩又来了，真是太美好了。#高考#数学#学习方法#姜萍参加的数学竞赛有多难 #街访,1718841442,60416192647,MS4wLjABAAAAVzs4OqLfr6J6XJ1URnG1_c6xy0wx8CcjFnw5NACOvc0,,,,马同学访清华,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_2a07a4dd5ef671bbeaac1df10a6c2ff2.jpeg?from=327834062,6564,2527,430,1536,,1734591092924,https://www.douyin.com/video/7382367666062904627,姜萍
7441654655299374390,0,"这个世界百分之七十的人是蠢 
还有那百分之二十的人呢是坏  
那些说黄毛台球厉害的人
和之前相信姜萍拿数学竞赛名次的是一类人
以及那些天天吹李小龙如何如何的那帮人 
蠢人是认知问题没办法
坏人呢他妈的最可恨
他明知道事实的真相
为了钱却甘愿给那帮蠢人当带头大哥 
我常常感到困惑
为什么越是发达或越是言论自由的地区
社会反而变得越来越反智
我思考很久感觉还是和信息传播途径有关
我们小时候接受的信息基本是都是官媒
官媒对事件的真实性和逻辑性相对来说还有保障的
而现在这个社会自媒体太发达了
国家监管不到位或者是监管确实有难度
让这帮坏人带着这帮蠢人招摇过市
社会变得越来越反智越来越撕裂 
其实今天的年轻人真不容易
要从海量的信息中去甄别对错
经常听到同龄人羡慕90后00后
不像我们80后小时候吃了不少苦
我是不赞同这种观点的
每一代人都有他自己那个时代的痛苦和迷茫 
总感觉这个社会发展的方向出现了偏差
按现在这种情况发展下去
只会一代人比一代人更加痛苦和迷茫
科学越来越先进劳动力得到了极大的解放
而人却越活越累
这到底是文明的倒退还是我们在发展过程中丢失了文明的内核呢 
现在年轻人的上升通道基本上都堵死了
我们那个年代
只要你肯干肯吃苦
还是有大把机会的
现在的孩子肯干肯吃苦大多数只能去送快递送外卖了… 
我常常想
也许政府在下一盘很大的棋
这盘棋大到需要几代人的付出
就像当年抗日战争解放战争一样
无数人用鲜血换来了今天的日子
其实想想
如果真是如此
在国家战略目前
我们这几代人的痛苦也算不得什么 
也许若干年后
我们也会像无数先烈一样
被历史铭记","这个世界百分之七十的人是蠢 
还有那百分之二十的人呢是坏  
那些说黄毛台球厉害的人
和之前相信姜萍拿数学竞赛名次的是一类人
以及那些天天吹李小龙如何如何的那帮人 
蠢人是认知问题没办法
坏人呢他妈的最可恨
他明知道事实的真相
为了钱却甘愿给那帮蠢人当带头大哥 
我常常感到困惑
为什么越是发达或越是言论自由的地区
社会反而变得越来越反智
我思考很久感觉还是和信息传播途径有关
我们小时候接受的信息基本是都是官媒
官媒对事件的真实性和逻辑性相对来说还有保障的
而现在这个社会自媒体太发达了
国家监管不到位或者是监管确实有难度
让这帮坏人带着这帮蠢人招摇过市
社会变得越来越反智越来越撕裂 
其实今天的年轻人真不容易
要从海量的信息中去甄别对错
经常听到同龄人羡慕90后00后
不像我们80后小时候吃了不少苦
我是不赞同这种观点的
每一代人都有他自己那个时代的痛苦和迷茫 
总感觉这个社会发展的方向出现了偏差
按现在这种情况发展下去
只会一代人比一代人更加痛苦和迷茫
科学越来越先进劳动力得到了极大的解放
而人却越活越累
这到底是文明的倒退还是我们在发展过程中丢失了文明的内核呢 
现在年轻人的上升通道基本上都堵死了
我们那个年代
只要你肯干肯吃苦
还是有大把机会的
现在的孩子肯干肯吃苦大多数只能去送快递送外卖了… 
我常常想
也许政府在下一盘很大的棋
这盘棋大到需要几代人的付出
就像当年抗日战争解放战争一样
无数人用鲜血换来了今天的日子
其实想想
如果真是如此
在国家战略目前
我们这几代人的痛苦也算不得什么 
也许若干年后
我们也会像无数先烈一样
被历史铭记",1732645259,8711040,MS4wLjABAAAArSo82JBShd1azbmSIUrqjAj0Q1v9Ni4voL7VMhxplq0,,,,我喜欢自己,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b29e0402850dd15164e13e245841421e.jpeg?from=327834062,825,49,32,290,,1734591092925,https://www.douyin.com/video/7441654655299374390,姜萍
7449625358170705179,0,相信明天会更好别让昨日的不开心带走我们的笑容#姜萍 #你别慌张你别忧伤 #给你的爱一直很安静 #阳光正好微风不燥该来的都在路上 #阿里 @抖音小助手,相信明天会更好别让昨日的不开心带走我们的笑容#姜萍 #你别慌张你别忧伤 #给你的爱一直很安静 #阳光正好微风不燥该来的都在路上 #阿里 @抖音小助手,1734501109,98068256449,MS4wLjABAAAALJlzKDwYfovynGMK45OCYimYeYFts4bWl1ErCyYwjio,,,,启辰正能量,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogFcfADNueBAzF9RnMg8sADAgIbsCgxQAAynEa.jpeg?from=327834062,192,9,64,3,,1734591092928,https://www.douyin.com/video/7449625358170705179,姜萍
7434103913718091062,0,撒谎的人生结果注定不会好 #致女人 #女性智慧 #姜萍 #姜萍老师 #撒谎的人,撒谎的人生结果注定不会好 #致女人 #女性智慧 #姜萍 #姜萍老师 #撒谎的人,1730887342,4211558856530121,MS4wLjABAAAAiJTM00o3xROvY47WlQN3Zwaj0RAO4N2s_oQHQaAlMe196z6DQeaNEEByR7RTvNXU,,,,半百辰姐,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0481ed4a953480253f868cf8bc24818d.jpeg?from=327834062,68,5,69,8,,1734591092930,https://www.douyin.com/video/7434103913718091062,姜萍
7380569127372623139,0,幸运的相遇！数学老师想帮#姜萍 看不一样的未来,幸运的相遇！数学老师想帮#姜萍 看不一样的未来,1718422677,98524606968,MS4wLjABAAAAt6AsGhjrHeoxZNkceYg2J0FWvrWKzEaTAvF44-sPYco,,,,央视财经,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-private-image_c186842fad252ec7fae285c9dd8041a2_98524606968.jpeg?from=327834062,1984,221,104,855,,1734591092932,https://www.douyin.com/video/7380569127372623139,姜萍
7428096187653311804,0,我们大家啊，就相信姜萍这孩子，她一定能为国争光…………#前奏一响拾起多少人的回忆 #中专女生吊打全球数学大佬  #17岁中专女生姜萍 #中专女生逆袭 #每一帧都是热爱,我们大家啊，就相信姜萍这孩子，她一定能为国争光…………#前奏一响拾起多少人的回忆 #中专女生吊打全球数学大佬  #17岁中专女生姜萍 #中专女生逆袭 #每一帧都是热爱,1729488454,4022466863707561,MS4wLjABAAAA2bk2Tkwg4qzc5gHSdn8877gwjCfP7obaVILaCgTuuMHv4_jpnrpbh64kxVaQy9k9,,,,兰花草影视,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQEZJwxAiPNinBBIA0IpgPAAFI3cAwdTVcRAg.jpeg?from=327834062,66,14,1,15,,1734591092933,https://www.douyin.com/video/7428096187653311804,姜萍
7393685818298207500,0,#创作灵感 面对质疑，姜萍一个17岁的小姑娘承受了多大的压力，她只是喜欢数学，只是不小心以底层的学历闯进去了高学历的圈子，这是她的错吗？出身低就不能是人才了吗？出身低就不能成功了吗？#和姜萍入围的选手都是什么水平 #万般滋味皆是生活 #17岁中专女生姜萍,#创作灵感 面对质疑，姜萍一个17岁的小姑娘承受了多大的压力，她只是喜欢数学，只是不小心以底层的学历闯进去了高学历的圈子，这是她的错吗？出身低就不能是人才了吗？出身低就不能成功了吗？#和姜萍入围的选手都是什么水平 #万般滋味皆是生活 #17岁中专女生姜萍,1721476636,1192289844604208,MS4wLjABAAAAwBYgBes8hw9hfc3j1CcgrwxxAd23Xcn7NVnf4IeB8rI6Pwp1rb9zQaX4ssreuisp,,,,励真真,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oongvIk6PBWAAAijiz8ECNi2IPAZBgN5VEiFA.jpeg?from=327834062,9805,874,936,319,,1734591092935,https://www.douyin.com/video/7393685818298207500,姜萍
7449682680385506617,0,"广告，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛","广告，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛",1734514421,4187379949115688,MS4wLjABAAAASBoFFzy3-6Xp5XHdvKDedz-W8Q8C4l1t3CLXj9B2Q2zgGucUAR5xHOSRrB3xCHSb,,,,阿盛,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=327834062,22,1,12,1,,1734591092937,https://www.douyin.com/video/7449682680385506617,姜萍
7428096187653311804,0,我们大家啊，就相信姜萍这孩子，她一定能为国争光…………#前奏一响拾起多少人的回忆 #中专女生吊打全球数学大佬  #17岁中专女生姜萍 #中专女生逆袭 #每一帧都是热爱,我们大家啊，就相信姜萍这孩子，她一定能为国争光…………#前奏一响拾起多少人的回忆 #中专女生吊打全球数学大佬  #17岁中专女生姜萍 #中专女生逆袭 #每一帧都是热爱,1729488454,4022466863707561,MS4wLjABAAAA2bk2Tkwg4qzc5gHSdn8877gwjCfP7obaVILaCgTuuMHv4_jpnrpbh64kxVaQy9k9,,,,兰花草影视,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQEZJwxAiPNinBBIA0IpgPAAFI3cAwdTVcRAg.jpeg?from=327834062,66,14,1,15,,1734591094075,https://www.douyin.com/video/7428096187653311804,姜萍
7449682680385506617,0,"广告，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛","广告，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛",1734514421,4187379949115688,MS4wLjABAAAASBoFFzy3-6Xp5XHdvKDedz-W8Q8C4l1t3CLXj9B2Q2zgGucUAR5xHOSRrB3xCHSb,,,,阿盛,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=327834062,22,1,12,1,,1734591094079,https://www.douyin.com/video/7449682680385506617,姜萍
7434057002852175115,0,"姜萍不是天才，不是她的错！
#姜萍 #观点分享","姜萍不是天才，不是她的错！
#姜萍 #观点分享",1730876309,157954370448711,MS4wLjABAAAAX0YRJfUGA5gdWgWbEupiVvXxngvya_aXunCy2Br8Daw,,,,何倬卫,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEIkiAZRB2ApHjH102jKPAiIAcbPKk1EAdBwQ.jpeg?from=327834062,502,66,155,3,,1734591094080,https://www.douyin.com/video/7434057002852175115,姜萍
7440714194095181114,0,#姜萍父母低保申请被取消，姜萍学业受阻已经“被”消失@DOU+上热门 @DOU+小助手,#姜萍父母低保申请被取消，姜萍学业受阻已经“被”消失@DOU+上热门 @DOU+小助手,1732426287,66513313433,MS4wLjABAAAASzuGBBoPFuQ45KQhG0tHkufjT5V5Wr8OZUVZoGb1qV8,,,,幕后英雄之音视频玩家,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o4wmmEedAAA8A9E1gEiKWnCB0flR82piAACBaI.jpeg?from=327834062,150,33,33,15,,1734591094083,https://www.douyin.com/video/7440714194095181114,姜萍
7388101033840446758,0,能不能与众不同地绽放与社会包容度关系很大 #晶报10分钟  平常人说不平常事！每个人身上都有其与众不同的地方，但这些特质能否转化为个人的闪光点，很大程度上取决于他们所处的环境和社会的包容度。#姜萍,能不能与众不同地绽放与社会包容度关系很大 #晶报10分钟  平常人说不平常事！每个人身上都有其与众不同的地方，但这些特质能否转化为个人的闪光点，很大程度上取决于他们所处的环境和社会的包容度。#姜萍,1720176329,98342548754,MS4wLjABAAAA-B63R_9-SZHgEdawxeCINq7ZZP0zmntgoZU108D5kyw,,,,晶报,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_c53c68a395ae4cdf8385b34b4412ebf7.jpeg?from=327834062,1067,261,1984,110,,1734591094089,https://www.douyin.com/video/7388101033840446758,姜萍
7406178686157753663,0,姜萍的老师王闰秋说：弟子不必不如师！ 格局！#淮安 #涟水#姜萍@泗阳伟哥传媒有限公司,姜萍的老师王闰秋说：弟子不必不如师！ 格局！#淮安 #涟水#姜萍@泗阳伟哥传媒有限公司,1724385358,1698115857447047,MS4wLjABAAAAsOXDmtXLYIdCIxortiHrDLpvpXdjkP_RxvQhWRYDrDtbEewDHkWWzGWZAXas-eMb,,,,泗阳新媒（伟哥传媒）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_947e6534abc6df7acc7ce222e20521a4.jpeg?from=327834062,3597,487,599,91,,1734591094090,https://www.douyin.com/video/7406178686157753663,姜萍
7433778024023100708,0,我不仅希望#姜萍 是一个天才少女，更希望所有的孩子都有机会成为他们喜爱的领域的天才。,我不仅希望#姜萍 是一个天才少女，更希望所有的孩子都有机会成为他们喜爱的领域的天才。,1730811341,1893784900602816,MS4wLjABAAAAyn5QbU8y_2IAmGy7sJTvEEnX2OABs8tc0sYolIUPERaIaqS-Sub1UVgdJ1KGcxxg,,,,Kimi有读,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0bd977e7f1d33f82d7c1488c7c4c7491.jpeg?from=327834062,526,25,229,10,,1734591094093,https://www.douyin.com/video/7433778024023100708,姜萍
7435973538839858470,0,姜萍事件讲解（全） #姜萍 #姜萍后续 #数学 #阿里数学竞赛 #我要上热门🔥,姜萍事件讲解（全） #姜萍 #姜萍后续 #数学 #阿里数学竞赛 #我要上热门🔥,1731322756,963642626162536,MS4wLjABAAAAc8t654kqJaf4dHGKSFyONGZrHFA82nmLBgioIQSiRpU,,,,小龙解数学,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okLFfBEDEP7ECYAFDflRHIfbNgA9GDXzDAEAAB.jpeg?from=327834062,77,17,34,0,,1734591094094,https://www.douyin.com/video/7435973538839858470,姜萍
7433566874656427323,0,达摩院…#姜萍/涟水中专#金庸/达摩#周星弛@DOU+小助手 @铁笔换木枪-马翔宇 @陈行甲,达摩院…#姜萍/涟水中专#金庸/达摩#周星弛@DOU+小助手 @铁笔换木枪-马翔宇 @陈行甲,1730762287,2837161398528942,MS4wLjABAAAAPaG72C-RG7hd2x2zs3sm3j1Yg4CWK4L_IGpJxwQ4TavkkH3-0TdHtdk9v7V3GL6d,,,,舌尖上江湖,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oInQApWIfJArBkMk486vB9DAbnn9bfAj7AEfBE.jpeg?from=327834062,1867,87,819,29,,1734591094096,https://www.douyin.com/video/7433566874656427323,姜萍
7398352929377340684,0,质疑姜萍的群体，用了那些招数#姜萍 #姜萍参加决赛 #心理学 #深度解析 #透过现象看本质,质疑姜萍的群体，用了那些招数#姜萍 #姜萍参加决赛 #心理学 #深度解析 #透过现象看本质,1722563291,1163742450034819,MS4wLjABAAAAH45U1EF0W8bQJZEQwewj_wdgDtYdVpjTjw-gb6eGXff-enADw2guYnG--FBa7bUx,,,,智慧眼00,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAAgAzUChBoiAcie7bIApcANilgfqj6yABOEEB.jpeg?from=327834062,1233,222,350,178,,1734591094098,https://www.douyin.com/video/7398352929377340684,姜萍
7433778024023100708,0,我不仅希望#姜萍 是一个天才少女，更希望所有的孩子都有机会成为他们喜爱的领域的天才。,我不仅希望#姜萍 是一个天才少女，更希望所有的孩子都有机会成为他们喜爱的领域的天才。,1730811341,1893784900602816,MS4wLjABAAAAyn5QbU8y_2IAmGy7sJTvEEnX2OABs8tc0sYolIUPERaIaqS-Sub1UVgdJ1KGcxxg,,,,Kimi有读,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0bd977e7f1d33f82d7c1488c7c4c7491.jpeg?from=327834062,526,25,229,10,,1734591095120,https://www.douyin.com/video/7433778024023100708,姜萍
7435973538839858470,0,姜萍事件讲解（全） #姜萍 #姜萍后续 #数学 #阿里数学竞赛 #我要上热门🔥,姜萍事件讲解（全） #姜萍 #姜萍后续 #数学 #阿里数学竞赛 #我要上热门🔥,1731322756,963642626162536,MS4wLjABAAAAc8t654kqJaf4dHGKSFyONGZrHFA82nmLBgioIQSiRpU,,,,小龙解数学,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okLFfBEDEP7ECYAFDflRHIfbNgA9GDXzDAEAAB.jpeg?from=327834062,77,17,34,0,,1734591095123,https://www.douyin.com/video/7435973538839858470,姜萍
7398352929377340684,0,质疑姜萍的群体，用了那些招数#姜萍 #姜萍参加决赛 #心理学 #深度解析 #透过现象看本质,质疑姜萍的群体，用了那些招数#姜萍 #姜萍参加决赛 #心理学 #深度解析 #透过现象看本质,1722563291,1163742450034819,MS4wLjABAAAAH45U1EF0W8bQJZEQwewj_wdgDtYdVpjTjw-gb6eGXff-enADw2guYnG--FBa7bUx,,,,智慧眼00,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAAgAzUChBoiAcie7bIApcANilgfqj6yABOEEB.jpeg?from=327834062,1233,222,350,178,,1734591095126,https://www.douyin.com/video/7398352929377340684,姜萍
7406997185310641445,0,#我要上热门🔥 #热门音乐🔥 #姜萍 #姜萍全球十二名 #姜萍决赛 加油，姜萍！,#我要上热门🔥 #热门音乐🔥 #姜萍 #姜萍全球十二名 #姜萍决赛 加油，姜萍！,1724575934,104031499082,MS4wLjABAAAAI30qU8DzyIkrXSiYY_DHChOJMERjUjpMI0sWIzcR3Wg,,,,都是酒中人,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_e27d651bcada4747897475f099ffaa29.jpeg?from=327834062,4534,367,833,124,,1734591095127,https://www.douyin.com/video/7406997185310641445,姜萍
7444485768283819321,0,"打压，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛","打压，姜萍，阿里巴巴全球数学竞赛
#姜萍 
#阿里巴巴全球数学竞赛",1733304421,4187379949115688,MS4wLjABAAAASBoFFzy3-6Xp5XHdvKDedz-W8Q8C4l1t3CLXj9B2Q2zgGucUAR5xHOSRrB3xCHSb,,,,阿盛,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=327834062,18,1,9,0,,1734591095129,https://www.douyin.com/video/7444485768283819321,姜萍
7433153465389452584,0,姜萍事件迎来结果 #热点新闻事件 #热点 #每日新闻 #热点追踪,姜萍事件迎来结果 #热点新闻事件 #热点 #每日新闻 #热点追踪,1730675700,3359701495461096,MS4wLjABAAAAo_2_bi149-T3rM4KepIxG71uFqEjeiXVoFziYiW8w4vXL05vJNYvMRxcLPYMVs3t,,,,早间信息差,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1f81e8708a53097defb419bc6dc77969.jpeg?from=327834062,1616,184,26,278,,1734591095130,https://www.douyin.com/video/7433153465389452584,姜萍
7434120116104727859,0,生活中的逻辑学：认错的能力 #批判性思维 #姜萍后续 #逻辑学在生活中的运用 #认知逻辑 #模态逻辑,生活中的逻辑学：认错的能力 #批判性思维 #姜萍后续 #逻辑学在生活中的运用 #认知逻辑 #模态逻辑,1730898610,2566673054,MS4wLjABAAAAiCkF42mbkwrcR1mP2W6dvlMb8yNUVrDd3UaRup1BkhE,,,,僧赵（逻辑学账号）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d7853931a1dd90827395f2c12ad13b74.jpeg?from=327834062,1546,695,51,202,,1734591095131,https://www.douyin.com/video/7434120116104727859,姜萍
7433748290979515698,0,姜萍有点冤 #阿里达摩院 #姜萍,姜萍有点冤 #阿里达摩院 #姜萍,1730804415,83963308232,MS4wLjABAAAAQmdNdPHL2JI3i84upvjiqAOUjbIaRWrC-VDmApJjoKY,,,,陌上桑2025,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUxybAnnQkEASe9ZlWElEADAgImfCSWQAAZ5Dv.jpeg?from=327834062,257,40,79,9,,1734591095133,https://www.douyin.com/video/7433748290979515698,姜萍
7429335266248199487,0,据说姜萍已经被保护起来，在不为人知的地方进行秘密研究 #上热门 #原创诗词 #古诗词的魅力 #姜萍 #数学竞赛,据说姜萍已经被保护起来，在不为人知的地方进行秘密研究 #上热门 #原创诗词 #古诗词的魅力 #姜萍 #数学竞赛,1729776929,1080199581797699,MS4wLjABAAAAhznUXNwOh_tUZbQmch28fyQmK4AmlevYDn5DF445NefPhfc2h0IWHq4-fbSSpmKg,,,,橐龠（tuó yuè）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e3b404445575df9ee933de46afdcdd93.jpeg?from=327834062,51,4,7,1,,1734591095134,https://www.douyin.com/video/7429335266248199487,姜萍
7398549088402165046,61,#姜萍,#姜萍,1722608958,1763271363271421,MS4wLjABAAAA8OFcaJzrHZ2yIbQCv6D_cu0cvpWtRURrfkxURGYFi0MMg9rCuT5C000r_VC9tPbJ,,,,独行一浪子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oIhPMA9AEAAtuIAjAmAg5iwnNCf9l3IzerMxoF.jpeg?from=327834062,2498,155,97,41,,1734591095136,https://www.douyin.com/video/7398549088402165046,姜萍
7439190264264101180,0,姜萍是面镜子 姜萍敢于参加这样的比赛，已经很有成就，即使犯了错误，也应该给予改正的机会，而不是一棍子打死。#姜萍#独立思考 #本质 #说真话 #质疑姜萍也需要有尊重的文明,姜萍是面镜子 姜萍敢于参加这样的比赛，已经很有成就，即使犯了错误，也应该给予改正的机会，而不是一棍子打死。#姜萍#独立思考 #本质 #说真话 #质疑姜萍也需要有尊重的文明,1732071472,85509138882,MS4wLjABAAAA2D3-rQi7e_oFM5vQk8HD2x-haGWToGAWrGmzLc8qADM,,,,袁希的袁桌会,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b64921fa3c334e1cb0b836ca47eff20.jpeg?from=327834062,324,48,39,20,,1734591095137,https://www.douyin.com/video/7439190264264101180,姜萍
7391447855052918055,0,这究竟是什么原因呢？#章泽天 #姜萍,这究竟是什么原因呢？#章泽天 #姜萍,1720955573,64056469013,MS4wLjABAAAAkXh8K12oZu6TAdOlcYbQ5RsVw8gGKZoHZBe46JT5eDw,,,,学驾照的小刘,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8EASNDBQEXABA7xpPIADLIBKuGXepAbfeRtVE.jpeg?from=327834062,670,74,118,50,,1734591095140,https://www.douyin.com/video/7391447855052918055,姜萍
7433748290979515698,0,姜萍有点冤 #阿里达摩院 #姜萍,姜萍有点冤 #阿里达摩院 #姜萍,1730804415,83963308232,MS4wLjABAAAAQmdNdPHL2JI3i84upvjiqAOUjbIaRWrC-VDmApJjoKY,,,,陌上桑2025,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUxybAnnQkEASe9ZlWElEADAgImfCSWQAAZ5Dv.jpeg?from=327834062,257,40,79,9,,1734591096156,https://www.douyin.com/video/7433748290979515698,姜萍
7429335266248199487,0,据说姜萍已经被保护起来，在不为人知的地方进行秘密研究 #上热门 #原创诗词 #古诗词的魅力 #姜萍 #数学竞赛,据说姜萍已经被保护起来，在不为人知的地方进行秘密研究 #上热门 #原创诗词 #古诗词的魅力 #姜萍 #数学竞赛,1729776929,1080199581797699,MS4wLjABAAAAhznUXNwOh_tUZbQmch28fyQmK4AmlevYDn5DF445NefPhfc2h0IWHq4-fbSSpmKg,,,,橐龠（tuó yuè）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e3b404445575df9ee933de46afdcdd93.jpeg?from=327834062,51,4,7,1,,1734591096157,https://www.douyin.com/video/7429335266248199487,姜萍
